pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Mandates,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,MyNeta_age,Terms,Terms_Contested
AEKA8028,8,0,1984,G. S. BASAVARAJU,Karnataka,TUMKUR,INC,"",265249,M,1,2,2,FALSE,FALSE,51,30410,5.85,,2,2
AEKA8521,9,0,1989,Y.RAMAKRISHNA,Karnataka,KOLAR,INC,BLD,350009,M,1,2,1,TRUE,FALSE,51.85,132602,19.64,,1,2
AEKA8521,6,0,1977,Y. RAMAKRISHNA,Karnataka,KOLAR,BLD,"",123274,M,2,2,1,FALSE,FALSE,35.07,110893,31.55,,1,2
AEKA8658,9,0,1989,D.MANDEGOWDA,Karnataka,MYSORE,JNP (JP),"",135524,M,2,1,0,FALSE,FALSE,19.6,3619,0.52,,,1
AERJ10587,9,0,1989,MOHD. IBRAHIM KHAN,Rajasthan,UDAIPUR,MUL,"",8116,M,4,1,0,FALSE,FALSE,1.39,5224,0.89,,,1
AERJ19739,9,0,1989,GULAB CHAN KATARIA,Rajasthan,UDAIPUR,BJP,"",339665,M,1,1,1,FALSE,FALSE,58.1,130502,22.32,,1,1
AERJ2552,9,0,1989,VIRDHI CHAND,Rajasthan,BARMER,INC,INC,210115,M,2,3,2,FALSE,TRUE,35.02,203165,33.86,,2,3
AERJ2552,8,0,1984,VIRDHI CHAND,Rajasthan,BARMER,INC,INC(I),220658,M,1,3,2,FALSE,TRUE,45.32,106713,21.92,,2,3
AERJ2552,7,0,1980,VIRDHI CHAND,Rajasthan,BARMER,INC(I),"",180917,M,1,3,2,FALSE,FALSE,43.72,37977,9.18,,2,3
AERJ2575,9,0,1989,GUMANMALL LODHA,Rajasthan,PALI,BJP,"",338797,M,1,1,1,FALSE,FALSE,63.62,167328,31.42,,1,1
AERJ3408,9,0,1989,DAU DAYAL JOSHI,Rajasthan,KOTA,BJP,"",314135,M,1,1,1,FALSE,FALSE,58.78,128640,24.07,,1,1
GEAN23680,9,0,1989,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,53383,M,1,4,4,FALSE,TRUE,47.21,18914,16.73,,4,4
GEAN23680,8,0,1984,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC(I),47019,M,1,4,4,FALSE,TRUE,52.85,19136,21.51,,4,4
GEAN23680,7,0,1980,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC(I),INC,42046,M,1,4,4,FALSE,TRUE,53.29,26032,32.99,,4,4
GEAN23680,6,0,1977,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,"",35400,M,1,4,4,FALSE,FALSE,58.45,10232,16.89,,4,4
GEAN35953,9,0,1989,TAPAN BEPARI,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,CPM,"",34469,M,2,1,0,FALSE,FALSE,30.49,15297,13.53,,,1
GEAN35959,9,0,1989,KANDASWAMY K.,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,ICS(SCS),"",19172,M,3,1,0,FALSE,FALSE,16.96,14715,13.01,,,1
GEAP17979,9,0,1989,SURENDER REDDY RAMASAHAYAM,Andhra_Pradesh,WARANGAL,INC,INC,311810,M,1,3,3,FALSE,FALSE,45.81,54121,7.95,,3,3
GEAP17979,4,0,1967,R. S. REDDY.,Andhra_Pradesh,WARANGAL,INC,INC,146715,M,1,3,3,FALSE,TRUE,42.67,69945,20.34,,3,3
GEAP17979,3,1,1965,R.S.REDDY,Andhra_Pradesh,MAHBUBABAD,INC,"",161156,M,1,3,3,FALSE,FALSE,65.7,117337,47.83,,3,3
GEAP18134,9,0,1989,N.G.RANGA,Andhra_Pradesh,GUNTUR,INC,INC,404558,M,1,6,4,FALSE,TRUE,53.95,65013,8.67,,4,5
GEAP18134,8,0,1984,N.G.RANGA,Andhra_Pradesh,GUNTUR,INC,INC(I),293589,M,1,6,4,FALSE,TRUE,49.52,11894,2.01,,4,5
GEAP18134,7,0,1980,N. G. RANGA,Andhra_Pradesh,GUNTUR,INC(I),SWA,252961,M,1,6,4,TRUE,FALSE,57.6,157336,35.83,,4,5
GEAP18134,5,0,1971,N. G. RANGA,Andhra_Pradesh,SRIKAKULAM,SWA,SWA,95710,M,2,6,4,FALSE,TRUE,28.52,88974,26.51,,4,5
GEAP18134,4,1,1967,G.RANGA,Andhra_Pradesh,SRIKAKULAM,SWA,SWA,173556,M,1,6,4,FALSE,FALSE,58.94,52644,17.88,,4,5
GEAP18134,4,0,1967,N.G. RANGA,Andhra_Pradesh,CHITTOOR,SWA,"",158931,M,2,6,4,FALSE,FALSE,46,0,0,,4,5
GEAP20745,9,0,1989,NARSIMHA REDDY BHEEMIREDDY,Andhra_Pradesh,MIRYALGUDA,CPM,CPM,361620,M,2,5,2,FALSE,TRUE,45.92,349216,44.35,,2,5
GEAP20745,8,0,1984,BHIMREDDY NARSIMHA REDDY,Andhra_Pradesh,MIRYALGUDA,CPM,CPM,282973,M,1,5,2,FALSE,FALSE,46.93,41755,6.93,,2,5
GEAP20745,7,0,1980,B. NARASIMHA REDDY,Andhra_Pradesh,MIRYALGUDA,CPM,CPM,173973,M,2,5,2,FALSE,FALSE,34.82,136842,27.39,,2,5
GEAP20745,6,0,1977,BHIMIREDDI NARASIMHA REDDY,Andhra_Pradesh,MIRYALGUDA,CPM,CPM,167751,M,2,5,2,FALSE,TRUE,38.11,126943,28.84,,2,5
GEAP20745,5,0,1971,BHIMREDDY NARSIMHA REDDY,Andhra_Pradesh,MIRYALGUDA,CPM,"",115199,M,1,5,2,FALSE,FALSE,34.78,7684,2.32,,2,5
GEAP23365,9,0,1989,VADDE SOBHANADREESWARRARAO,Andhra_Pradesh,VIJAYAWADA,TDP,TDP,365663,M,2,3,1,FALSE,TRUE,45.46,360851,44.86,,1,3
GEAP23365,8,0,1984,VADDE SOBHANADREESWARA RAO,Andhra_Pradesh,VIJAYAWADA,TDP,BLD,318023,M,1,3,1,TRUE,FALSE,50.97,28444,4.56,,1,3
GEAP23365,6,0,1977,VADDE SOBHANADRESWARA RAO,Andhra_Pradesh,MACHILIPATNAM,BLD,"",185622,M,2,3,1,FALSE,FALSE,40.64,177007,38.75,,1,3
GEAP23419,9,0,1989,KOTLA VIJAY BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,363955,M,1,4,3,FALSE,FALSE,57.89,110418,17.56,,3,4
GEAP23419,8,0,1984,KOTLA VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC(I),246542,M,2,4,3,FALSE,TRUE,48.51,242966,47.8,,3,4
GEAP23419,7,0,1980,K. VIJAYABHASKARA REDDI,Andhra_Pradesh,KURNOOL,INC(I),INC,231889,M,1,4,3,FALSE,TRUE,77.53,204849,68.49,,3,4
GEAP23419,6,0,1977,K. VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,"",270741,M,1,4,3,FALSE,FALSE,75.69,199356,55.73,,3,4
GEAP23433,9,0,1989,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,MIM,IND,403625,M,1,3,2,FALSE,TRUE,45.91,133078,15.14,,2,3
GEAP23433,8,0,1984,SULTAN SALAHUDDIN OWAISE,Andhra_Pradesh,HYDERABAD,IND,IND,222187,M,1,3,2,FALSE,FALSE,38.13,3481,0.6,,2,3
GEAP23433,6,0,1977,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,IND,"",91227,M,2,3,2,FALSE,FALSE,26.85,4538,1.34,,2,3
GEAP23473,9,0,1989,RADHAKRISHNA MURTHY YELAMANCHILI,Andhra_Pradesh,KHAMMAM,CPM,CPM,329209,M,2,3,0,FALSE,FALSE,42.1,279347,35.73,,,3
GEAP23473,7,0,1980,YALAMANCHILI RADHA KRISHNA MURTHI,Andhra_Pradesh,KHAMMAM,CPM,CPM,101959,M,3,3,0,FALSE,FALSE,21.31,69581,14.54,,,3
GEAP23473,6,0,1977,YALAMANCHILI RADHA KRUSHNA MURTHY,Andhra_Pradesh,KHAMMAM,CPM,"",122628,M,2,3,0,FALSE,FALSE,30.16,50098,12.32,,,3
GEAP23587,9,0,1989,JANGA REDDY CHANDUPTLA,Andhra_Pradesh,HANAMKONDA,BJP,BJP,246736,M,2,3,1,FALSE,TRUE,40.31,219772,35.91,,1,3
GEAP23587,8,0,1984,CHANDUPATLA JANGA REDDY,Andhra_Pradesh,HANAMKONDA,BJP,BLD,263762,M,1,3,1,TRUE,FALSE,52.4,54198,10.77,,1,3
GEAP23587,6,0,1977,JANGAREDDY CHANDABATLA,Andhra_Pradesh,WARANGAL,BLD,"",128589,M,2,3,1,FALSE,FALSE,33.52,124802,32.54,,1,3
GEAP23685,9,0,1989,KISHORECHANDRA SURYANARAYANA DEO VYRICHERLA,Andhra_Pradesh,PARVATHIPURAM,ICS(SCS),ICS,241587,M,2,4,3,TRUE,TRUE,43.81,224465,40.71,,3,4
GEAP23685,8,0,1984,KISHORE CHANDRA SURYAMARAYANA DEO VYRICHERIA,Andhra_Pradesh,PARVATHIPURAM,ICS,INC(U),233175,M,1,4,3,TRUE,TRUE,54.49,48680,11.38,,3,4
GEAP23685,7,0,1980,K.C.SURYANARAYANA DEO VYRICHERLA,Andhra_Pradesh,PARVATHIPURAM,INC(U),INC,173179,M,1,4,3,TRUE,TRUE,49.03,14800,4.19,,3,4
GEAP23685,6,0,1977,VYRICHORLA KISHORE CHANDRA SURYANARAYANA DEO,Andhra_Pradesh,PARVATHIPURAM,INC,"",174454,M,1,4,3,FALSE,FALSE,55,31744,10.01,,3,4
GEAP25714,9,0,1989,ANATHA RAMULU MULLU,Andhra_Pradesh,NAGARKURNOOL,INC,INC,363026,M,1,3,2,FALSE,FALSE,53.95,71174,10.58,,2,3
GEAP25714,8,0,1984,ANANTHARAMULU MALLU,Andhra_Pradesh,NAGARKURNOOL,INC,INC(I),211952,M,2,3,2,FALSE,TRUE,40.6,202904,38.86,,2,3
GEAP25714,7,0,1980,ANANTHARAMULU MALLU,Andhra_Pradesh,NAGARKURNOOL,INC(I),"",230364,M,1,3,2,FALSE,FALSE,63.03,149959,41.03,,2,3
GEAP25720,9,0,1989,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,335762,M,1,5,4,FALSE,FALSE,51.99,69778,10.81,,4,5
GEAP25720,8,0,1984,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC(I),193961,M,2,5,4,FALSE,TRUE,36.72,161228,30.53,,4,5
GEAP25720,7,0,1980,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC(I),INC,241665,M,1,5,4,FALSE,TRUE,65.55,152661,41.41,,4,5
GEAP25720,6,0,1977,MALLIKARJUN,Andhra_Pradesh,MEDAK,INC,TPS,239813,M,1,5,4,TRUE,TRUE,67,143510,40.1,,4,5
GEAP25720,5,0,1971,MALLIKARJUN,Andhra_Pradesh,MEDAK,TPS,"",152975,M,1,5,4,FALSE,FALSE,58.62,53431,20.47,,4,5
GEAP25787,9,0,1989,KAMALUDDIN AHMED,Andhra_Pradesh,HANAMKONDA,INC,INC,310079,M,1,3,2,FALSE,FALSE,50.66,63343,10.35,,2,3
GEAP25787,8,0,1984,KAMALUDDIN AHMED,Andhra_Pradesh,WARANGAL,INC,INC(I),223632,M,2,3,2,FALSE,TRUE,41.98,152792,28.68,,2,3
GEAP25787,7,0,1980,MD. KAMALODDIN AHMED,Andhra_Pradesh,WARANGAL,INC(I),"",265042,M,1,3,2,FALSE,FALSE,59.56,122042,27.43,,2,3
GEAP30298,9,0,1989,SAMBASIVARAO KAVURI,Andhra_Pradesh,MACHILIPATNAM,INC,INC,354533,M,1,2,2,FALSE,TRUE,52.06,43489,6.39,,2,2
GEAP30298,8,0,1984,SAMBASIVARAO KUVURU,Andhra_Pradesh,MACHILIPATNAM,INC,"",272513,M,1,2,2,FALSE,FALSE,49.84,9093,1.66,,2,2
GEAP30327,9,0,1989,APPAYYADORA HANUMANTHU,Andhra_Pradesh,SRIKAKULAM,TDP,TDP,238149,M,2,2,1,FALSE,TRUE,39.41,172832,28.6,,1,2
GEAP30327,8,0,1984,APPAYYADORA HANUMANTU,Andhra_Pradesh,SRIKAKULAM,TDP,"",298167,M,1,2,1,FALSE,FALSE,60.68,124468,25.33,,1,2
GEAP30509,9,0,1989,APPALANARASIMHAM,Andhra_Pradesh,ANAKAPALLI,TDP,TDP,299100,M,2,2,1,FALSE,TRUE,47.21,263712,41.62,,1,2
GEAP30509,8,0,1984,APPALANARASIMHAM P.,Andhra_Pradesh,ANAKAPALLI,TDP,"",322347,M,1,2,1,FALSE,FALSE,65.8,174816,35.68,,1,2
GEAP30521,9,0,1989,THOTA GOPALA KRISHNA,Andhra_Pradesh,KAKINADA,TDP,TDP,300698,M,2,2,1,FALSE,TRUE,42.67,288959,41.01,,1,2
GEAP30521,8,0,1984,THOTA GOPALA KRISHNA,Andhra_Pradesh,KAKINADA,TDP,"",344038,M,1,2,1,FALSE,FALSE,60.38,129714,22.77,,1,2
GEAP30526,9,0,1989,CHUNDRU SRIHARI,Andhra_Pradesh,RAJAHMUNDRY,TDP,TDP,327992,M,2,2,1,FALSE,TRUE,45.53,325533,45.19,,1,2
GEAP30526,8,0,1984,SRIHARI RAO,Andhra_Pradesh,RAJAHMUNDRY,TDP,"",381091,M,1,2,1,FALSE,FALSE,62.04,153878,25.05,,1,2
GEAP30529,9,0,1989,AITHABATHULA JOGESWARA VENKATA BUTCHI MAHESWARA RAO,Andhra_Pradesh,AMALAPURAM,TDP,TDP,284638,M,2,2,1,FALSE,TRUE,45.02,280040,44.29,,1,2
GEAP30529,8,0,1984,AITHABATHULA JOGESWARA VENKATA BUTHCI MAHESWARA RAO,Andhra_Pradesh,AMALAPURAM,TDP,"",317481,M,1,2,1,FALSE,FALSE,61.24,119731,23.1,,1,2
GEAP30538,9,0,1989,BOLLA BULLI RAMALAH,Andhra_Pradesh,ELURU,TDP,TDP,339301,M,2,2,1,FALSE,TRUE,44.91,337116,44.62,,1,2
GEAP30538,8,0,1984,BOLLA BULLI RAMAIAH,Andhra_Pradesh,ELURU,TDP,"",351340,M,1,2,1,FALSE,FALSE,59.21,111652,18.82,,1,2
GEAP30645,9,0,1989,ERASU AYYAPU REDDY,Andhra_Pradesh,KURNOOL,TDP,TDP,253537,M,2,2,1,FALSE,TRUE,40.32,247998,39.44,,1,2
GEAP30645,8,0,1984,ERASU AYYAPU REDDY,Andhra_Pradesh,KURNOOL,TDP,"",253832,M,1,2,1,FALSE,FALSE,49.94,7290,1.43,,1,2
GEAP30646,9,0,1989,MADDURU SUBBA REDDY,Andhra_Pradesh,NANDYAL,TDP,TDP,313835,M,2,2,1,FALSE,TRUE,45.48,310514,45,,1,2
GEAP30646,8,0,1984,MADDUR SUBBA REDDY,Andhra_Pradesh,NANDYAL,TDP,"",298420,M,1,2,1,FALSE,FALSE,54.14,50263,9.12,,1,2
GEAP30651,9,0,1989,V.TULASSI RAM,Andhra_Pradesh,NAGARKURNOOL,TDP,TDP,291852,M,2,5,3,FALSE,TRUE,43.37,278330,41.36,,3,5
GEAP30651,8,0,1984,V. TULSIRAM,Andhra_Pradesh,NAGARKURNOOL,TDP,JNP,301089,M,1,5,3,TRUE,FALSE,57.67,89137,17.07,,3,5
GEAP30651,7,0,1980,V. TULSIRAM,Andhra_Pradesh,PEDDAPALLI,JNP,INC,42251,M,3,5,3,TRUE,TRUE,12.16,31773,9.14,,3,5
GEAP30651,6,0,1977,V. TULSIRAM,Andhra_Pradesh,PEDDAPALLI,INC,TPS,209187,M,1,5,3,TRUE,TRUE,65.4,105077,32.85,,3,5
GEAP30651,5,0,1971,V. TULASIRAM,Andhra_Pradesh,PEDDAPALLI,TPS,"",165054,M,1,5,3,FALSE,FALSE,66.45,108731,43.78,,3,5
GEAP30695,9,0,1989,TADURI BALA GOUD,Andhra_Pradesh,NIZAMABAD,INC,INC,294340,M,1,2,2,FALSE,TRUE,45.42,24099,3.72,,2,2
GEAP30695,8,0,1984,TADUR BALA GOUD,Andhra_Pradesh,NIZAMABAD,INC,"",251172,M,1,2,2,FALSE,FALSE,48.64,2447,0.47,,2,2
GEAP30700,9,0,1989,C.MADHAVA REDDY,Andhra_Pradesh,ADILABAD,TDP,TDP,245707,M,2,2,1,FALSE,TRUE,44.49,237397,42.99,,1,2
GEAP30700,8,0,1984,C. MADHAV REDDY,Andhra_Pradesh,ADILABAD,TDP,"",238440,M,1,2,1,FALSE,FALSE,55.66,54558,12.74,,1,2
GEAP30704,9,0,1989,GOTTE BHOOPATHY,Andhra_Pradesh,PEDDAPALLI,TDP,TDP,289993,M,2,3,2,FALSE,TRUE,45.27,274276,42.82,,2,3
GEAP30704,8,0,1984,GOTTE BHOOPATHY,Andhra_Pradesh,PEDDAPALLI,TDP,INC(I),246334,M,1,3,2,TRUE,TRUE,51.98,46958,9.91,,2,3
GEAP30704,7,0,1980,K. RAJAMALLU,Andhra_Pradesh,PEDDAPALLI,INC(I),"",198106,M,1,3,2,FALSE,FALSE,56.99,109840,31.6,,2,3
GEAP30711,9,0,1989,CHOKKA RAO JUVVADI,Andhra_Pradesh,KARIMNAGAR,INC,INC,284200,M,1,2,2,FALSE,TRUE,44.95,35192,5.57,,2,2
GEAP30711,8,0,1984,JUVVADI CHOKKARAO,Andhra_Pradesh,KARIMNAGAR,INC,"",243357,M,1,2,2,FALSE,FALSE,50.46,78607,16.3,,2,2
GEAP30727,9,0,1989,KALPANA DEVI TOURTREDDY,Andhra_Pradesh,WARANGAL,TDP,TDP,257689,F,2,2,1,FALSE,TRUE,37.86,185828,27.3,,1,2
GEAP30727,8,0,1984,T. KALPANA DEVI,Andhra_Pradesh,WARANGAL,TDP,"",232088,F,1,2,1,FALSE,FALSE,43.56,8456,1.59,,1,2
GEAP30734,9,0,1989,JALAGAM VENGAL RAO,Andhra_Pradesh,KHAMMAM,INC,INC,388461,M,1,2,2,FALSE,TRUE,49.68,59252,7.58,,2,2
GEAP30734,8,0,1984,JALAGAM VENGALA RAO,Andhra_Pradesh,KHAMMAM,INC,"",261056,M,1,2,2,FALSE,FALSE,44.7,91499,15.67,,2,2
GEAP30904,9,0,1989,NARAYANASWAMY KATURI,Andhra_Pradesh,ONGOLE,TDP,TDP,298912,M,2,2,1,FALSE,TRUE,42.29,294910,41.72,,1,2
GEAP30904,8,0,1984,KATURI NARAYANASWAMY,Andhra_Pradesh,NARASARAOPET,TDP,"",295059,M,1,2,1,FALSE,FALSE,49.87,14238,2.41,,1,2
GEAP30917,9,0,1989,CHINTA MOHAN,Andhra_Pradesh,TIRUPATHI,INC,TDP,406057,M,1,2,2,TRUE,TRUE,54.36,72500,9.71,,2,2
GEAP30917,8,0,1984,CHINTA MOHAN,Andhra_Pradesh,TIRUPATHI,TDP,"",318467,M,1,2,2,FALSE,FALSE,52.89,34781,5.78,,2,2
GEAP30928,9,0,1989,ANNAIAHGARI SAI PRATHAP,Andhra_Pradesh,RAJAMPET,INC,INC,340796,M,1,2,1,FALSE,FALSE,51.93,38423,5.85,,1,2
GEAP30928,8,0,1984,A.SAI PRATHAP,Andhra_Pradesh,RAJAMPET,INC,"",180913,M,2,2,1,FALSE,FALSE,36.64,177170,35.88,,1,2
GEAP31771,9,0,1989,G.VIJAYA RAMA RAO,Andhra_Pradesh,SIDDIPET,TDP,TDP,291335,M,2,2,1,FALSE,TRUE,40.41,271795,37.7,,1,2
GEAP31771,8,0,1984,G.VIJAYARAMARAO,Andhra_Pradesh,SIDDIPET,TDP,"",253243,M,1,2,1,FALSE,FALSE,46.61,14201,2.61,,1,2
GEAP31775,9,0,1989,P.MANIK REDDY,Andhra_Pradesh,MEDAK,TDP,TDP,287490,M,2,2,1,FALSE,TRUE,40.79,274586,38.96,,1,2
GEAP31775,8,0,1984,P.MANIK REDDY,Andhra_Pradesh,MEDAK,TDP,"",263524,M,1,2,1,FALSE,FALSE,48.21,1816,0.33,,1,2
GEAP35679,9,0,1989,NACHU SESHAGIRI RAO,Andhra_Pradesh,NARASAPUR,INC,"",320413,M,2,1,0,FALSE,FALSE,48.23,317107,47.73,,,1
GEAP35711,9,0,1989,BASAVAPANNAYYA SINGAM,Andhra_Pradesh,TENALI,INC,"",345150,M,1,1,1,FALSE,FALSE,54.6,64188,10.15,,1,1
GEAP35738,9,0,1989,KRISHANA,Andhra_Pradesh,ELURU,INC,"",410708,M,1,1,1,FALSE,FALSE,54.36,71407,9.45,,1,1
GEAP35741,9,0,1989,BOPPANA GANGADHARA CHAUDRY,Andhra_Pradesh,MACHILIPATNAM,TDP,"",311044,M,2,1,0,FALSE,FALSE,45.67,303157,44.52,,,1
GEAP35743,9,0,1989,DOKKU RAJUSEKHARAM,Andhra_Pradesh,MACHILIPATNAM,BSP,"",1664,M,5,1,0,FALSE,FALSE,0.24,318,0.05,,,1
GEAP35748,9,0,1989,D.V.DASS,Andhra_Pradesh,VIJAYAWADA,BSP,"",4812,M,3,1,0,FALSE,FALSE,0.6,1394,0.17,,,1
GEAP35962,9,0,1989,VISWANATHAM KANITHI,Andhra_Pradesh,SRIKAKULAM,INC,"",288263,M,1,1,1,FALSE,FALSE,47.7,50114,8.29,,1,1
GEAP35966,9,0,1989,VIJAYARAMARAJU SATRUCHARLA,Andhra_Pradesh,PARVATHIPURAM,INC,"",284228,M,1,1,1,FALSE,FALSE,51.55,42641,7.73,,1,1
GEAP35969,9,0,1989,KOMBURI RAM MOHAN RAO,Andhra_Pradesh,BOBBILI,TDP,"",325809,M,1,1,1,FALSE,FALSE,53.27,39944,6.53,,1,1
GEAP35972,9,0,1989,UMA GAJAPATHI RAJU POOSAPATI,Andhra_Pradesh,VISAKHAPATNAM,INC,"",352326,F,1,1,1,FALSE,FALSE,50.31,25733,3.67,,1,1
GEAP35975,9,0,1989,GARIKINAANANDA KUMAR,Andhra_Pradesh,VISAKHAPATNAM,BSP,"",7370,M,3,1,0,FALSE,FALSE,1.05,6,0,,,1
GEAP35976,9,0,1989,KARIYEDDULA KAMALA KUMARI,Andhra_Pradesh,BHADRACHALAM,INC,"",270648,F,1,1,1,FALSE,FALSE,48.58,23986,4.31,,1,1
GEAP35979,9,0,1989,RAMAITH SODE,Andhra_Pradesh,BHADRACHALAM,CPI,"",246662,M,2,1,0,FALSE,FALSE,44.28,219992,39.49,,,1
GEAP35982,9,0,1989,KONATHALA RAMAKRISHNA,Andhra_Pradesh,ANAKAPALLI,INC,"",299109,M,1,1,1,FALSE,FALSE,47.21,9,0,,1,1
GEAP35984,9,0,1989,SUNDARAIAH,Andhra_Pradesh,KAKINADA,BSP,"",8536,M,4,1,0,FALSE,FALSE,1.21,0,0,,,1
GEAP35986,9,0,1989,MALLIPUDI MANGAPATHI PALLAMRAJU,Andhra_Pradesh,KAKINADA,INC,"",383681,M,1,1,1,FALSE,FALSE,54.45,82983,11.78,,1,1
GEAP35989,9,0,1989,BOOKA SRIRAMAKRISHNA,Andhra_Pradesh,RAJAHMUNDRY,BSP,"",1652,M,5,1,0,FALSE,FALSE,0.23,0,0,,,1
GEAP35991,9,0,1989,JAMUNA,Andhra_Pradesh,RAJAHMUNDRY,INC,"",386314,F,1,1,1,FALSE,FALSE,53.63,58322,8.1,,1,1
GEAP35996,9,0,1989,GEDDAM RANGA NADHA SWAMI,Andhra_Pradesh,AMALAPURAM,BSP,"",4598,M,3,1,0,FALSE,FALSE,0.73,1785,0.28,,,1
GEAP36045,9,0,1989,KOTESWARARAO M.S.S,Andhra_Pradesh,GUNTUR,TDP,"",339545,M,2,1,0,FALSE,FALSE,45.28,337673,45.03,,,1
GEAP36072,9,0,1989,Y.S.RAJASEKHAR REDDY,Andhra_Pradesh,CUDDAPAH,INC,"",480524,M,1,1,1,FALSE,FALSE,60.16,166752,20.88,,1,1
GEAP36074,9,0,1989,M.V.RAMANA REDDY,Andhra_Pradesh,CUDDAPAH,TDP,"",313772,M,2,1,0,FALSE,FALSE,39.28,311509,39,,,1
