pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Mandates,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,MyNeta_age,Terms,Terms_Contested
GEAP15968,3,0,1962,RAVU VENKATA GOPALAKRISHNA RANGA RAO,Andhra_Pradesh,CHEEPURUPALLI,INC,"",135315,M,1,1,1,FALSE,FALSE,52.02,24964,9.6,,1,1
GEAP16004,3,0,1962,B. ANJANAPPA,Andhra_Pradesh,NELLORE,INC,"",165206,M,1,1,1,FALSE,FALSE,49.16,71905,21.39,,1,1
GEAP16006,3,0,1962,MERIGA RAMAKRISHNAIAH,Andhra_Pradesh,NELLORE,SWA,"",93301,M,2,1,0,FALSE,FALSE,27.76,37484,11.15,,,1
GEAP16007,3,0,1962,E.V. CHINNAIAH,Andhra_Pradesh,NELLORE,REP,"",55817,M,3,1,0,FALSE,FALSE,16.61,34052,10.13,,,1
GEAP16012,3,0,1962,ERUKALAPPA,Andhra_Pradesh,HINDUPUR,IND,"",60479,M,2,1,0,FALSE,FALSE,24.1,14064,5.6,,,1
GEAP16013,3,0,1962,K.V. RAMAKRISHNA REDDY,Andhra_Pradesh,HINDUPUR,INC,"",89521,M,1,1,1,FALSE,FALSE,35.67,29042,11.57,,1,1
GEAP16018,3,0,1962,NAYAKANTI SANKARA REDDY,Andhra_Pradesh,ADONI,SWA,"",103491,M,2,1,0,FALSE,FALSE,43.12,0,0,,,1
GEAP16019,3,0,1962,PENDEKANTI VENKATASUBBAIAH,Andhra_Pradesh,ADONI,INC,"",136513,M,1,1,1,FALSE,FALSE,56.88,33022,13.76,,1,1
GEAP16021,3,0,1962,MUKKAMALA VENKATASUBBA REDDY,Andhra_Pradesh,KURNOOL,IND,"",85085,M,2,1,0,FALSE,FALSE,29.75,35080,12.27,,,1
GEAP16023,3,0,1962,SHAIK KAMAL AHMED,Andhra_Pradesh,KURNOOL,SWA,"",23788,M,4,1,0,FALSE,FALSE,8.32,18663,6.53,,,1
GEAP16024,3,0,1962,YASODA REDDY,Andhra_Pradesh,KURNOOL,INC,"",121999,F,1,1,1,FALSE,FALSE,42.66,36914,12.91,,1,1
GEAP16026,3,0,1962,D.K. SATYA REDDY,Andhra_Pradesh,GADWAL,IND,"",100316,M,2,1,0,FALSE,FALSE,38.66,66521,25.63,,,1
GEAP16027,3,0,1962,SADASIVA REDDY,Andhra_Pradesh,GADWAL,SWA,"",3136,M,5,1,0,FALSE,FALSE,1.21,0,0,,,1
GEAP16030,3,0,1962,C.V. SIDDAIAH MURTHY,Andhra_Pradesh,TIRUPATHI,SWA,"",102491,M,2,1,0,FALSE,FALSE,46.16,0,0,,,1
GEAP16031,3,0,1962,C. DASS,Andhra_Pradesh,TIRUPATHI,INC,"",119539,M,1,1,1,FALSE,FALSE,53.84,17048,7.68,,1,1
GEAP16032,3,0,1962,MADABHUSI ANANTHASAYANAM AYYANGAR,Andhra_Pradesh,CHITTOR,INC,"",130026,M,1,1,1,FALSE,FALSE,45.27,23964,8.34,,1,1
GEAP16033,3,0,1962,C.V.L. NARAYAN,Andhra_Pradesh,CHITTOR,SWA,"",106062,M,2,1,0,FALSE,FALSE,36.93,54936,19.13,,,1
GEAP16035,3,0,1962,T.N. VISWANATHA REDDY,Andhra_Pradesh,RAJAMPET,INC,"",137752,M,2,1,0,FALSE,FALSE,47.05,0,0,,,1
GEAP16036,3,0,1962,C.L. NARASIMHA REDDY,Andhra_Pradesh,RAJAMPET,SWA,"",155017,M,1,1,1,FALSE,FALSE,52.95,17265,5.9,,1,1
GEAP16037,3,0,1962,NARU RANGA REDDY,Andhra_Pradesh,CUDDAPAH,SWA,"",48325,M,3,1,0,FALSE,FALSE,13.39,32582,9.03,,,1
GEAP16038,3,0,1962,YEDDULA ESWARA REDDY,Andhra_Pradesh,CUDDAPAH,CPI,"",158877,M,1,1,1,FALSE,FALSE,44.02,20867,5.78,,1,1
GEAP16039,3,0,1962,VUNTUKURU RAMI REDDY,Andhra_Pradesh,CUDDAPAH,INC,"",138010,M,2,1,0,FALSE,FALSE,38.23,89685,24.85,,,1
GEAP16047,3,0,1962,OSMAN ALI KHAN,Andhra_Pradesh,ANANTPUR,INC,"",120826,M,1,1,1,FALSE,FALSE,41.61,24868,8.56,,1,1
GEAP16048,3,0,1962,DABBARA ASWARTHAPPA,Andhra_Pradesh,ANANTPUR,SWA,"",51131,M,3,1,0,FALSE,FALSE,17.61,28637,9.86,,,1
GEAP16051,3,0,1962,SUGGU SRINIVASA REDDY,Andhra_Pradesh,SRIKAKULAM,SWA,"",80357,M,2,1,0,FALSE,FALSE,30.51,42918,16.3,,,1
GEAP16055,3,0,1962,VISWASARAYAI NARSIMHA RAO,Andhra_Pradesh,PARVATHIPURAM,SWA,"",92253,M,2,1,0,FALSE,FALSE,41.21,0,0,,,1
GEAP16190,3,0,1962,MATCHARASA MATCHARAJU,Andhra_Pradesh,NARSIPATNAM,INC,"",73518,M,1,1,1,FALSE,FALSE,38.09,1347,0.7,,1,1
GEAP16192,3,0,1962,AVASARALA RAMA RAO,Andhra_Pradesh,RAJAHMUNDRY,JS,"",40789,M,4,1,0,FALSE,FALSE,12.81,0,0,,,1
GEAP16194,3,0,1962,NALLA REDDI NAIDU,Andhra_Pradesh,RAJAHMUNDRY,IND,"",52228,M,2,1,0,FALSE,FALSE,16.4,2360,0.74,,,1
GEAP16196,3,0,1962,YELETI SESHAGIRI RAO,Andhra_Pradesh,KAKINADA,SWA,"",47824,M,3,1,0,FALSE,FALSE,15.12,0,0,,,1
GEAP16197,3,0,1962,MOSALIKANTI THIRUMALA RAO,Andhra_Pradesh,KAKINADA,INC,"",143575,M,1,1,1,FALSE,FALSE,45.39,18684,5.91,,1,1
GEAP16198,3,0,1962,CHELIKANI VENKATA RAMA RAO,Andhra_Pradesh,KAKINADA,CPI,"",124891,M,2,1,0,FALSE,FALSE,39.49,77067,24.37,,,1
GEAP16199,3,0,1962,GANTA ARUNAKUMAR,Andhra_Pradesh,AMALAPRUAM,REP,"",35465,M,3,1,0,FALSE,FALSE,10.89,0,0,,,1
GEAP16200,3,0,1962,KENETI MOHANA RAO,Andhra_Pradesh,AMALAPRUAM,CPI,"",138869,M,2,1,0,FALSE,FALSE,42.63,103404,31.74,,,1
GEAP16202,3,0,1962,DATLA BALARAMARAJU,Andhra_Pradesh,NARASAPUR,INC,"",181878,M,1,1,1,FALSE,FALSE,50.04,14669,4.04,,1,1
GEAP16203,3,0,1962,UDDARAJU RAMAM,Andhra_Pradesh,NARASAPUR,CPI,"",167209,M,2,1,0,FALSE,FALSE,46,152823,42.05,,,1
GEAP16204,3,0,1962,MEKALA RANGAYYA,Andhra_Pradesh,NARASAPUR,SWA,"",14386,M,3,1,0,FALSE,FALSE,3.96,0,0,,,1
GEAP16205,3,0,1962,KUMARI MOTHEY VEDAKUMARI,Andhra_Pradesh,ELURU,INC,"",157910,F,2,1,0,FALSE,FALSE,47,139238,41.44,,,1
GEAP16206,3,0,1962,VIRAMACHANENI VIMALADEVI,Andhra_Pradesh,ELURU,CPI,"",159379,F,1,1,1,FALSE,FALSE,47.44,1469,0.44,,1,1
GEAP16207,3,0,1962,KOMMAREDDI BAPAYYA,Andhra_Pradesh,ELURU,SWA,"",18672,M,3,1,0,FALSE,FALSE,5.56,0,0,,,1
GEAP16208,3,0,1962,KOGANTI DURGA PRASADARAO,Andhra_Pradesh,GUDIVADA,SWA,"",16718,M,3,1,0,FALSE,FALSE,4.39,8819,2.32,,,1
GEAP16209,3,0,1962,PAYYETI VENKATA RAO,Andhra_Pradesh,GUDIVADA,JS,"",7899,M,4,1,0,FALSE,FALSE,2.07,0,0,,,1
GEAP16210,3,0,1962,MANGANTI ANKINEEDU,Andhra_Pradesh,GUDIVADA,INC,"",186452,M,1,1,1,FALSE,FALSE,48.96,16734,4.39,,1,1
GEAP16211,3,0,1962,YARLAGADDA VENKATAKRISHNARAO,Andhra_Pradesh,GUDIVADA,CPI,"",169718,M,2,1,0,FALSE,FALSE,44.57,153000,40.18,,,1
GEAP16212,3,0,1962,BONU VENKATESWARA RAO,Andhra_Pradesh,VIJAYWADA,JS,"",16197,M,3,1,0,FALSE,FALSE,4.64,0,0,,,1
GEAP16213,3,0,1962,NANDURI DURGA MALLIKHARJUNA PRASADA RAO,Andhra_Pradesh,VIJAYWADA,CPI,"",154811,M,2,1,0,FALSE,FALSE,44.38,138614,39.74,,,1
GEAP16215,3,0,1962,MANDALI VENKATASWAMY,Andhra_Pradesh,MASULIPATNAM,IND,"",153720,M,1,1,1,FALSE,FALSE,44.13,4212,1.21,,1,1
GEAP16216,3,0,1962,MANDALI VENKATA KRISHNARAO,Andhra_Pradesh,MASULIPATNAM,INC,"",149508,M,2,1,0,FALSE,FALSE,42.92,109519,31.44,,,1
GEAP16218,3,0,1962,GADIREDDI HANUMANTHA RAO,Andhra_Pradesh,MASULIPATNAM,SWA,"",39989,M,3,1,0,FALSE,FALSE,11.48,34904,10.02,,,1
GEAP16219,3,0,1962,NADIMPALLI VENKATALAKSHMI NARASIMHA RAO,Andhra_Pradesh,TENALI,INC,"",119469,M,2,1,0,FALSE,FALSE,33.6,26797,7.54,,,1
GEAP16220,3,0,1962,GOGINENI RANGANAYAKULU,Andhra_Pradesh,TENALI,SWA,"",92672,M,3,1,0,FALSE,FALSE,26.07,0,0,,,1
GEAP16221,3,0,1962,KOLLA VENKAIAH,Andhra_Pradesh,TENALI,CPI,"",143396,M,1,1,1,FALSE,FALSE,40.33,23927,6.73,,1,1
GEAP16223,3,0,1962,SASTLA VENKATA LAKSHMINARASIMHAM,Andhra_Pradesh,GUNTUR,IND,"",104591,M,2,1,0,FALSE,FALSE,29.42,79809,22.45,,,1
GEAP16224,3,0,1962,KOLLI BASIVEREDDI,Andhra_Pradesh,GUNTUR,JS,"",24782,M,3,1,0,FALSE,FALSE,6.97,3124,0.88,,,1
GEAP16225,3,0,1962,KOTHA RAGHU RAMAIAH,Andhra_Pradesh,GUNTUR,INC,"",204533,M,1,1,1,FALSE,FALSE,57.52,99942,28.11,,1,1
GEAP16226,3,0,1962,NANDIPATI VEERACHARI,Andhra_Pradesh,ONGOLE,SWA,"",68422,M,3,1,0,FALSE,FALSE,21.36,0,0,,,1
GEAP16227,3,0,1962,T.S. PAULUS,Andhra_Pradesh,ONGOLE,INC,"",124777,M,2,1,0,FALSE,FALSE,38.95,56355,17.59,,,1
GEAP16228,3,0,1962,MADALA NARAYANASWAMY,Andhra_Pradesh,ONGOLE,CPI,"",127120,M,1,1,1,FALSE,FALSE,39.69,2343,0.73,,1,1
GEAP16229,3,0,1962,GUJJULA YELLAMANDA REDDY,Andhra_Pradesh,MARKAPUR,CPI,"",146909,M,1,1,1,FALSE,FALSE,49.03,26827,8.95,,1,1
GEAP16231,3,0,1962,CHEGIREDDY BALIREDDY,Andhra_Pradesh,MARKAPUR,INC,"",120082,M,2,1,0,FALSE,FALSE,40.08,87453,29.19,,,1
GEAP16232,3,0,1962,BEZWADA GOPALA REDDY,Andhra_Pradesh,KAVALI,INC,"",167031,M,1,1,1,FALSE,FALSE,51.95,27963,8.7,,1,1
GEAP16233,3,0,1962,POCHIRAJU NAGABHUSHANA RAO,Andhra_Pradesh,KAVALI,JS,"",15397,M,3,1,0,FALSE,FALSE,4.79,0,0,,,1
GEAP16234,3,0,1962,BEZWADA RAMACHANDRA REDDY,Andhra_Pradesh,KAVALI,SWA,"",139068,M,2,1,0,FALSE,FALSE,43.26,123671,38.47,,,1
GEAP16635,3,0,1962,K.R. VEERASWAMY,Andhra_Pradesh,MAHBUBNAGAR,IND,"",51253,M,2,1,0,FALSE,FALSE,26.83,29067,15.22,,,1
GEAP16638,3,0,1962,L.V.S. SARMA,Andhra_Pradesh,HYDRABAD,JS,"",6724,M,4,1,0,FALSE,FALSE,3.92,1550,0.9,,,1
GEAP16642,3,0,1962,ABDUL WAHED OWASI,Andhra_Pradesh,HYDRABAD,IND,"",53378,M,2,1,0,FALSE,FALSE,31.1,43470,25.33,,,1
GEAP16644,3,0,1962,A. LAKSHMINARAYAN,Andhra_Pradesh,SECUNDERABAD,JS,"",9695,M,3,1,0,FALSE,FALSE,5.05,1408,0.73,,,1
GEAP16645,3,0,1962,J. VENKATESHAM,Andhra_Pradesh,SECUNDERABAD,PSP,"",8287,M,4,1,0,FALSE,FALSE,4.32,957,0.5,,,1
GEAP16646,3,0,1962,I.L.N. SASTRY,Andhra_Pradesh,SECUNDERABAD,SWA,"",7330,M,5,1,0,FALSE,FALSE,3.82,1020,0.53,,,1
GEAP16647,3,0,1962,AHMED MOHIUDDIN,Andhra_Pradesh,SECUNDERABAD,INC,"",92459,M,1,1,1,FALSE,FALSE,48.16,24570,12.8,,1,1
GEAP16648,3,0,1962,V. RAMACHANDRA RAO,Andhra_Pradesh,SECUNDERABAD,IND,"",67889,M,2,1,0,FALSE,FALSE,35.36,58194,30.31,,,1
GEAP16651,3,0,1962,RAMULOO,Andhra_Pradesh,VICARABAD,SWA,"",44093,M,2,1,0,FALSE,FALSE,21.19,3272,1.57,,,1
GEAP16652,3,0,1962,L. NARAHARI GOUD,Andhra_Pradesh,MEDAK,SWA,"",37806,M,3,1,0,FALSE,FALSE,19.4,0,0,,,1
GEAP16653,3,0,1962,MOLGU JAGANNATHREDDY,Andhra_Pradesh,MEDAK,IND,"",68966,M,2,1,0,FALSE,FALSE,35.39,31160,15.99,,,1
GEAP16654,3,0,1962,P. HANUMANTHA RAO,Andhra_Pradesh,MEDAK,INC,"",88098,M,1,1,1,FALSE,FALSE,45.21,19132,9.82,,1,1
GEAP16657,3,0,1962,S. RAJYA LAXMI DEVI,Andhra_Pradesh,NIZAMABAD,SWA,"",18130,F,3,1,0,FALSE,FALSE,7.75,1909,0.82,,,1
GEAP16658,3,0,1962,H.C. HEDA,Andhra_Pradesh,NIZAMABAD,INC,"",106570,M,1,1,1,FALSE,FALSE,45.54,27020,11.55,,1,1
GEAP16659,3,0,1962,M. NARAYANA REDDY,Andhra_Pradesh,NIZAMABAD,IND,"",79550,M,2,1,0,FALSE,FALSE,33.99,61420,26.25,,,1
GEAP16660,3,0,1962,V.G. DORA SAMI,Andhra_Pradesh,ADILABAD,IND,"",39983,M,2,1,0,FALSE,FALSE,19.04,8489,4.04,,,1
GEAP16661,3,0,1962,G. NARAYAN REDDY,Andhra_Pradesh,ADILABAD,INC,"",129068,M,1,1,1,FALSE,FALSE,61.45,89085,42.41,,1,1
GEAP16664,3,0,1962,JANUMPALLY RAMESHWAR RAO,Andhra_Pradesh,GADWAL,INC,"",116150,M,1,1,1,FALSE,FALSE,44.76,15834,6.1,,1,1
GEAP16665,3,0,1962,GURRAM MADHAVA REDDY,Andhra_Pradesh,KARIMNAGAR,IND,"",53069,M,2,1,0,FALSE,FALSE,22.35,1822,0.77,,,1
GEAP16667,3,0,1962,CHANNAMANENI RAJESWARARAO,Andhra_Pradesh,KARIMNAGAR,CPI,"",51247,M,3,1,0,FALSE,FALSE,21.58,38614,16.26,,,1
GEAP16668,3,0,1962,PALANIVELU,Andhra_Pradesh,PADAPALLI,CPI,"",65540,M,2,1,0,FALSE,FALSE,30.47,0,0,,,1
GEAP16669,3,0,1962,M.R. KRISHNA,Andhra_Pradesh,PADAPALLI,INC,"",149561,M,1,1,1,FALSE,FALSE,69.53,84021,39.06,,1,1
GEAP16671,3,0,1962,S. RAMANATHAM,Andhra_Pradesh,WARRANGAL,CPI,"",112572,M,2,1,0,FALSE,FALSE,46.24,95006,39.03,,,1
GEAP16672,3,0,1962,BAKAR ALI MIRZA,Andhra_Pradesh,WARRANGAL,INC,"",113308,M,1,1,1,FALSE,FALSE,46.54,736,0.3,,1,1
GEAP16673,3,0,1962,KATANGOORI NARASIMHA REDDY,Andhra_Pradesh,MAHBUBABAD,SWA,"",39345,M,3,1,0,FALSE,FALSE,14.15,0,0,,,1
GEAP16674,3,0,1962,TEEGALA SATYANARAYANA RAO,Andhra_Pradesh,MAHBUBABAD,CPI,"",112524,M,2,1,0,FALSE,FALSE,40.48,73179,26.33,,,1
GEAP16675,3,0,1962,ETIKALA MADHUSUDHAN RAO,Andhra_Pradesh,MAHBUBABAD,INC,"",126100,M,1,1,1,FALSE,FALSE,45.36,13576,4.88,,1,1
GEAP16676,3,0,1962,T.B. VITTAL RAO,Andhra_Pradesh,KHAMMAM,CPI,"",151746,M,2,1,0,FALSE,FALSE,46.11,138217,42,,,1
GEAP16678,3,0,1962,T. LAKSHIKANTAMMA,Andhra_Pradesh,KHAMMAM,INC,"",163806,F,1,1,1,FALSE,FALSE,49.78,12060,3.66,,1,1
GEAP16679,3,0,1962,RAVI NARAYANA REDDY,Andhra_Pradesh,NALGONDA,CPI,"",159145,M,1,1,1,FALSE,FALSE,55.86,33396,11.72,,1,1
GEAP16680,3,0,1962,KANCHINEPALLI PEDDA VENKATARAMA RAO,Andhra_Pradesh,NALGONDA,INC,"",125749,M,2,1,0,FALSE,FALSE,44.14,0,0,,,1
GEAP16681,3,0,1962,MATANGI PEDDAIAH,Andhra_Pradesh,MIRYALGUDA,REP,"",23590,M,3,1,0,FALSE,FALSE,8.46,0,0,,,1
GEAP16682,3,0,1962,VADDAPALLI KASIRAM,Andhra_Pradesh,MIRYALGUDA,INC,"",114319,M,2,1,0,FALSE,FALSE,41,90729,32.54,,,1
GEAP16683,3,0,1962,LAXMI DASS,Andhra_Pradesh,MIRYALGUDA,CPI,"",140884,M,1,1,1,FALSE,FALSE,50.53,26565,9.53,,1,1
GEAP17942,3,0,1962,KERRI NARAYANARAO,Andhra_Pradesh,CHEEPURUPALLI,SWA,"",110351,M,2,1,0,FALSE,FALSE,42.43,95911,36.87,,,1
GEAP17977,3,0,1962,L.S. RAJU,Andhra_Pradesh,WARRANGAL,JS,"",17566,M,3,1,0,FALSE,FALSE,7.22,0,0,,,1
GEAP17979,3,1,1965,R.S.REDDY,Andhra_Pradesh,MAHBUBABAD,INC,"",161156,M,1,1,1,FALSE,FALSE,65.7,117337,47.83,,1,1
GEAP18029,3,0,1962,DATLA SATYANARAYANA RAJU,Andhra_Pradesh,RAJAHMUNDRY,INC,"",175602,M,1,1,1,FALSE,FALSE,55.14,123374,38.74,,1,1
GEAP18040,3,0,1962,GOPAL S. MELKOTE,Andhra_Pradesh,HYDRABAD,INC,"",96447,M,1,1,1,FALSE,FALSE,56.19,43069,25.09,,1,1
GEAP18055,3,0,1962,SANGAM LAKSHIMI BAI,Andhra_Pradesh,VICARABAD,INC,"",123193,F,1,1,1,FALSE,FALSE,59.2,79100,38.01,,1,1
GEAP18148,3,0,1962,I. SADASIVAN,Andhra_Pradesh,ANANTPUR,CPI,"",95958,M,2,1,0,FALSE,FALSE,33.04,44827,15.44,,,1
GEAP18159,3,0,1962,J.B. MUTYAL RAO,Andhra_Pradesh,MAHBUBNAGAR,INC,"",117573,M,1,1,1,FALSE,FALSE,61.55,66320,34.72,,1,1
GEAP18225,3,0,1962,K.L.RAO,Andhra_Pradesh,VIJAYWADA,INC,"",177794,M,1,1,1,FALSE,FALSE,50.97,22983,6.59,,1,1
GEAP20425,3,0,1962,KARAM BAPANNA DORA,Andhra_Pradesh,NARSIPATNAM,SWA,"",72171,M,2,1,0,FALSE,FALSE,37.4,24874,12.89,,,1
GEAP20426,3,0,1962,PUJARI BALARAJU,Andhra_Pradesh,NARSIPATNAM,CPI,"",47297,M,3,1,0,FALSE,FALSE,24.51,0,0,,,1
GEAP20533,3,0,1962,BODDIPALLI RAJAGOPALA ROW,Andhra_Pradesh,SRIKAKULAM,INC,"",112172,M,1,1,1,FALSE,FALSE,42.6,31815,12.08,,1,1
GEAP20535,3,0,1962,BIDDIKA SATYANARAYANA,Andhra_Pradesh,PARVATHIPURAM,INC,"",131625,M,1,1,1,FALSE,FALSE,58.79,39372,17.59,,1,1
GEAP81850,3,1,1965,M.OMKARU,Andhra_Pradesh,MAHBUBABAD,CPM,"",43819,"",2,1,0,FALSE,FALSE,17.86,14674,5.98,,,1
GEAP84284,3,0,1962,JUVVADI RAMAPATHI RAO,Andhra_Pradesh,KARIMNAGAR,INC,"",120472,M,1,1,1,FALSE,FALSE,50.74,67403,28.39,,1,1
GEAS16325,3,0,1962,GILBERT G. SWELL,Assam,AUTONOMOUS DISTRICTS,HLC,"",91850,M,1,1,1,FALSE,FALSE,61.83,35149,23.66,,1,1
GEAS16326,3,0,1962,JETLIE E. TARIANG,Assam,AUTONOMOUS DISTRICTS,INC,"",56701,M,2,1,0,FALSE,FALSE,38.17,0,0,,,1
GEAS16327,3,0,1962,WILLIAMSON SANGMA,Assam,DHUBRI,IND,"",61891,M,2,1,0,FALSE,FALSE,29.55,3754,1.79,,,1
GEAS16328,3,0,1962,MAU GHYSUDDIN AHAMMAD,Assam,DHUBRI,INC,"",89407,M,1,1,1,FALSE,FALSE,42.69,27516,13.14,,1,1
GEAS16329,3,0,1962,AMJAD ALI,Assam,DHUBRI,PSP,"",58137,M,3,1,0,FALSE,FALSE,27.76,0,0,,,1
GEAS16330,3,0,1962,SATISH CHANDRA BASUMOTARI,Assam,GOALPARA,PSP,"",60296,M,3,1,0,FALSE,FALSE,27.62,0,0,,,1
GEAS16331,3,0,1962,BISHNU PRASAD RABHA,Assam,GOALPARA,CPI,"",63775,M,2,1,0,FALSE,FALSE,29.22,3479,1.59,,,1
GEAS16332,3,0,1962,DHARANI DHOR BASUMOTARI,Assam,GOALPARA,INC,"",94209,M,1,1,1,FALSE,FALSE,43.16,30434,13.94,,1,1
GEAS16333,3,0,1962,HEM BORUA,Assam,GAUHATI,PSP,"",133812,M,1,1,1,FALSE,FALSE,49.9,32062,11.96,,1,1
GEAS16334,3,0,1962,NANDESWAR TALUKDAR,Assam,GAUHATI,CPI,"",32600,M,3,1,0,FALSE,FALSE,12.16,0,0,,,1
GEAS16335,3,0,1962,TIRTHA NATH SARMAH,Assam,GAUHATI,INC,"",101750,M,2,1,0,FALSE,FALSE,37.94,69150,25.79,,,1
GEAS16337,3,0,1962,RENUKA DEVI BARKATAKI,Assam,BARPETA,INC,"",86691,F,1,1,1,FALSE,FALSE,39.12,22591,10.19,,1,1
GEAS16339,3,0,1962,BISWA GOSWAMI,Assam,BARPETA,PSP,"",64100,M,2,1,0,FALSE,FALSE,28.93,38085,17.19,,,1
GEAS16342,3,0,1962,PRASANTA BARUA,Assam,DARRANG,PSP,"",42194,M,2,1,0,FALSE,FALSE,20.83,19830,9.79,,,1
GEAS16345,3,0,1962,SUKDEV GOSWAMI,Assam,NOWGONG,IND,"",72967,M,2,1,0,FALSE,FALSE,30.51,34887,14.59,,,1
GEAS16346,3,0,1962,LILADHAR KOTOKI,Assam,NOWGONG,INC,"",97942,M,1,1,1,FALSE,FALSE,40.96,24975,10.44,,1,1
GEAS16347,3,0,1962,MAHMAD LAL,Assam,NOWGONG,SOC,"",30149,M,4,1,0,FALSE,FALSE,12.61,0,0,,,1
GEAS16349,3,0,1962,RAJENDRA NATH BARUAH,Assam,JORHAT,PSP,"",78091,M,1,1,1,FALSE,FALSE,42.07,907,0.49,,1,1
GEAS16351,3,0,1962,MOFIDA AHMED,Assam,JORHAT,INC,"",77184,F,2,1,0,FALSE,FALSE,41.58,46844,25.24,,,1
GEAS16352,3,0,1962,BHADRAKRISHNA GOSWAMI,Assam,SIBSAGAR,CPI,"",47282,M,2,1,0,FALSE,FALSE,22.7,13794,6.62,,,1
GEAS16354,3,0,1962,TARUDDIN AHMED,Assam,SIBSAGAR,PSP,"",25801,M,4,1,0,FALSE,FALSE,12.39,0,0,,,1
GEAS16355,3,0,1962,PRAFULLA CHANDRA BARUAH,Assam,SIBSAGAR,INC,"",101746,M,1,1,1,FALSE,FALSE,48.84,54464,26.14,,1,1
GEAS16356,3,0,1962,ROHIT CHANDRA BHATACHARYYA,Assam,DIBRUGARH,CPI,"",32441,M,3,1,0,FALSE,FALSE,18.75,0,0,,,1
GEAS16357,3,0,1962,AJIT KUMAR SARMA,Assam,DIBRUGARH,SOC,"",41857,M,2,1,0,FALSE,FALSE,24.2,9416,5.44,,,1
GEAS16358,3,0,1962,JOGENDRA NATH HAZARIKA,Assam,DIBRUGARH,INC,"",98687,M,1,1,1,FALSE,FALSE,57.05,56830,32.85,,1,1
GEAS16685,3,0,1962,JYOTSNA CHANDA,Assam,CACHAR,INC,"",72086,F,1,1,1,FALSE,FALSE,36.76,16440,8.38,,1,1
GEAS16686,3,0,1962,SENA,Assam,CACHAR,IND,"",55646,M,2,1,0,FALSE,FALSE,28.38,2946,1.5,,,1
GEAS16687,3,0,1962,DESHA RANJAN NATH,Assam,CACHAR,PSP,"",15668,M,4,1,0,FALSE,FALSE,7.99,0,0,,,1
GEAS16689,3,0,1962,MUKTESWAR CHOUDHURY,Assam,KARIMGANJ,IND,"",62059,M,2,1,0,FALSE,FALSE,27.63,12120,5.4,,,1
GEAS16690,3,0,1962,NIHAR RANJAN LASKAR,Assam,KARIMGANJ,INC,"",112584,M,1,1,1,FALSE,FALSE,50.13,50525,22.5,,1,1
GEAS18244,3,0,1962,BIJOY CHANDRA BHAGABATI,Assam,DARRANG,INC,"",137990,M,1,1,1,FALSE,FALSE,68.13,95796,47.3,,1,1
GEBR100059,3,0,1962,CHANDRA SHEKHAR SINGH,Bihar,JAHANABAD,CPI,"",39064,M,2,1,0,FALSE,FALSE,17.64,10306,4.65,,,1
GEBR15959,3,0,1962,VASDEO SINGH,Bihar,BARH,SOC,"",7161,M,3,1,0,FALSE,FALSE,3.85,2526,1.36,,,1
GEBR15961,3,0,1962,TARKESHWARI SINHA,Bihar,BARH,INC,"",103802,F,1,1,1,FALSE,FALSE,55.87,38221,20.57,,1,1
