pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Mandates,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,MyNeta_age,Terms,Terms_Contested
AEKA16415,13,1,2002,ESWARAPPA K.S,Karnataka,KANAKAPURA,BJP,"",228134,M,3,1,0,FALSE,FALSE,16.23,205174,14.6,,,1
AEKA1947,13,0,1999,Shamanur Shivashankarappa,Karnataka,DAVANGERE,INC,INC,382700,M,2,3,1,FALSE,TRUE,45.02,317995,37.41,,1,3
AEKA1947,12,0,1998,SHAMANUR SHIVA SHANKARAPPA,Karnataka,DAVANGERE,INC,INC(U),343704,M,1,3,1,TRUE,FALSE,42.21,11332,1.39,,1,3
AEKA1947,7,0,1980,SHAMANUR SHIVASHANKARAPPA,Karnataka,DAVANGERE,INC(U),"",86167,M,3,3,1,FALSE,FALSE,20.08,83351,19.42,,1,3
AEKA2118,13,0,1999,Vinay Kumar Sorake,Karnataka,UDUPI,INC,"",352326,M,1,1,1,FALSE,FALSE,51.44,31587,4.61,,1,1
AEKA30009,13,0,1999,Basavaraj Rayareddy,Karnataka,KOPPAL,JD(U),JD,338087,M,2,3,1,TRUE,FALSE,44.45,281803,37.05,,1,3
AEKA30009,12,0,1998,BASAVARAJ RAYAREDDY,Karnataka,KOPPAL,JD,JD,206559,M,2,3,1,FALSE,TRUE,29.19,31086,4.39,,1,3
AEKA30009,11,0,1996,BASAVARAJ RAYA REDDY,Karnataka,KOPPAL,JD,"",276914,M,1,3,1,FALSE,FALSE,45.86,75841,12.56,,1,3
AEKA3144,13,0,1999,Krishna,Karnataka,MANDYA,JD(S),JD,265930,M,2,2,1,TRUE,FALSE,33.22,183408,22.91,,1,2
AEKA3144,11,0,1996,KRISHNA,Karnataka,MANDYA,JD,"",335852,M,1,2,1,FALSE,FALSE,45.97,33386,4.57,,1,2
AEKA3535,13,0,1999,Jigajinagi Rameshchandappa,Karnataka,CHIKKODI,JD(U),LS,392450,M,1,2,2,TRUE,TRUE,52.79,84590,11.38,,2,2
AEKA3535,12,0,1998,JIGAJINAGI RAMESH CHANDAPPA,Karnataka,CHIKKODI,LS,"",359760,M,1,2,2,FALSE,FALSE,52.99,131238,19.33,,2,2
AEKA3696,13,0,1999,Ajayakumar Sambasadashiv Sarnaik,Karnataka,BAGALKOT,JD(U),LS,302054,M,2,2,1,TRUE,TRUE,40.12,229632,30.5,,1,2
AEKA3696,12,0,1998,AJAYKUMAR SAMBASADASHIV SARNAIK,Karnataka,BAGALKOT,LS,"",352795,M,1,2,1,FALSE,FALSE,49.73,83632,11.79,,1,2
AEKA4299,13,0,1999,Shashi Kumar,Karnataka,CHITRADURGA,JD(U),"",370793,M,1,1,1,FALSE,FALSE,44.58,11178,1.34,,1,1
AEKA4406,13,0,1999,Ayanur Manjunatha,Karnataka,SHIMOGA,BJP,BJP,332832,M,2,3,1,FALSE,TRUE,41.24,294400,36.48,,1,3
AEKA4406,12,0,1998,AYANOOR MANJUNATH,Karnataka,SHIMOGA,BJP,BJP,352277,M,1,3,1,FALSE,FALSE,45.4,159907,20.61,,1,3
AEKA4406,11,0,1996,AYANUR MANJUNATHA,Karnataka,SHIMOGA,BJP,"",230916,M,2,3,1,FALSE,FALSE,32.08,129926,18.05,,1,3
AEKA4426,13,0,1999,S.Bangarappa,Karnataka,SHIMOGA,INC,KTVP,427870,M,1,3,2,TRUE,FALSE,53.02,95038,11.78,,2,3
AEKA4426,12,0,1998,S.BANGARAPPA,Karnataka,SHIMOGA,KTVP,KCP,186731,M,3,3,2,TRUE,TRUE,24.07,148778,19.17,,2,3
AEKA4426,11,0,1996,S BANGARAPPA,Karnataka,SHIMOGA,KCP,"",303152,M,1,3,2,FALSE,FALSE,42.12,72236,10.04,,2,3
AEKA6476,13,0,1999,Babagouda Patil,Karnataka,BELGAUM,BJP,BJP,333546,M,2,2,0,FALSE,FALSE,42.67,284962,36.45,,,2
AEKA6476,11,0,1996,BABAGOUDA PATIL,Karnataka,BELGAUM,BJP,"",153842,M,2,2,0,FALSE,FALSE,23.99,58922,9.19,,,2
AEKA7765,13,0,1999,Mallikarjun Basappa Divatar,Karnataka,KOPPAL,JD(S),"",56284,M,3,1,0,FALSE,FALSE,7.4,40681,5.35,,,1
AEKA8028,13,0,1999,G.S.Basavaraj,Karnataka,TUMKUR,INC,INC,318922,M,1,4,3,FALSE,FALSE,41.21,63937,8.26,,3,4
AEKA8028,10,0,1991,G.S. BASAVARAJ,Karnataka,TUMKUR,INC,INC,236269,M,2,4,3,FALSE,TRUE,40.08,162682,27.6,,3,4
AEKA8028,9,0,1989,G.S.BASAVARAJ,Karnataka,TUMKUR,INC,INC,376878,M,1,4,3,FALSE,TRUE,55.91,199138,29.54,,3,4
AEKA8028,8,0,1984,G. S. BASAVARAJU,Karnataka,TUMKUR,INC,"",265249,M,1,4,3,FALSE,FALSE,51,30410,5.85,,3,4
AEKA8895,13,0,1999,I.M. Jayaram Shetty,Karnataka,UDUPI,BJP,BJP,320739,M,2,3,1,FALSE,TRUE,46.83,308923,45.11,,1,3
AEKA8895,12,0,1998,I.M.JAYARAMA SHETTY,Karnataka,UDUPI,BJP,BJP,341466,M,1,3,1,FALSE,FALSE,50.83,56568,8.42,,1,3
AEKA8895,11,0,1996,I M JAYARAMA SHETTY,Karnataka,UDUPI,BJP,"",233478,M,2,3,1,FALSE,FALSE,36.97,86185,13.65,,1,3
AEKA8934,13,0,1999,D.C.Srikantappa,Karnataka,CHIKMAGALUR,BJP,BJP,324470,M,1,3,2,FALSE,TRUE,45.39,30277,4.24,,2,3
AEKA8934,12,0,1998,SREEKANTAPPA  D.C.,Karnataka,CHIKMAGALUR,BJP,BJP,316137,M,1,3,2,FALSE,FALSE,44,52496,7.31,,2,3
AEKA8934,10,0,1991,D.C. SRIKANTAPPA,Karnataka,CHIKMAGALUR,BJP,"",185437,M,2,3,2,FALSE,FALSE,36.5,87710,17.26,,2,3
AEKA8992,13,0,1999,K.H.Srinivasa,Karnataka,SHIMOGA,JD(S),"",38432,M,3,1,0,FALSE,FALSE,4.76,33725,4.18,,,1
AEKA925,13,0,1999,Basangouda Ramangouda Patil(Yatnal),Karnataka,BIJAPUR,BJP,BJP,348816,M,1,2,1,FALSE,FALSE,48.84,36639,5.13,,1,2
AEKA925,11,0,1996,BASANAGOUDA RAMANAGOUDA PATIL(YATNAL),Karnataka,BIJAPUR,BJP,"",154911,M,2,2,1,FALSE,FALSE,30.59,20918,4.13,,1,2
AEKA988,13,0,1999,Vithal Heroor,Karnataka,GULBARGA,BSP,BSP,35465,M,4,2,0,FALSE,FALSE,4.79,31324,4.23,,,2
AEKA988,12,0,1998,VITHAL HEROOR,Karnataka,GULBARGA,BSP,"",55583,M,4,2,0,FALSE,FALSE,7.56,47912,6.51,,,2
AERJ1018,13,0,1999,Sisram Ola,Rajasthan,JHUNJHUNU,INC,AIIC(S),330198,M,1,4,3,TRUE,TRUE,49.36,76348,11.41,,3,4
AERJ1018,12,0,1998,SISRAM OLA,Rajasthan,JHUNJHUNU,AIIC(S),AIIC(T),338526,M,1,4,3,TRUE,TRUE,44.25,37859,4.95,,3,4
AERJ1018,11,0,1996,SHEES RAM OLA,Rajasthan,JHUNJHUNU,AIIC(T),INC(I),270049,M,1,4,3,TRUE,FALSE,41.64,12799,1.97,,3,4
AERJ1018,7,0,1980,SHISH RAM OLA,Rajasthan,JHUNJHUNU,INC(I),"",123343,M,3,4,3,FALSE,FALSE,28.7,115728,26.93,,3,4
AERJ10627,13,1,2000,Rama Pilot,Rajasthan,DAUSA,INC,"",349439,F,1,1,1,FALSE,FALSE,52.16,65264,9.74,,1,1
AERJ11563,13,0,1999,Mahaveer Bhagora,Rajasthan,SALUMBER,BJP,BJP,238568,M,2,2,0,FALSE,FALSE,42.42,216151,38.43,,,2
AERJ11563,10,0,1991,MAHAVIR BHAGORA,Rajasthan,SALUMBER,BJP,"",162727,M,2,2,0,FALSE,FALSE,38.81,146524,34.95,,,2
AERJ13186,13,0,1999,Dr. Abrar Ahmed,Rajasthan,JHALAWAR,INC,"",257159,M,2,1,0,FALSE,FALSE,37.94,253439,37.4,,,1
AERJ13293,13,0,1999,Tara Chand Bhagora,Rajasthan,BANSWARA,INC,INC,379775,M,1,2,2,FALSE,FALSE,59.04,116264,18.07,,2,2
AERJ13293,11,0,1996,TARACHAND BHAGORA,Rajasthan,BANSWARA,INC,"",225867,M,1,2,2,FALSE,FALSE,44.63,51152,10.11,,2,2
AERJ13605,13,0,1999,Manaram,Rajasthan,JODHPUR,BSP,"",15685,M,3,1,0,FALSE,FALSE,2.39,2745,0.42,,,1
AERJ17357,13,0,1999,Raghuveer Singh Koushal,Rajasthan,KOTA,BJP,BJP,320205,M,1,2,1,FALSE,FALSE,50.91,24769,3.94,,1,2
AERJ17357,12,0,1998,RAGHUVEER SINGH KAUSHAL,Rajasthan,KOTA,BJP,"",346755,M,2,2,1,FALSE,FALSE,47.36,341312,46.61,,1,2
AERJ17798,13,0,1999,Subhash Maharia,Rajasthan,SIKAR,BJP,BJP,341445,M,1,3,2,FALSE,TRUE,45.56,28173,3.76,,2,3
AERJ17798,12,0,1998,SUBHASH MAHARIYA,Rajasthan,SIKAR,BJP,BJP,293502,M,1,3,2,FALSE,FALSE,37.24,41322,5.24,,2,3
AERJ17798,11,0,1996,SUBHASH MAHARIA,Rajasthan,SIKAR,BJP,"",226514,M,2,3,2,FALSE,FALSE,37.43,170062,28.1,,2,3
AERJ17833,13,0,1999,Amra Ram,Rajasthan,SIKAR,CPM,CPM,80491,M,3,3,0,FALSE,FALSE,10.74,75056,10.02,,,3
AERJ17833,12,0,1998,AMRA RAM,Rajasthan,SIKAR,CPM,CPM,196432,M,3,3,0,FALSE,FALSE,24.92,176164,22.35,,,3
AERJ17833,11,0,1996,AMARA RAM,Rajasthan,SIKAR,CPM,"",56452,M,3,3,0,FALSE,FALSE,9.33,44663,7.38,,,3
AERJ18705,13,0,1999,Ramnaryan Meena,Rajasthan,KOTA,INC,INC,295436,M,2,3,1,FALSE,TRUE,46.97,287603,45.73,,1,3
AERJ18705,12,0,1998,RAM NARAIN MEENA,Rajasthan,KOTA,INC,INC,364183,M,1,3,1,FALSE,FALSE,49.74,17428,2.38,,1,3
AERJ18705,11,0,1996,RAM NARAYAN MEENA,Rajasthan,KOTA,INC,"",236988,M,2,3,1,FALSE,FALSE,45.76,229296,44.27,,1,3
AERJ19759,13,0,1999,Heera Lal Parmar,Rajasthan,UDAIPUR,BSP,"",6167,M,3,1,0,FALSE,FALSE,0.88,3447,0.49,,,1
AERJ2652,13,0,1999,Ram Raghunath Choudhary,Rajasthan,NAGAUR,INC,INC,267914,M,1,2,2,FALSE,TRUE,38.02,48469,6.88,,2,2
AERJ2652,12,0,1998,RAMRAGHUNATH,Rajasthan,NAGAUR,INC,"",411894,M,1,2,2,FALSE,FALSE,56.11,106399,14.49,,2,2
AERJ2744,13,0,1999,Rajendra Acharya,Rajasthan,BHILWARA,SP,"",5850,M,4,1,0,FALSE,FALSE,0.97,3257,0.54,,,1
AERJ3595,13,0,1999,Vijayendra Pal Singh,Rajasthan,BHILWARA,BJP,"",287858,M,1,1,1,FALSE,FALSE,47.96,14229,2.37,,1,1
AERJ4567,13,0,1999,Dwarka Prasad Bairwa,Rajasthan,TONK,INC,"",238907,M,2,1,0,FALSE,FALSE,44.29,232959,43.18,,,1
AERJ6314,13,0,1999,Shanti Lal Chaplot,Rajasthan,UDAIPUR,BJP,BJP,318554,M,2,2,1,FALSE,TRUE,45.5,312387,44.62,,1,2
AERJ6314,12,0,1998,SHANTI LAL CHAPLOT,Rajasthan,UDAIPUR,BJP,"",367994,M,1,2,1,FALSE,FALSE,50.15,11447,1.56,,1,2
GEAN23680,13,0,1999,Manoranjan Bhakta,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,62944,M,2,8,7,FALSE,TRUE,43.17,58139,39.88,,7,8
GEAN23680,12,0,1998,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,52365,M,1,8,7,FALSE,TRUE,35.91,544,0.37,,7,8
GEAN23680,11,0,1996,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,74642,M,1,8,7,FALSE,TRUE,58.22,43545,33.96,,7,8
GEAN23680,10,0,1991,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,54075,M,1,8,7,FALSE,TRUE,50.39,6701,6.24,,7,8
GEAN23680,9,0,1989,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,53383,M,1,8,7,FALSE,TRUE,47.21,18914,16.73,,7,8
GEAN23680,8,0,1984,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC(I),47019,M,1,8,7,FALSE,TRUE,52.85,19136,21.51,,7,8
GEAN23680,7,0,1980,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC(I),INC,42046,M,1,8,7,FALSE,TRUE,53.29,26032,32.99,,7,8
GEAN23680,6,0,1977,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,"",35400,M,1,8,7,FALSE,FALSE,58.45,10232,16.89,,7,8
GEAN42196,13,0,1999,Bishnu Pada Ray,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,BJP,BJP,76891,M,1,4,1,FALSE,FALSE,52.74,13947,9.57,,1,4
GEAN42196,12,0,1998,BISHNU PADA RAY,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,BJP,BJP,51821,M,2,4,1,FALSE,FALSE,35.53,22134,15.18,,1,4
GEAN42196,11,0,1996,BISHNU PADA RAY,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,BJP,BJP,31097,M,2,4,1,FALSE,FALSE,24.25,12734,9.93,,1,4
GEAN42196,10,0,1991,BISHNU PADA RAY,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,BJP,"",5208,M,3,4,1,FALSE,FALSE,4.85,4754,4.43,,1,4
GEAN69333,13,0,1999,Uma Bharathi,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,NCP,"",1015,F,4,1,0,FALSE,FALSE,0.7,879,0.6,,,1
GEAP229,13,0,1999,Baddam Bal Reddy,Andhra_Pradesh,HYDERABAD,BJP,BJP,387344,M,2,3,0,FALSE,FALSE,35.74,186702,17.23,,,3
GEAP229,12,0,1998,BADDAM BAL REDDY,Andhra_Pradesh,HYDERABAD,BJP,BJP,414173,M,2,3,0,FALSE,FALSE,38.07,319417,29.36,,,3
GEAP229,10,0,1991,BADDAM BAL REDDY,Andhra_Pradesh,HYDERABAD,BJP,"",415299,M,2,3,0,FALSE,FALSE,42.17,365786,37.14,,,3
GEAP232,13,0,1999,A.P.Jitender Reddy,Andhra_Pradesh,MAHABUBNAGAR,BJP,BJP,391588,M,1,3,1,FALSE,FALSE,49.46,50895,6.43,,1,3
GEAP232,12,0,1998,A.P.JITHENDER REDDY,Andhra_Pradesh,MAHABUBNAGAR,BJP,NTRTDP(LP),206834,M,3,3,1,TRUE,FALSE,27.69,203542,27.25,,1,3
GEAP232,11,0,1996,A.P. JITENDER REDDY,Andhra_Pradesh,MAHABUBNAGAR,NTRTDP(LP),"",53594,M,4,3,1,FALSE,FALSE,7.38,44246,6.09,,1,3
GEAP23395,13,0,1999,Thummalagunta  Prapancha Bhanu Raju,Andhra_Pradesh,NELLORE,CPM,CPM,30856,M,3,4,0,FALSE,FALSE,4.01,21412,2.78,,,4
GEAP23395,11,0,1996,TUMMALLAGUNTA PRAPANCHA BHANU RAJU,Andhra_Pradesh,NELLORE,CPM,CPM,201313,M,2,4,0,FALSE,FALSE,29.59,97366,14.31,,,4
GEAP23395,7,0,1980,T. P. BHANU RAJU,Andhra_Pradesh,NELLORE,CPM,CPM,67075,M,2,4,0,FALSE,FALSE,16.19,25405,6.13,,,4
GEAP23395,6,0,1977,PRAPPANCHA BHANURAJU THUMMALAGUNTA,Andhra_Pradesh,NELLORE,CPM,"",129404,M,2,4,0,FALSE,FALSE,31.44,119462,29.03,,,4
GEAP23419,13,0,1999,Kotla Vijaya Bhaskara Reddy,Andhra_Pradesh,KURNOOL,INC,INC,361201,M,2,8,6,FALSE,TRUE,48.01,358110,47.6,,6,8
GEAP23419,12,0,1998,KOTLA VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,368044,M,1,8,6,FALSE,TRUE,48.91,12836,1.71,,6,8
GEAP23419,11,0,1996,KOTLA VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,323208,M,1,8,6,FALSE,FALSE,46.43,32819,4.71,,6,8
GEAP23419,10,0,1991,K. VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,302352,M,1,8,6,FALSE,TRUE,51.92,52467,9.01,,6,8
GEAP23419,9,0,1989,KOTLA VIJAY BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,363955,M,1,8,6,FALSE,FALSE,57.89,110418,17.56,,6,8
GEAP23419,8,0,1984,KOTLA VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC(I),246542,M,2,8,6,FALSE,TRUE,48.51,242966,47.8,,6,8
GEAP23419,7,0,1980,K. VIJAYABHASKARA REDDI,Andhra_Pradesh,KURNOOL,INC(I),INC,231889,M,1,8,6,FALSE,TRUE,77.53,204849,68.49,,6,8
GEAP23419,6,0,1977,K. VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,"",270741,M,1,8,6,FALSE,FALSE,75.69,199356,55.73,,6,8
GEAP23433,13,0,1999,Sultan Salahuddin Owaisi,Andhra_Pradesh,HYDERABAD,AIMIM,AIMIM,448165,M,1,7,6,FALSE,TRUE,41.36,60821,5.61,,6,7
GEAP23433,12,0,1998,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,AIMIM,AIMIM,485785,M,1,7,6,FALSE,TRUE,44.65,71612,6.58,,6,7
GEAP23433,11,0,1996,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,AIMIM,MIM,321045,M,1,7,6,FALSE,TRUE,34.57,73273,7.89,,6,7
GEAP23433,10,0,1991,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,MIM,MIM,454823,M,1,7,6,FALSE,TRUE,46.18,39524,4.01,,6,7
GEAP23433,9,0,1989,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,MIM,IND,403625,M,1,7,6,FALSE,TRUE,45.91,133078,15.14,,6,7
GEAP23433,8,0,1984,SULTAN SALAHUDDIN OWAISE,Andhra_Pradesh,HYDERABAD,IND,IND,222187,M,1,7,6,FALSE,FALSE,38.13,3481,0.6,,6,7
GEAP23433,6,0,1977,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,IND,"",91227,M,2,7,6,FALSE,FALSE,26.85,4538,1.34,,6,7
GEAP23685,13,0,1999,Kishore Chandra Suryanarayana Deo Vyricherla,Andhra_Pradesh,PARVATHIPURAM,INC,ICS(SCS),290719,M,2,6,3,TRUE,FALSE,47.38,280969,45.79,,3,6
GEAP23685,10,0,1991,KISHORE CHANDRA SURYANARAYANADEO VIRICHERLA,Andhra_Pradesh,PARVATHIPURAM,ICS(SCS),ICS(SCS),229903,M,2,6,3,FALSE,FALSE,43.61,217201,41.2,,3,6
GEAP23685,9,0,1989,KISHORECHANDRA SURYANARAYANA DEO VYRICHERLA,Andhra_Pradesh,PARVATHIPURAM,ICS(SCS),ICS,241587,M,2,6,3,TRUE,TRUE,43.81,224465,40.71,,3,6
GEAP23685,8,0,1984,KISHORE CHANDRA SURYAMARAYANA DEO VYRICHERIA,Andhra_Pradesh,PARVATHIPURAM,ICS,INC(U),233175,M,1,6,3,TRUE,TRUE,54.49,48680,11.38,,3,6
GEAP23685,7,0,1980,K.C.SURYANARAYANA DEO VYRICHERLA,Andhra_Pradesh,PARVATHIPURAM,INC(U),INC,173179,M,1,6,3,TRUE,TRUE,49.03,14800,4.19,,3,6
GEAP23685,6,0,1977,VYRICHORLA KISHORE CHANDRA SURYANARAYANA DEO,Andhra_Pradesh,PARVATHIPURAM,INC,"",174454,M,1,6,3,FALSE,FALSE,55,31744,10.01,,3,6
GEAP23699,13,0,1999,Ramaiah Sode,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,122496,M,3,6,3,FALSE,TRUE,16.81,98071,13.46,,3,6
GEAP23699,12,0,1998,RAMAIAH SODE,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,263141,M,1,6,3,FALSE,TRUE,39.1,59440,8.83,,3,6
GEAP23699,11,0,1996,SODE RAMAIAH,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,245214,M,1,6,3,FALSE,FALSE,37.69,27408,4.21,,3,6
GEAP23699,10,0,1991,RAMAIAH SODE,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,194785,M,2,6,3,FALSE,FALSE,39.31,175357,35.39,,3,6
GEAP23699,8,0,1984,SODE RAMAIAH,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,195618,M,1,6,3,FALSE,FALSE,50.3,24640,6.34,,3,6
GEAP23699,6,0,1977,SODE RAMAIAH,Andhra_Pradesh,BHADRACHALAM,CPI,"",27966,M,3,6,3,FALSE,FALSE,10.8,17438,6.73,,3,6
GEAP237,13,0,1999,Jaipal Reddy Sudini,Andhra_Pradesh,MIRYALGUDA,INC,JD,401437,M,1,4,3,TRUE,TRUE,44.12,52077,5.72,,3,4
GEAP237,12,0,1998,S.JAIPAL REDDY,Andhra_Pradesh,MAHABUBNAGAR,JD,JNP,278302,M,1,4,3,TRUE,FALSE,37.25,22641,3.03,,3,4
GEAP237,8,0,1984,SUDINI JAIPAL REDDY,Andhra_Pradesh,MAHABUBNAGAR,JNP,JNP,274064,M,1,4,3,FALSE,FALSE,51.89,80103,15.17,,3,4
GEAP237,7,0,1980,S. JAIPAL REDDY,Andhra_Pradesh,MEDAK,JNP,"",82453,M,2,4,3,FALSE,FALSE,18.57,56304,12.68,,3,4
GEAP25720,13,0,1999,Dr.Mallikarjun,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,340693,M,2,9,6,FALSE,FALSE,43.03,305933,38.64,,6,9
GEAP25720,12,0,1998,DR. MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,255661,M,2,9,6,FALSE,TRUE,34.22,48827,6.54,,6,9
GEAP25720,11,0,1996,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,259875,M,1,9,6,FALSE,TRUE,35.79,5498,0.76,,6,9
GEAP25720,10,0,1991,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,217072,M,1,9,6,FALSE,TRUE,36.98,32162,5.48,,6,9
GEAP25720,9,0,1989,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,335762,M,1,9,6,FALSE,FALSE,51.99,69778,10.81,,6,9
GEAP25720,8,0,1984,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC(I),193961,M,2,9,6,FALSE,TRUE,36.72,161228,30.53,,6,9
GEAP25720,7,0,1980,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC(I),INC,241665,M,1,9,6,FALSE,TRUE,65.55,152661,41.41,,6,9
GEAP25720,6,0,1977,MALLIKARJUN,Andhra_Pradesh,MEDAK,INC,TPS,239813,M,1,9,6,TRUE,TRUE,67,143510,40.1,,6,9
GEAP25720,5,0,1971,MALLIKARJUN,Andhra_Pradesh,MEDAK,TPS,"",152975,M,1,9,6,FALSE,FALSE,58.62,53431,20.47,,6,9
GEAP25723,13,0,1999,A. Narendra,Andhra_Pradesh,MEDAK,BJP,BJP,400244,M,1,4,1,FALSE,FALSE,48.2,22083,2.66,,1,4
