pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Mandates,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,MyNeta_age,Terms,Terms_Contested
AEKA14325,12,0,1998,D.K.NAIKAR,Karnataka,DHARWAD NORTH,INC,INC,210459,M,2,6,4,FALSE,FALSE,31.07,96696,14.28,,4,6
AEKA14325,11,0,1996,D K NAIKAR,Karnataka,DHARWAD NORTH,INC,INC,149768,M,3,6,4,FALSE,TRUE,25.64,146665,25.11,,4,6
AEKA14325,10,0,1991,D.K. NAIKAR,Karnataka,DHARWAD NORTH,INC,INC,157682,M,1,6,4,FALSE,TRUE,33.26,21791,4.6,,4,6
AEKA14325,9,0,1989,D.K.NAIKAR,Karnataka,DHARWAD NORTH,INC,INC,276545,M,1,6,4,FALSE,TRUE,45.61,55548,9.16,,4,6
AEKA14325,8,0,1984,NAIKAR DYAMAPPA KALLAPPA,Karnataka,DHARWAD NORTH,INC,INC(I),229865,M,1,6,4,FALSE,TRUE,52.31,44851,10.21,,4,6
AEKA14325,7,0,1980,D.K. NAIKAR,Karnataka,DHARWAD NORTH,INC(I),"",208269,M,1,6,4,FALSE,FALSE,58.19,96694,27.01,,4,6
AEKA1634,12,0,1998,SHIVANNANAVAR BASAVARAJ NEELAPPA,Karnataka,DHARWAD SOUTH,JD,"",126722,M,3,1,0,FALSE,FALSE,17.99,118724,16.85,,,1
AEKA1947,12,0,1998,SHAMANUR SHIVA SHANKARAPPA,Karnataka,DAVANGERE,INC,INC(U),343704,M,1,2,1,TRUE,FALSE,42.21,11332,1.39,,1,2
AEKA1947,7,0,1980,SHAMANUR SHIVASHANKARAPPA,Karnataka,DAVANGERE,INC(U),"",86167,M,3,2,1,FALSE,FALSE,20.08,83351,19.42,,1,2
AEKA30009,12,0,1998,BASAVARAJ RAYAREDDY,Karnataka,KOPPAL,JD,JD,206559,M,2,2,1,FALSE,TRUE,29.19,31086,4.39,,1,2
AEKA30009,11,0,1996,BASAVARAJ RAYA REDDY,Karnataka,KOPPAL,JD,"",276914,M,1,2,1,FALSE,FALSE,45.86,75841,12.56,,1,2
AEKA3374,12,0,1998,G.T.DEVEGOWDA,Karnataka,MYSORE,JD,JD,223385,M,3,2,0,FALSE,FALSE,26.43,218477,25.85,,,2
AEKA3374,11,0,1996,G T DEVE GOWDA,Karnataka,MYSORE,JD,"",246623,M,2,2,0,FALSE,FALSE,33.25,83993,11.32,,,2
AEKA3535,12,0,1998,JIGAJINAGI RAMESH CHANDAPPA,Karnataka,CHIKKODI,LS,"",359760,M,1,1,1,FALSE,FALSE,52.99,131238,19.33,,1,1
AEKA3696,12,0,1998,AJAYKUMAR SAMBASADASHIV SARNAIK,Karnataka,BAGALKOT,LS,"",352795,M,1,1,1,FALSE,FALSE,49.73,83632,11.79,,1,1
AEKA4406,12,0,1998,AYANOOR MANJUNATH,Karnataka,SHIMOGA,BJP,BJP,352277,M,1,2,1,FALSE,FALSE,45.4,159907,20.61,,1,2
AEKA4406,11,0,1996,AYANUR MANJUNATHA,Karnataka,SHIMOGA,BJP,"",230916,M,2,2,1,FALSE,FALSE,32.08,129926,18.05,,1,2
AEKA5636,12,0,1998,R.NARAYANA,Karnataka,TUMKUR,INC,"",256125,M,2,1,0,FALSE,FALSE,35.6,123462,17.16,,,1
AEKA596,12,0,1998,BHASKARAPPA C.N.,Karnataka,TUMKUR,JD,JD,132663,M,3,2,1,FALSE,TRUE,18.44,129392,17.99,,1,2
AEKA596,11,0,1996,C N BHASKARAPPA,Karnataka,TUMKUR,JD,"",192228,M,1,2,1,FALSE,FALSE,28.6,15712,2.34,,1,2
AEKA7403,12,0,1998,S.B.SIDNAL,Karnataka,BELGAUM,INC,INC,230834,M,2,5,4,FALSE,FALSE,31.87,118873,16.41,,4,5
AEKA7403,10,0,1991,SIDNAL SHANMUKHAPPA BASAPPA,Karnataka,BELGAUM,INC,INC,161391,M,1,5,4,FALSE,TRUE,31.02,46109,8.86,,4,5
AEKA7403,9,0,1989,SIDNAL SHANMUKAPPA BASSAPPA,Karnataka,BELGAUM,INC,INC,210329,M,1,5,4,FALSE,TRUE,32.5,23048,3.56,,4,5
AEKA7403,8,0,1984,SIDNAL SHANMUKHAPPA BASAPPA,Karnataka,BELGAUM,INC,INC(I),202506,M,1,5,4,FALSE,TRUE,42.66,35540,7.49,,4,5
AEKA7403,7,0,1980,SIDNAL SHANMUKHAPPA BASAPPA,Karnataka,BELGAUM,INC(I),"",217527,M,1,5,4,FALSE,FALSE,52.29,141197,33.94,,4,5
AEKA8129,12,0,1998,V.HANUMAPPA,Karnataka,KOLAR,BJP,BJP,225368,M,3,3,0,FALSE,FALSE,29.35,217241,28.29,,,3
AEKA8129,11,0,1996,V HANUMAPPA,Karnataka,KOLAR,BJP,BJP,84558,M,3,3,0,FALSE,FALSE,12.09,79802,11.41,,,3
AEKA8129,10,0,1991,V. HANUMAPPA,Karnataka,KOLAR,BJP,"",173525,M,2,3,0,FALSE,FALSE,29.53,21368,3.64,,,3
AEKA8895,12,0,1998,I.M.JAYARAMA SHETTY,Karnataka,UDUPI,BJP,BJP,341466,M,1,2,1,FALSE,FALSE,50.83,56568,8.42,,1,2
AEKA8895,11,0,1996,I M JAYARAMA SHETTY,Karnataka,UDUPI,BJP,"",233478,M,2,2,1,FALSE,FALSE,36.97,86185,13.65,,1,2
AEKA8934,12,0,1998,SREEKANTAPPA  D.C.,Karnataka,CHIKMAGALUR,BJP,BJP,316137,M,1,2,1,FALSE,FALSE,44,52496,7.31,,1,2
AEKA8934,10,0,1991,D.C. SRIKANTAPPA,Karnataka,CHIKMAGALUR,BJP,"",185437,M,2,2,1,FALSE,FALSE,36.5,87710,17.26,,1,2
AEKA8974,12,0,1998,B.P.SHIVAKUMAR,Karnataka,SHIMOGA,JD,"",37953,M,4,1,0,FALSE,FALSE,4.89,31388,4.05,,,1
AEKA9308,12,0,1998,SHIVANAND H.KOUJALAGI,Karnataka,BELGAUM,JD,JD,111961,M,3,2,1,FALSE,TRUE,15.46,67160,9.27,,1,2
AEKA9308,11,0,1996,KOUJALAGI SHIVANAND HEMAPPA,Karnataka,BELGAUM,JD,"",224479,M,1,2,1,FALSE,FALSE,35,70637,11.01,,1,2
AEKA9354,12,0,1998,PATIL BASANAGOUDA LINGANAGOUDA,Karnataka,BIJAPUR,BJP,"",208801,M,2,1,0,FALSE,FALSE,32.65,57640,9.01,,,1
AEKA9775,12,0,1998,AGADI VIRUPAKSHAPPA SANGANNA,Karnataka,KOPPAL,LS,"",175473,M,3,1,0,FALSE,FALSE,24.8,143600,20.3,,,1
AEKA988,12,0,1998,VITHAL HEROOR,Karnataka,GULBARGA,BSP,"",55583,M,4,1,0,FALSE,FALSE,7.56,47912,6.51,,,1
AERJ1018,12,0,1998,SISRAM OLA,Rajasthan,JHUNJHUNU,AIIC(S),AIIC(T),338526,M,1,3,2,TRUE,TRUE,44.25,37859,4.95,,2,3
AERJ1018,11,0,1996,SHEES RAM OLA,Rajasthan,JHUNJHUNU,AIIC(T),INC(I),270049,M,1,3,2,TRUE,FALSE,41.64,12799,1.97,,2,3
AERJ1018,7,0,1980,SHISH RAM OLA,Rajasthan,JHUNJHUNU,INC(I),"",123343,M,3,3,2,FALSE,FALSE,28.7,115728,26.93,,2,3
AERJ12446,12,0,1998,JANARDAN SINGH SHEKHAWAT,Rajasthan,JHUNJHUNU,AIRJP,"",1082,M,11,1,0,FALSE,FALSE,0.14,0,0,,,1
AERJ13124,12,0,1998,SHAMBHU DAYAL BADGUJAR,Rajasthan,TONK,BJP,"",254838,M,2,1,0,FALSE,FALSE,42.81,239549,40.24,,,1
AERJ13660,12,0,1998,RICHHPALSINGH MIRDHA,Rajasthan,NAGAUR,BJP,"",305495,M,2,1,0,FALSE,FALSE,41.62,295820,40.3,,,1
AERJ17357,12,0,1998,RAGHUVEER SINGH KAUSHAL,Rajasthan,KOTA,BJP,"",346755,M,2,1,0,FALSE,FALSE,47.36,341312,46.61,,,1
AERJ17798,12,0,1998,SUBHASH MAHARIYA,Rajasthan,SIKAR,BJP,BJP,293502,M,1,2,1,FALSE,FALSE,37.24,41322,5.24,,1,2
AERJ17798,11,0,1996,SUBHASH MAHARIA,Rajasthan,SIKAR,BJP,"",226514,M,2,2,1,FALSE,FALSE,37.43,170062,28.1,,1,2
AERJ17833,12,0,1998,AMRA RAM,Rajasthan,SIKAR,CPM,CPM,196432,M,3,2,0,FALSE,FALSE,24.92,176164,22.35,,,2
AERJ17833,11,0,1996,AMARA RAM,Rajasthan,SIKAR,CPM,"",56452,M,3,2,0,FALSE,FALSE,9.33,44663,7.38,,,2
AERJ18705,12,0,1998,RAM NARAIN MEENA,Rajasthan,KOTA,INC,INC,364183,M,1,2,1,FALSE,FALSE,49.74,17428,2.38,,1,2
AERJ18705,11,0,1996,RAM NARAYAN MEENA,Rajasthan,KOTA,INC,"",236988,M,2,2,1,FALSE,FALSE,45.76,229296,44.27,,1,2
AERJ2575,12,0,1998,GUMANMAL LODHA,Rajasthan,PALI,BJP,BJP,254933,M,2,4,3,FALSE,TRUE,45.56,244882,43.76,,3,4
AERJ2575,11,0,1996,GUMANMAL LODHA,Rajasthan,PALI,BJP,BJP,142356,M,1,4,3,FALSE,TRUE,38.92,14471,3.96,,3,4
AERJ2575,10,0,1991,GUMANMAL LODHA,Rajasthan,PALI,BJP,BJP,219715,M,1,4,3,FALSE,TRUE,47.33,19301,4.16,,3,4
AERJ2575,9,0,1989,GUMANMALL LODHA,Rajasthan,PALI,BJP,"",338797,M,1,4,3,FALSE,FALSE,63.62,167328,31.42,,3,4
AERJ2652,12,0,1998,RAMRAGHUNATH,Rajasthan,NAGAUR,INC,"",411894,M,1,1,1,FALSE,FALSE,56.11,106399,14.49,,1,1
AERJ5731,12,0,1998,ROHITASHWA KUMAR,Rajasthan,BAYANA,BSP,JD,54538,M,3,3,0,TRUE,FALSE,9.84,21276,3.84,,,3
AERJ5731,11,0,1996,ROHITASWA KUMAR,Rajasthan,BAYANA,JD,JD,22542,M,3,3,0,FALSE,FALSE,5.86,18835,4.9,,,3
AERJ5731,10,0,1991,ROHITASHWA KUMAR,Rajasthan,TONK,JD,"",24222,M,3,3,0,FALSE,FALSE,6.31,14769,3.85,,,3
AERJ6314,12,0,1998,SHANTI LAL CHAPLOT,Rajasthan,UDAIPUR,BJP,"",367994,M,1,1,1,FALSE,FALSE,50.15,11447,1.56,,1,1
AERJ7231,12,0,1998,MADAN LAL SAINI,Rajasthan,JHUNJHUNU,BJP,BJP,300667,M,2,2,0,FALSE,FALSE,39.3,206291,26.96,,,2
AERJ7231,10,0,1991,MADAN LAL SAINI,Rajasthan,JHUNJHUNU,BJP,"",193649,M,2,2,0,FALSE,FALSE,36.66,138686,26.25,,,2
AERJ8990,12,0,1998,MAHENDRAJEET SINGH,Rajasthan,BANSWARA,INC,"",323588,M,1,1,1,FALSE,FALSE,49.36,114517,17.47,,1,1
GEAN23680,12,0,1998,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,52365,M,1,7,7,FALSE,TRUE,35.91,544,0.37,,7,7
GEAN23680,11,0,1996,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,74642,M,1,7,7,FALSE,TRUE,58.22,43545,33.96,,7,7
GEAN23680,10,0,1991,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,54075,M,1,7,7,FALSE,TRUE,50.39,6701,6.24,,7,7
GEAN23680,9,0,1989,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC,53383,M,1,7,7,FALSE,TRUE,47.21,18914,16.73,,7,7
GEAN23680,8,0,1984,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,INC(I),47019,M,1,7,7,FALSE,TRUE,52.85,19136,21.51,,7,7
GEAN23680,7,0,1980,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC(I),INC,42046,M,1,7,7,FALSE,TRUE,53.29,26032,32.99,,7,7
GEAN23680,6,0,1977,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,"",35400,M,1,7,7,FALSE,FALSE,58.45,10232,16.89,,7,7
GEAN42196,12,0,1998,BISHNU PADA RAY,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,BJP,BJP,51821,M,2,3,0,FALSE,FALSE,35.53,22134,15.18,,,3
GEAN42196,11,0,1996,BISHNU PADA RAY,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,BJP,BJP,31097,M,2,3,0,FALSE,FALSE,24.25,12734,9.93,,,3
GEAN42196,10,0,1991,BISHNU PADA RAY,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,BJP,"",5208,M,3,3,0,FALSE,FALSE,4.85,4754,4.43,,,3
GEAN59636,12,0,1998,TAPAN KUMAR BEPARI,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,CPM,CPM,8272,M,4,2,0,FALSE,FALSE,5.67,4763,3.27,,,2
GEAN59636,11,0,1996,TAPAN KUMAR BEPARI,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,CPM,"",18363,M,3,2,0,FALSE,FALSE,14.32,17436,13.6,,,2
GEAP100042,12,0,1998,DR.S. BALU,Andhra_Pradesh,NAGARKURNOOL,BJP,INC,125201,M,3,4,3,TRUE,FALSE,16.29,121497,15.81,,3,4
GEAP100042,5,0,1971,B. S. MURTHY,Andhra_Pradesh,AMALAPURAM,INC,INC,301405,M,1,4,3,FALSE,TRUE,82.13,257559,70.18,,3,4
GEAP100042,4,0,1967,S. BAYYA,Andhra_Pradesh,AMALAPURAM,INC,INC,141722,M,1,4,3,FALSE,TRUE,41.26,63266,18.42,,3,4
GEAP100042,3,0,1962,BAYYA SURYANARAYANA MURTHY,Andhra_Pradesh,AMALAPRUAM,INC,"",151439,M,1,4,3,FALSE,FALSE,46.49,12570,3.86,,3,4
GEAP14980,12,0,1998,INDRA SENA REDDY NALLU,Andhra_Pradesh,NALGONDA,BJP,BJP,274174,M,3,4,0,FALSE,FALSE,30.62,270234,30.18,,,4
GEAP14980,11,0,1996,INDRASENA REDDY NALLU,Andhra_Pradesh,NALGONDA,BJP,BJP,205579,M,2,4,0,FALSE,FALSE,24.62,6297,0.75,,,4
GEAP14980,10,0,1991,INDRASENA REDDY NELLU,Andhra_Pradesh,NALGONDA,BJP,JNP,152727,M,3,4,0,TRUE,FALSE,22.84,149153,22.3,,,4
GEAP14980,7,0,1980,INDRASENA REDDY NALLU,Andhra_Pradesh,NALGONDA,JNP,"",42335,M,3,4,0,FALSE,FALSE,9.19,24349,5.29,,,4
GEAP229,12,0,1998,BADDAM BAL REDDY,Andhra_Pradesh,HYDERABAD,BJP,BJP,414173,M,2,2,0,FALSE,FALSE,38.07,319417,29.36,,,2
GEAP229,10,0,1991,BADDAM BAL REDDY,Andhra_Pradesh,HYDERABAD,BJP,"",415299,M,2,2,0,FALSE,FALSE,42.17,365786,37.14,,,2
GEAP232,12,0,1998,A.P.JITHENDER REDDY,Andhra_Pradesh,MAHABUBNAGAR,BJP,NTRTDP(LP),206834,M,3,2,0,TRUE,FALSE,27.69,203542,27.25,,,2
GEAP232,11,0,1996,A.P. JITENDER REDDY,Andhra_Pradesh,MAHABUBNAGAR,NTRTDP(LP),"",53594,M,4,2,0,FALSE,FALSE,7.38,44246,6.09,,,2
GEAP23419,12,0,1998,KOTLA VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,368044,M,1,7,6,FALSE,TRUE,48.91,12836,1.71,,6,7
GEAP23419,11,0,1996,KOTLA VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,323208,M,1,7,6,FALSE,FALSE,46.43,32819,4.71,,6,7
GEAP23419,10,0,1991,K. VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,302352,M,1,7,6,FALSE,TRUE,51.92,52467,9.01,,6,7
GEAP23419,9,0,1989,KOTLA VIJAY BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC,363955,M,1,7,6,FALSE,FALSE,57.89,110418,17.56,,6,7
GEAP23419,8,0,1984,KOTLA VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,INC(I),246542,M,2,7,6,FALSE,TRUE,48.51,242966,47.8,,6,7
GEAP23419,7,0,1980,K. VIJAYABHASKARA REDDI,Andhra_Pradesh,KURNOOL,INC(I),INC,231889,M,1,7,6,FALSE,TRUE,77.53,204849,68.49,,6,7
GEAP23419,6,0,1977,K. VIJAYA BHASKARA REDDY,Andhra_Pradesh,KURNOOL,INC,"",270741,M,1,7,6,FALSE,FALSE,75.69,199356,55.73,,6,7
GEAP23433,12,0,1998,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,AIMIM,AIMIM,485785,M,1,6,5,FALSE,TRUE,44.65,71612,6.58,,5,6
GEAP23433,11,0,1996,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,AIMIM,MIM,321045,M,1,6,5,FALSE,TRUE,34.57,73273,7.89,,5,6
GEAP23433,10,0,1991,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,MIM,MIM,454823,M,1,6,5,FALSE,TRUE,46.18,39524,4.01,,5,6
GEAP23433,9,0,1989,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,MIM,IND,403625,M,1,6,5,FALSE,TRUE,45.91,133078,15.14,,5,6
GEAP23433,8,0,1984,SULTAN SALAHUDDIN OWAISE,Andhra_Pradesh,HYDERABAD,IND,IND,222187,M,1,6,5,FALSE,FALSE,38.13,3481,0.6,,5,6
GEAP23433,6,0,1977,SULTAN SALAHUDDIN OWAISI,Andhra_Pradesh,HYDERABAD,IND,"",91227,M,2,6,5,FALSE,FALSE,26.85,4538,1.34,,5,6
GEAP23459,12,0,1998,P.V.CHALAPATHI RAO,Andhra_Pradesh,ANAKAPALLI,BJP,BJP,114360,M,3,3,0,FALSE,FALSE,15.62,0,0,,,3
GEAP23459,10,0,1991,CHALAPATHI RAO P.V.,Andhra_Pradesh,VISAKHAPATNAM,BJP,BLD,39731,M,3,3,0,TRUE,FALSE,6.28,33483,5.29,,,3
GEAP23459,6,0,1977,CHALAPATHI RAO P. V.,Andhra_Pradesh,ANAKAPALLI,BLD,"",163292,M,2,3,0,FALSE,FALSE,44.51,158933,43.32,,,3
GEAP23699,12,0,1998,RAMAIAH SODE,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,263141,M,1,5,3,FALSE,TRUE,39.1,59440,8.83,,3,5
GEAP23699,11,0,1996,SODE RAMAIAH,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,245214,M,1,5,3,FALSE,FALSE,37.69,27408,4.21,,3,5
GEAP23699,10,0,1991,RAMAIAH SODE,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,194785,M,2,5,3,FALSE,FALSE,39.31,175357,35.39,,3,5
GEAP23699,8,0,1984,SODE RAMAIAH,Andhra_Pradesh,BHADRACHALAM,CPI,CPI,195618,M,1,5,3,FALSE,FALSE,50.3,24640,6.34,,3,5
GEAP23699,6,0,1977,SODE RAMAIAH,Andhra_Pradesh,BHADRACHALAM,CPI,"",27966,M,3,5,3,FALSE,FALSE,10.8,17438,6.73,,3,5
GEAP237,12,0,1998,S.JAIPAL REDDY,Andhra_Pradesh,MAHABUBNAGAR,JD,JNP,278302,M,1,3,2,TRUE,FALSE,37.25,22641,3.03,,2,3
GEAP237,8,0,1984,SUDINI JAIPAL REDDY,Andhra_Pradesh,MAHABUBNAGAR,JNP,JNP,274064,M,1,3,2,FALSE,FALSE,51.89,80103,15.17,,2,3
GEAP237,7,0,1980,S. JAIPAL REDDY,Andhra_Pradesh,MEDAK,JNP,"",82453,M,2,3,2,FALSE,FALSE,18.57,56304,12.68,,2,3
GEAP25537,12,0,1998,P.V.RAJESWAR RAO,Andhra_Pradesh,SECUNDERABAD,INC,INC,252676,M,2,3,1,FALSE,TRUE,28.24,59589,6.66,,1,3
GEAP25537,11,0,1996,RAJESHWAR RAO P.V.,Andhra_Pradesh,SECUNDERABAD,INC,IND,420660,M,1,3,1,FALSE,FALSE,48.78,214358,24.86,,1,3
GEAP25537,7,0,1980,P. V.RAJESWAR RAO,Andhra_Pradesh,MEDAK,IND,"",2441,M,7,3,1,FALSE,FALSE,0.55,737,0.17,,1,3
GEAP25699,12,0,1998,K.VENKATASWAMY,Andhra_Pradesh,KURNOOL,BJP,JNP(S),17446,M,3,2,0,TRUE,FALSE,2.32,11327,1.51,,,2
GEAP25699,7,0,1980,K. VENKATA SWAMY,Andhra_Pradesh,KURNOOL,JNP(S),"",17678,M,3,2,0,FALSE,FALSE,5.91,4630,1.55,,,2
GEAP25720,12,0,1998,DR. MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,255661,M,2,8,6,FALSE,TRUE,34.22,48827,6.54,,6,8
GEAP25720,11,0,1996,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,259875,M,1,8,6,FALSE,TRUE,35.79,5498,0.76,,6,8
GEAP25720,10,0,1991,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,217072,M,1,8,6,FALSE,TRUE,36.98,32162,5.48,,6,8
GEAP25720,9,0,1989,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC,335762,M,1,8,6,FALSE,FALSE,51.99,69778,10.81,,6,8
GEAP25720,8,0,1984,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC,INC(I),193961,M,2,8,6,FALSE,TRUE,36.72,161228,30.53,,6,8
GEAP25720,7,0,1980,MALLIKARJUN,Andhra_Pradesh,MAHABUBNAGAR,INC(I),INC,241665,M,1,8,6,FALSE,TRUE,65.55,152661,41.41,,6,8
GEAP25720,6,0,1977,MALLIKARJUN,Andhra_Pradesh,MEDAK,INC,TPS,239813,M,1,8,6,TRUE,TRUE,67,143510,40.1,,6,8
GEAP25720,5,0,1971,MALLIKARJUN,Andhra_Pradesh,MEDAK,TPS,"",152975,M,1,8,6,FALSE,FALSE,58.62,53431,20.47,,6,8
GEAP25723,12,0,1998,ALE NARENDRA,Andhra_Pradesh,MEDAK,BJP,BJP,252642,M,2,3,0,FALSE,FALSE,32.03,12476,1.58,,,3
GEAP25723,11,0,1996,ALE NARENDRA,Andhra_Pradesh,MEDAK,BJP,JNP,152070,M,3,3,0,TRUE,FALSE,19.88,121696,15.91,,,3
GEAP25723,7,0,1980,ALE NARENDRA,Andhra_Pradesh,HYDERABAD,JNP,"",135304,M,2,3,0,FALSE,FALSE,31.82,23172,5.45,,,3
GEAP25777,12,0,1998,CHENNAMANENI VIDYASAGAR RAO,Andhra_Pradesh,KARIMNAGAR,BJP,JNP,329030,M,1,2,1,TRUE,FALSE,42.83,95997,12.5,,1,2
GEAP25777,7,0,1980,CHENNAMANENI VIDYA SAGAR RAO,Andhra_Pradesh,KARIMNAGAR,JNP,"",45449,M,2,2,1,FALSE,FALSE,12.64,5716,1.59,,1,2
GEAP25787,12,0,1998,KAMALUDDIN AHMED M.,Andhra_Pradesh,HANAMKONDA,INC,INC,241786,M,2,6,4,FALSE,TRUE,39.59,181544,29.73,,4,6
GEAP25787,11,0,1996,M. KAMALUDDIN AHMED,Andhra_Pradesh,HANAMKONDA,INC,INC,218256,M,1,6,4,FALSE,TRUE,38.66,75570,13.39,,4,6
GEAP25787,10,0,1991,KAMALUDDIN AHMED,Andhra_Pradesh,HANAMKONDA,INC,INC,188278,M,1,6,4,FALSE,TRUE,49.28,64463,16.87,,4,6
GEAP25787,9,0,1989,KAMALUDDIN AHMED,Andhra_Pradesh,HANAMKONDA,INC,INC,310079,M,1,6,4,FALSE,FALSE,50.66,63343,10.35,,4,6
GEAP25787,8,0,1984,KAMALUDDIN AHMED,Andhra_Pradesh,WARANGAL,INC,INC(I),223632,M,2,6,4,FALSE,TRUE,41.98,152792,28.68,,4,6
GEAP25787,7,0,1980,MD. KAMALODDIN AHMED,Andhra_Pradesh,WARANGAL,INC(I),"",265042,M,1,6,4,FALSE,FALSE,59.56,122042,27.43,,4,6
