pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Mandates,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,MyNeta_age,Terms,Terms_Contested
GEAN17966,4,0,1967,KANDASWAMY,Andaman_&_Nicobar_Islands,ANDAMAN NICOBAR,DMK,"",4891,M,3,1,0,FALSE,FALSE,13.32,3174,8.64,,,1
GEAP100042,4,0,1967,S. BAYYA,Andhra_Pradesh,AMALAPURAM,INC,INC,141722,M,1,2,2,FALSE,TRUE,41.26,63266,18.42,,2,2
GEAP100042,3,0,1962,BAYYA SURYANARAYANA MURTHY,Andhra_Pradesh,AMALAPRUAM,INC,"",151439,M,1,2,2,FALSE,FALSE,46.49,12570,3.86,,2,2
GEAP100043,4,0,1967,B.S. MURTY,Andhra_Pradesh,RAJAHMUNDRY,PSP,"",23046,M,4,1,0,FALSE,FALSE,5.82,4790,1.21,,,1
GEAP15964,4,0,1967,M. SURYANARAYANAMURTHY,Andhra_Pradesh,ANAKAPALLI,INC,INC,165121,M,1,2,2,FALSE,TRUE,45.25,3024,0.83,,2,2
GEAP15964,3,0,1962,MISSULA SURYANARAYANAMURTHY,Andhra_Pradesh,ANAKAPALLI,INC,"",96895,M,1,2,2,FALSE,FALSE,37.95,16010,6.27,,2,2
GEAP15965,4,0,1967,V.V. RAMANA,Andhra_Pradesh,ANAKAPALLI,SWA,SWA,162097,M,2,2,0,FALSE,FALSE,44.42,124426,34.1,,,2
GEAP15965,3,0,1962,VILLURI VENKATARAMANA,Andhra_Pradesh,ANAKAPALLI,SWA,"",80885,M,2,2,0,FALSE,FALSE,31.68,3358,1.32,,,2
GEAP16004,4,0,1967,B. ANJANAPPA,Andhra_Pradesh,NELLORE,INC,INC,130981,M,1,2,2,FALSE,TRUE,32.96,16983,4.27,,2,2
GEAP16004,3,0,1962,B. ANJANAPPA,Andhra_Pradesh,NELLORE,INC,"",165206,M,1,2,2,FALSE,FALSE,49.16,71905,21.39,,2,2
GEAP16006,4,0,1967,M. RAMAKRISHNAIAH,Andhra_Pradesh,NELLORE,SWA,SWA,64067,M,4,2,0,FALSE,FALSE,16.12,47923,12.06,,,2
GEAP16006,3,0,1962,MERIGA RAMAKRISHNAIAH,Andhra_Pradesh,NELLORE,SWA,"",93301,M,2,2,0,FALSE,FALSE,27.76,37484,11.15,,,2
GEAP16007,4,0,1967,E.V. CHINNAIAH,Andhra_Pradesh,NELLORE,IND,REP,113998,M,2,2,0,FALSE,FALSE,28.69,41775,10.51,,,2
GEAP16007,3,0,1962,E.V. CHINNAIAH,Andhra_Pradesh,NELLORE,REP,"",55817,M,3,2,0,FALSE,FALSE,16.61,34052,10.13,,,2
GEAP16019,4,0,1967,P. V.SUBBAIAH,Andhra_Pradesh,NANDYAL,INC,INC,262256,M,1,2,2,FALSE,TRUE,66.22,168825,42.63,,2,2
GEAP16019,3,0,1962,PENDEKANTI VENKATASUBBAIAH,Andhra_Pradesh,ADONI,INC,"",136513,M,1,2,2,FALSE,FALSE,56.88,33022,13.76,,2,2
GEAP16031,4,0,1967,C. DASS,Andhra_Pradesh,TIRUPATHI,INC,INC,146238,M,1,2,2,FALSE,TRUE,38.56,6769,1.78,,2,2
GEAP16031,3,0,1962,C. DASS,Andhra_Pradesh,TIRUPATHI,INC,"",119539,M,1,2,2,FALSE,FALSE,53.84,17048,7.68,,2,2
GEAP16038,4,0,1967,Y.E. REDDY,Andhra_Pradesh,CUDDAPAH,CPI,CPI,191736,M,1,2,2,FALSE,TRUE,49.25,37719,9.69,,2,2
GEAP16038,3,0,1962,YEDDULA ESWARA REDDY,Andhra_Pradesh,CUDDAPAH,CPI,"",158877,M,1,2,2,FALSE,FALSE,44.02,20867,5.78,,2,2
GEAP16197,4,0,1967,T.R. MOSALIGANTI,Andhra_Pradesh,KAKINADA,INC,INC,168647,M,1,2,2,FALSE,TRUE,44.35,30000,7.89,,2,2
GEAP16197,3,0,1962,MOSALIKANTI THIRUMALA RAO,Andhra_Pradesh,KAKINADA,INC,"",143575,M,1,2,2,FALSE,FALSE,45.39,18684,5.91,,2,2
GEAP16203,4,0,1967,U. RAMAN,Andhra_Pradesh,NARASAPUR,CPM,CPI,148721,M,2,2,0,TRUE,FALSE,35.76,82788,19.91,,,2
GEAP16203,3,0,1962,UDDARAJU RAMAM,Andhra_Pradesh,NARASAPUR,CPI,"",167209,M,2,2,0,FALSE,FALSE,46,152823,42.05,,,2
GEAP16210,4,0,1967,M. ANKINEEDU,Andhra_Pradesh,GUDIVADA,INC,INC,139238,M,1,2,2,FALSE,TRUE,35.41,40198,10.22,,2,2
GEAP16210,3,0,1962,MANGANTI ANKINEEDU,Andhra_Pradesh,GUDIVADA,INC,"",186452,M,1,2,2,FALSE,FALSE,48.96,16734,4.39,,2,2
GEAP16225,4,0,1967,K. RAGHURAMAIAH,Andhra_Pradesh,GUNTUR,INC,INC,237225,M,1,2,2,FALSE,TRUE,59.29,117032,29.25,,2,2
GEAP16225,3,0,1962,KOTHA RAGHU RAMAIAH,Andhra_Pradesh,GUNTUR,INC,"",204533,M,1,2,2,FALSE,FALSE,57.52,99942,28.11,,2,2
GEAP16228,4,0,1967,M. NARAYANASWAMY,Andhra_Pradesh,ONGOLE,CPM,CPI,131613,M,2,2,1,TRUE,TRUE,33.47,90890,23.11,,1,2
GEAP16228,3,0,1962,MADALA NARAYANASWAMY,Andhra_Pradesh,ONGOLE,CPI,"",127120,M,1,2,1,FALSE,FALSE,39.69,2343,0.73,,1,2
GEAP16644,4,0,1967,A. LAKSHMINARAYANA,Andhra_Pradesh,SECUNDERABAD,IND,JS,36814,M,2,2,0,FALSE,FALSE,15.68,12824,5.46,,,2
GEAP16644,3,0,1962,A. LAKSHMINARAYAN,Andhra_Pradesh,SECUNDERABAD,JS,"",9695,M,3,2,0,FALSE,FALSE,5.05,1408,0.73,,,2
GEAP16658,4,0,1967,H.C. HEDA,Andhra_Pradesh,NIZAMABAD,INC,INC,79387,M,2,2,1,FALSE,TRUE,28.35,37963,13.56,,1,2
GEAP16658,3,0,1962,H.C. HEDA,Andhra_Pradesh,NIZAMABAD,INC,"",106570,M,1,2,1,FALSE,FALSE,45.54,27020,11.55,,1,2
GEAP16664,4,0,1967,J. R. RAO,Andhra_Pradesh,MAHBUBNAGAR,INC,INC,177320,M,1,2,2,FALSE,TRUE,58.92,89817,29.85,,2,2
GEAP16664,3,0,1962,JANUMPALLY RAMESHWAR RAO,Andhra_Pradesh,GADWAL,INC,"",116150,M,1,2,2,FALSE,FALSE,44.76,15834,6.1,,2,2
GEAP16668,4,0,1967,PALANIVELU,Andhra_Pradesh,PEDDAPALLI,IND,CPI,83355,M,2,2,0,FALSE,FALSE,27.68,46760,15.53,,,2
GEAP16668,3,0,1962,PALANIVELU,Andhra_Pradesh,PADAPALLI,CPI,"",65540,M,2,2,0,FALSE,FALSE,30.47,0,0,,,2
GEAP16669,4,0,1967,M.R. KRISHNA,Andhra_Pradesh,PEDDAPALLI,INC,INC,155550,M,1,2,2,FALSE,TRUE,51.66,72195,23.98,,2,2
GEAP16669,3,0,1962,M.R. KRISHNA,Andhra_Pradesh,PADAPALLI,INC,"",149561,M,1,2,2,FALSE,FALSE,69.53,84021,39.06,,2,2
GEAP16672,4,0,1967,B. A. MIRZA,Andhra_Pradesh,SECUNDERABAD,INC,INC,119346,M,1,2,2,FALSE,TRUE,50.83,82532,35.15,,2,2
GEAP16672,3,0,1962,BAKAR ALI MIRZA,Andhra_Pradesh,WARRANGAL,INC,"",113308,M,1,2,2,FALSE,FALSE,46.54,736,0.3,,2,2
GEAP16678,4,0,1967,T. LAKSHMIKANTAMMA,Andhra_Pradesh,KHAMMAM,INC,INC,200534,F,1,2,2,FALSE,TRUE,53.12,111328,29.49,,2,2
GEAP16678,3,0,1962,T. LAKSHIKANTAMMA,Andhra_Pradesh,KHAMMAM,INC,"",163806,F,1,2,2,FALSE,FALSE,49.78,12060,3.66,,2,2
GEAP16683,4,0,1967,LAXMIDASS,Andhra_Pradesh,SIDDIPET,CPM,CPI,59448,M,3,2,1,TRUE,TRUE,19.19,43941,14.18,,1,2
GEAP16683,3,0,1962,LAXMI DASS,Andhra_Pradesh,MIRYALGUDA,CPI,"",140884,M,1,2,1,FALSE,FALSE,50.53,26565,9.53,,1,2
GEAP17942,4,0,1967,K.N. RAO,Andhra_Pradesh,BOBBILI,INC,SWA,146553,M,1,2,1,TRUE,FALSE,44.29,75197,22.73,,1,2
GEAP17942,3,0,1962,KERRI NARAYANARAO,Andhra_Pradesh,CHEEPURUPALLI,SWA,"",110351,M,2,2,1,FALSE,FALSE,42.43,95911,36.87,,1,2
GEAP17943,4,0,1967,S. SUBBINAIDU,Andhra_Pradesh,BOBBILI,IND,IND,71356,M,2,2,0,FALSE,FALSE,21.57,14228,4.3,,,2
GEAP17943,3,0,1962,SETTY SUBBINAIDU,Andhra_Pradesh,CHEEPURUPALLI,IND,"",14440,M,3,2,0,FALSE,FALSE,5.55,0,0,,,2
GEAP17946,4,0,1967,M. V. N. REDDY,Andhra_Pradesh,NALGONDA,CPI,"",40070,M,3,1,0,FALSE,FALSE,12.84,15605,5,,,1
GEAP17947,4,0,1967,P. P. RAO,Andhra_Pradesh,NALGONDA,BJS,"",24465,M,4,1,0,FALSE,FALSE,7.84,0,0,,,1
GEAP17949,4,0,1967,B. D. HIKSHAM,Andhra_Pradesh,NALGONDA,CPI,"",77675,M,2,1,0,FALSE,FALSE,24.88,37605,12.05,,,1
GEAP17951,4,0,1967,M. J. REDDY,Andhra_Pradesh,MIRYALGUDA,BJS,"",13650,M,4,1,0,FALSE,FALSE,3.79,2830,0.79,,,1
GEAP17952,4,0,1967,D. V. RAO,Andhra_Pradesh,MIRYALGUDA,CPI,"",122292,M,2,1,0,FALSE,FALSE,33.99,73591,20.45,,,1
GEAP17953,4,0,1967,C. D. NAIDU,Andhra_Pradesh,MIRYALGUDA,SWA,"",10820,M,5,1,0,FALSE,FALSE,3.01,0,0,,,1
GEAP17954,4,0,1967,A. L. N. REDDY,Andhra_Pradesh,MIRYALGUDA,CPI,"",48701,M,3,1,0,FALSE,FALSE,13.54,35051,9.74,,,1
GEAP17955,4,0,1967,V.N. RAO,Andhra_Pradesh,PARVATHIPURAM,SWA,"",161009,M,1,1,1,FALSE,FALSE,56.21,35580,12.42,,1,1
GEAP17958,4,0,1967,M. NARASIMHARAO,Andhra_Pradesh,KHAMMAM,BJS,"",20730,M,4,1,0,FALSE,FALSE,5.49,0,0,,,1
GEAP17959,4,0,1967,R. JANAKIRAMAYYA,Andhra_Pradesh,KHAMMAM,CPI,"",67068,M,3,1,0,FALSE,FALSE,17.76,46338,12.27,,,1
GEAP17960,4,0,1967,M. K. RAO,Andhra_Pradesh,KHAMMAM,CPM,"",89206,M,2,1,0,FALSE,FALSE,23.63,22138,5.86,,,1
GEAP17967,4,0,1967,G. LATCHANNA,Andhra_Pradesh,SRIKAKULAM,SWA,"",189771,M,1,1,1,FALSE,FALSE,56.37,60358,17.93,,1,1
GEAP17968,4,0,1967,B. RAJAGOPALRAO,Andhra_Pradesh,SRIKAKULAM,INC,"",129413,M,2,1,0,FALSE,FALSE,38.44,111949,33.25,,,1
GEAP17977,4,0,1967,L. S. RAJU,Andhra_Pradesh,WARANGAL,BJS,JS,76770,M,2,2,0,FALSE,FALSE,22.33,14833,4.31,,,2
GEAP17977,3,0,1962,L.S. RAJU,Andhra_Pradesh,WARRANGAL,JS,"",17566,M,3,2,0,FALSE,FALSE,7.22,0,0,,,2
GEAP17979,4,0,1967,R. S. REDDY.,Andhra_Pradesh,WARANGAL,INC,INC,146715,M,1,2,2,FALSE,TRUE,42.67,69945,20.34,,2,2
GEAP17979,3,1,1965,R.S.REDDY,Andhra_Pradesh,MAHBUBABAD,INC,"",161156,M,1,2,2,FALSE,FALSE,65.7,117337,47.83,,2,2
GEAP17980,4,0,1967,P. N. BALASUBRAMANIAN,Andhra_Pradesh,WARANGAL,SWA,"",58441,M,4,1,0,FALSE,FALSE,17,0,0,,,1
GEAP17982,4,0,1967,B.K. RADHABAI,Andhra_Pradesh,BHADRACHALAM,INC,"",121630,F,1,1,1,FALSE,FALSE,51.96,67235,28.72,,1,1
GEAP17983,4,0,1967,K.P. SANTHARAJU,Andhra_Pradesh,BHADRACHALAM,CPM,"",54395,M,2,1,0,FALSE,FALSE,23.24,21971,9.39,,,1
GEAP17985,4,0,1967,C. TAMMAIH,Andhra_Pradesh,BHADRACHALAM,CPI,"",32424,M,3,1,0,FALSE,FALSE,13.85,13180,5.63,,,1
GEAP18008,4,0,1967,K. RAMASUBBAMMA,Andhra_Pradesh,CUDDAPAH,INC,"",154017,M,2,1,0,FALSE,FALSE,39.56,110468,28.38,,,1
GEAP18010,4,0,1967,K. V. S. REEDY,Andhra_Pradesh,HINDUPUR,SWA,"",102202,M,2,1,0,FALSE,FALSE,33.35,58893,19.22,,,1
GEAP18016,4,0,1967,G.B. APPARAO,Andhra_Pradesh,VISAKHAPATNAM,SWA,"",48152,M,3,1,0,FALSE,FALSE,14.8,29189,8.97,,,1
GEAP18017,4,0,1967,P. VENKATRAO,Andhra_Pradesh,VISAKHAPATNAM,INC,"",102693,M,2,1,0,FALSE,FALSE,31.57,54541,16.76,,,1
GEAP18018,4,0,1967,T. VISWANATHAM,Andhra_Pradesh,VISAKHAPATNAM,IND,"",136766,M,1,1,1,FALSE,FALSE,42.04,34073,10.47,,1,1
GEAP18023,4,0,1967,P.S. SARMA,Andhra_Pradesh,KAKINADA,CPI,"",138647,M,2,1,0,FALSE,FALSE,36.46,65638,17.26,,,1
GEAP18028,4,0,1967,N.R. MOTHA,Andhra_Pradesh,RAJAHMUNDRY,IND,"",92241,M,2,1,0,FALSE,FALSE,23.28,56630,14.29,,,1
GEAP18029,4,0,1967,D.S. RAJU,Andhra_Pradesh,RAJAHMUNDRY,INC,INC,227154,M,1,2,2,FALSE,TRUE,57.32,134913,34.04,,2,2
GEAP18029,3,0,1962,DATLA SATYANARAYANA RAJU,Andhra_Pradesh,RAJAHMUNDRY,INC,"",175602,M,1,2,2,FALSE,FALSE,55.14,123374,38.74,,2,2
GEAP18040,4,0,1967,G. S. MELKOTE,Andhra_Pradesh,HYDERABAD,INC,INC,115709,M,1,2,2,FALSE,TRUE,45.23,45585,17.82,,2,2
GEAP18040,3,0,1962,GOPAL S. MELKOTE,Andhra_Pradesh,HYDRABAD,INC,"",96447,M,1,2,2,FALSE,FALSE,56.19,43069,25.09,,2,2
GEAP18041,4,0,1967,V. R. RAO,Andhra_Pradesh,HYDERABAD,IND,"",70124,M,2,1,0,FALSE,FALSE,27.41,156,0.06,,,1
GEAP18047,4,0,1967,S. S. LASHKARI,Andhra_Pradesh,SECUNDERABAD,SSP,"",16431,M,6,1,0,FALSE,FALSE,7,0,0,,,1
GEAP18050,4,0,1967,M. SAILU,Andhra_Pradesh,SIDDIPET,SWA,"",15507,M,4,1,0,FALSE,FALSE,5,5345,1.73,,,1
GEAP18051,4,0,1967,A. R. DEVRAJ,Andhra_Pradesh,SIDDIPET,CPI,"",63443,M,2,1,0,FALSE,FALSE,20.48,3995,1.29,,,1
GEAP18053,4,0,1967,K. RAMIAH,Andhra_Pradesh,MEDAK,IND,"",43252,M,2,1,0,FALSE,FALSE,15.26,267,0.09,,,1
GEAP18055,4,0,1967,S. L. BAI .,Andhra_Pradesh,MEDAK,INC,INC,127917,F,1,2,2,FALSE,TRUE,45.12,84665,29.86,,2,2
GEAP18055,3,0,1962,SANGAM LAKSHIMI BAI,Andhra_Pradesh,VICARABAD,INC,"",123193,F,1,2,2,FALSE,FALSE,59.2,79100,38.01,,2,2
GEAP18058,4,0,1967,C. P. LINGAM,Andhra_Pradesh,MEDAK,SWA,"",31124,M,4,1,0,FALSE,FALSE,10.98,12108,4.27,,,1
GEAP18059,4,0,1967,M. J. REDDY,Andhra_Pradesh,MEDAK,SSP,"",14843,M,6,1,0,FALSE,FALSE,5.24,10475,3.69,,,1
GEAP18062,4,0,1967,M.N. REDDY,Andhra_Pradesh,NIZAMABAD,IND,"",149632,M,1,1,1,FALSE,FALSE,53.43,70245,25.08,,1,1
GEAP18064,4,0,1967,D.S. RAO,Andhra_Pradesh,ADILABAD,CPI,"",86244,M,2,1,0,FALSE,FALSE,31.98,63316,23.48,,,1
GEAP18066,4,0,1967,P.G. REDDY,Andhra_Pradesh,ADILABAD,INC,"",160494,M,1,1,1,FALSE,FALSE,59.52,74250,27.53,,1,1
GEAP18067,4,0,1967,ELAIAH,Andhra_Pradesh,PEDDAPALLI,SSP,"",25622,M,4,1,0,FALSE,FALSE,8.51,0,0,,,1
GEAP18071,4,0,1967,J. A. RAO,Andhra_Pradesh,KARIMNAGAR,CPI,"",57681,M,3,1,0,FALSE,FALSE,21.09,33516,12.25,,,1
GEAP18075,4,0,1967,V. ISWARAIAH,Andhra_Pradesh,KARIMNAGAR,IND,"",85757,M,2,1,0,FALSE,FALSE,31.35,28076,10.26,,,1
GEAP18077,4,0,1967,B. P. PARSA,Andhra_Pradesh,MAHBUBNAGAR,SWA,"",26977,M,3,1,0,FALSE,FALSE,8.96,17849,5.93,,,1
GEAP18078,4,0,1967,M. KISTAYYA,Andhra_Pradesh,MAHBUBNAGAR,IND,"",87503,M,2,1,0,FALSE,FALSE,29.08,60526,20.11,,,1
GEAP18126,4,0,1967,T. RAYAPPA,Andhra_Pradesh,NELLORE,CPI,"",72223,M,3,1,0,FALSE,FALSE,18.17,8156,2.05,,,1
GEAP18128,4,0,1967,C.V.S. MOORTHY,Andhra_Pradesh,TIRUPATHI,SWA,"",139469,M,2,1,0,FALSE,FALSE,36.77,79517,20.96,,,1
GEAP18133,4,0,1967,N.P.C. NAIDU,Andhra_Pradesh,CHITTOOR,INC,"",186594,M,1,1,1,FALSE,FALSE,54,27663,8.01,,1,1
GEAP18134,4,1,1967,G.RANGA,Andhra_Pradesh,SRIKAKULAM,SWA,SWA,173556,M,1,2,1,FALSE,FALSE,58.94,52644,17.88,,1,1
GEAP18134,4,0,1967,N.G. RANGA,Andhra_Pradesh,CHITTOOR,SWA,"",158931,M,2,2,1,FALSE,FALSE,46,0,0,,1,1
GEAP18135,4,0,1967,P. PARTHASARATHY,Andhra_Pradesh,RAJAMPET,INC,"",189874,M,1,1,1,FALSE,FALSE,52.62,66549,18.44,,1,1
GEAP18137,4,0,1967,C.L.N. REDDY,Andhra_Pradesh,RAJAMPET,SWA,"",123325,M,2,1,0,FALSE,FALSE,34.18,93572,25.93,,,1
GEAP18148,4,0,1967,I. SADASIVAN,Andhra_Pradesh,ANANTAPUR,CPI,CPI,73071,M,2,2,0,FALSE,FALSE,21.86,7506,2.25,,,2
GEAP18148,3,0,1962,I. SADASIVAN,Andhra_Pradesh,ANANTPUR,CPI,"",95958,M,2,2,0,FALSE,FALSE,33.04,44827,15.44,,,2
GEAP18150,4,0,1967,P. H. K. REDDY,Andhra_Pradesh,ANANTAPUR,CPM,"",65565,M,3,1,0,FALSE,FALSE,19.61,5620,1.68,,,1
GEAP18154,4,0,1967,Y. G. LINGANAGOWDA,Andhra_Pradesh,KURNOOL,SWA,"",160080,M,1,1,1,FALSE,FALSE,48.82,10783,3.29,,1,1
GEAP18155,4,0,1967,D. SANJEEVAYYA,Andhra_Pradesh,KURNOOL,INC,"",149297,M,2,1,0,FALSE,FALSE,45.53,134422,40.99,,,1
GEAP18157,4,0,1967,S. REDDY,Andhra_Pradesh,NANDYAL,CPI,"",93431,M,2,1,0,FALSE,FALSE,23.59,53084,13.4,,,1
GEAP18158,4,0,1967,Y.YALLURI,Andhra_Pradesh,NANDYAL,SWA,"",40347,M,3,1,0,FALSE,FALSE,10.19,0,0,,,1
GEAP18159,4,0,1967,J. B. M. RAO,Andhra_Pradesh,NAGARKURNOOL,INC,INC,129636,M,1,2,2,FALSE,TRUE,47.42,39659,14.51,,2,2
GEAP18159,3,0,1962,J.B. MUTYAL RAO,Andhra_Pradesh,MAHBUBNAGAR,INC,"",117573,M,1,2,2,FALSE,FALSE,61.55,66320,34.72,,2,2
GEAP18160,4,0,1967,M. SINGOTAM,Andhra_Pradesh,NAGARKURNOOL,CPI,"",28708,M,3,1,0,FALSE,FALSE,10.5,3634,1.33,,,1
GEAP18161,4,0,1967,Y. DANAYYA,Andhra_Pradesh,NAGARKURNOOL,IND,"",89977,M,2,1,0,FALSE,FALSE,32.91,61269,22.41,,,1
GEAP18208,4,0,1967,V. BATHULA,Andhra_Pradesh,AMALAPURAM,RPI,"",52488,M,4,1,0,FALSE,FALSE,15.28,0,0,,,1
GEAP18210,4,0,1967,D. EDA,Andhra_Pradesh,AMALAPURAM,CPI,"",78456,M,2,1,0,FALSE,FALSE,22.84,7614,2.22,,,1
GEAP18211,4,0,1967,M.R. KANETI,Andhra_Pradesh,AMALAPURAM,CPM,"",70842,M,3,1,0,FALSE,FALSE,20.62,18354,5.34,,,1
GEAP18212,4,0,1967,D. BALARAMARAJAU,Andhra_Pradesh,NARASAPUR,INC,"",185274,M,1,1,1,FALSE,FALSE,44.55,36553,8.79,,1,1
GEAP18214,4,0,1967,G. A. KUMAR,Andhra_Pradesh,NARASAPUR,RPI,"",15968,M,4,1,0,FALSE,FALSE,3.84,0,0,,,1
GEAP18215,4,0,1967,K. S. RAJU,Andhra_Pradesh,NARASAPUR,CPI,"",65933,M,3,1,0,FALSE,FALSE,15.85,49965,12.01,,,1
GEAP18216,4,0,1967,V. VIMALUDEVI,Andhra_Pradesh,ELURU,CPI,"",161407,F,2,1,0,FALSE,FALSE,41.33,120014,30.73,,,1
GEAP18217,4,0,1967,K. SURYANARAYAN,Andhra_Pradesh,ELURU,INC,"",163360,M,1,1,1,FALSE,FALSE,41.83,1953,0.5,,1,1
GEAP18221,4,0,1967,J.S. SASTRY,Andhra_Pradesh,GUDIVADA,CPI,"",34717,M,4,1,0,FALSE,FALSE,8.83,6612,1.68,,,1
GEAP18222,4,0,1967,H.R.S. RAO,Andhra_Pradesh,GUDIVADA,SWA,"",92097,M,3,1,0,FALSE,FALSE,23.42,57380,14.59,,,1
GEAP18224,4,0,1967,Y. NAGABHUSHANAM,Andhra_Pradesh,GUDIVADA,CPM,"",99040,M,2,1,0,FALSE,FALSE,25.19,6943,1.77,,,1
GEAP18225,4,0,1967,K.L. RAO,Andhra_Pradesh,VIJAYAWADA,INC,INC,0,M,1,2,2,FALSE,TRUE,,0,,,2,2
GEAP18225,3,0,1962,K.L.RAO,Andhra_Pradesh,VIJAYWADA,INC,"",177794,M,1,2,2,FALSE,FALSE,50.97,22983,6.59,,2,2
GEAP18228,4,0,1967,B.S. KRISHNA,Andhra_Pradesh,MACHILIPATNAM,CPI,"",47336,M,3,1,0,FALSE,FALSE,12.33,37078,9.66,,,1
GEAP18229,4,0,1967,M.H. RAO,Andhra_Pradesh,MACHILIPATNAM,CPM,"",122293,M,2,1,0,FALSE,FALSE,31.85,74957,19.52,,,1
GEAP18230,4,0,1967,Y.A. ARASAD,Andhra_Pradesh,MACHILIPATNAM,INC,"",199885,M,1,1,1,FALSE,FALSE,52.06,77592,20.21,,1,1
GEAP18359,4,0,1967,J.L. CHOWDARY,Andhra_Pradesh,ONGOLE,CPI,"",40723,M,3,1,0,FALSE,FALSE,10.36,31873,8.1,,,1
GEAP18361,4,0,1967,K. JAGGAIAH,Andhra_Pradesh,ONGOLE,INC,"",212071,M,1,1,1,FALSE,FALSE,53.93,80458,20.46,,1,1
GEAP18366,4,0,1967,N.V. LAXMINARASIMHARAO,Andhra_Pradesh,GUNTUR,IND,"",120193,M,2,1,0,FALSE,FALSE,30.04,90358,22.58,,,1
GEAP18367,4,0,1967,P. BRAHMANANDAM,Andhra_Pradesh,NARASARAOPET,CPI,"",91599,M,3,1,0,FALSE,FALSE,22.95,0,0,,,1
GEAP18368,4,0,1967,M. SUDARSANAM,Andhra_Pradesh,NARASARAOPET,INC,"",185963,M,1,1,1,FALSE,FALSE,46.6,64431,16.14,,1,1
GEAP18369,4,0,1967,T.K. CHOWDARY,Andhra_Pradesh,NARASARAOPET,SWA,"",121532,M,2,1,0,FALSE,FALSE,30.45,29933,7.5,,,1
GEAP18370,4,0,1967,D.K. CHOUDARY,Andhra_Pradesh,KAVALI,SWA,"",159944,M,2,1,0,FALSE,FALSE,41.39,141514,36.62,,,1
GEAP18371,4,0,1967,R.D. REDDY,Andhra_Pradesh,KAVALI,INC,"",208098,M,1,1,1,FALSE,FALSE,53.85,48154,12.46,,1,1
GEAP20535,4,0,1967,B. SATYANARAYANA,Andhra_Pradesh,PARVATHIPURAM,INC,INC,125429,M,2,2,1,FALSE,TRUE,43.79,0,0,,1,2
GEAP20535,3,0,1962,BIDDIKA SATYANARAYANA,Andhra_Pradesh,PARVATHIPURAM,INC,"",131625,M,1,2,1,FALSE,FALSE,58.79,39372,17.59,,1,2
GEAP21019,4,0,1967,S. R. NEELAM,Andhra_Pradesh,HINDUPUR,INC,"",144438,M,1,1,1,FALSE,FALSE,47.13,42236,13.78,,1,1
GEAP21020,4,0,1967,P. A. REDDY,Andhra_Pradesh,ANANTAPUR,INC,"",135685,M,1,1,1,FALSE,FALSE,40.59,62614,18.73,,1,1
GEAP25538,4,0,1967,I. N. GANDHI,Uttar_Pradesh,RAE BARELI,INC,"",143602,F,1,1,1,FALSE,FALSE,55.19,91703,35.24,,1,1
GEAP5,4,0,1967,"G. S, REDDY",Andhra_Pradesh,MIRYALGUDA,INC,"",164336,M,1,1,1,FALSE,FALSE,45.67,42044,11.69,,1,1
GEAP64810,4,0,1967,G. VENKATSWAMY,Andhra_Pradesh,SIDDIPET,INC,"",161273,M,1,1,1,FALSE,FALSE,52.05,97830,31.58,,1,1
