pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Mandates,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,MyNeta_age,Terms,Terms_Contested
AEKA10002,7,0,1980,N. HUTCHAMASTHY GOWDA,Karnataka,TUMKUR,INC(U),"",53285,M,3,1,0,FALSE,FALSE,12.15,44881,10.23,,,1
AEKA10521,7,0,1980,M. RAJASHEKARAMURTHY,Karnataka,MYSORE,INC(I),"",195724,M,1,1,1,FALSE,FALSE,49.46,83036,20.99,,1,1
AEKA11029,7,0,1980,APPAYYAPPA KARAVIRAPPA KOTRASHETTI,Karnataka,BELGAUM,INC(U),INC,62805,M,3,3,2,TRUE,TRUE,15.1,21723,5.22,,2,3
AEKA11029,6,0,1977,KOTRASHETTI APPAYAPPA KARAVEERAPPA,Karnataka,BELGAUM,INC,INC,178331,M,1,3,2,FALSE,TRUE,55.95,64002,20.08,,2,3
AEKA11029,5,0,1971,KOTRASETTI APPAYA KARAVIRAPPA,Mysore,BELGAUM,INC,"",164979,M,1,3,2,FALSE,FALSE,61.53,77176,28.78,,2,3
AEKA13894,7,0,1980,T. CHANNAIAH,Karnataka,KOLAR,JNP,"",84729,M,2,1,0,FALSE,FALSE,23.34,9628,2.65,,,1
AEKA13895,7,0,1980,M. NARAYANA,Karnataka,KOLAR,INC(U),"",75101,M,3,1,0,FALSE,FALSE,20.68,67311,18.54,,,1
AEKA14215,7,0,1980,B.A. MOHIDEEN,Karnataka,MANGALORE,INC(U),"",36628,M,3,1,0,FALSE,FALSE,8.22,13009,2.92,,,1
AEKA14281,7,0,1980,D.H. SHANKARA MURTHY,Karnataka,SHIMOGA,JNP,"",94530,M,2,1,0,FALSE,FALSE,21.79,16482,3.8,,,1
AEKA14325,7,0,1980,D.K. NAIKAR,Karnataka,DHARWAD NORTH,INC(I),"",208269,M,1,1,1,FALSE,FALSE,58.19,96694,27.01,,1,1
AEKA14608,7,0,1980,DHARAMSINGH,Karnataka,GULBARGA,INC(I),"",174398,M,1,1,1,FALSE,FALSE,56.2,117976,38.01,,1,1
AEKA14609,7,1,1980,B.R.GOUDA,Karnataka,GULBARGA,INC(I),"",76985,"",2,1,0,FALSE,FALSE,31.85,72761,30.1,,,1
AEKA1538,7,0,1980,DESHPANDE RAGHUNATH VISHWANATHRAO,Karnataka,KANARA,JNP,"",123731,M,2,1,0,FALSE,FALSE,29.83,77182,18.61,,,1
AEKA1947,7,0,1980,SHAMANUR SHIVASHANKARAPPA,Karnataka,DAVANGERE,INC(U),"",86167,M,3,1,0,FALSE,FALSE,20.08,83351,19.42,,,1
AEKA5327,7,0,1980,VAIJNATH PATIL,Karnataka,GULBARGA,JNP,"",56422,M,2,1,0,FALSE,FALSE,18.18,7463,2.4,,,1
AEKA5413,7,0,1980,M.S. PATIL,Karnataka,RAICHUR,JNP,"",40110,M,3,1,0,FALSE,FALSE,15.09,37209,14,,,1
AEKA5806,7,0,1980,S.M. KRISHNA,Karnataka,MANDYA,INC(I),INC,223675,M,1,3,3,FALSE,FALSE,52.02,115342,26.83,,3,3
AEKA5806,5,0,1971,S. M. KRISHNA,Mysore,MANDYA,INC,PSP,272174,M,1,3,3,TRUE,TRUE,71.22,162162,42.43,,3,3
AEKA5806,4,1,1968,S.M.KRISHNA,Mysore,MANDYA,PSP,"",184054,M,1,3,3,FALSE,FALSE,59.85,63953,20.79,,3,3
AEKA6815,7,0,1980,B.L. GOWDA,Karnataka,CHITRADURGA,JNP,"",105819,M,2,1,0,FALSE,FALSE,25.3,23485,5.61,,,1
AEKA6846,7,0,1980,LAKSHMINARASIMHAIAH,Karnataka,CHIKBALLAPUR,JNP,"",87229,M,2,1,0,FALSE,FALSE,22.06,20176,5.1,,,1
AEKA6978,7,0,1980,H.N. NANJEGOWDA,Karnataka,HASSAN,INC(I),"",219969,M,1,1,1,FALSE,FALSE,49.2,94748,21.19,,1,1
AEKA7403,7,0,1980,SIDNAL SHANMUKHAPPA BASAPPA,Karnataka,BELGAUM,INC(I),"",217527,M,1,1,1,FALSE,FALSE,52.29,141197,33.94,,1,1
AEKA84297,7,1,1980,C.M.STEPHEN,Karnataka,GULBARGA,INC(I),INC,150665,M,1,3,3,FALSE,FALSE,62.33,73680,30.48,,3,3
AEKA84297,6,0,1977,C. M. STEPHEN,Kerala,IDUKKI,INC,INC,228035,M,1,3,3,FALSE,TRUE,54.84,79257,19.06,,3,3
AEKA84297,5,0,1971,C. M. STEPHEN,Kerala,MUVATTPUZHA,INC,"",178244,M,1,3,3,FALSE,FALSE,55.99,38137,11.98,,3,3
AEKA8879,7,0,1980,V.S. ACHARYA,Karnataka,UDUPI,JNP,BLD,101769,M,2,2,0,TRUE,FALSE,24.03,41797,9.87,,,2
AEKA8879,6,0,1977,V. S. ACHARYA,Karnataka,UDUPI,BLD,"",121326,M,2,2,0,FALSE,FALSE,33.21,103532,28.34,,,2
AEKA9997,7,0,1980,K. LAKKAPPA,Karnataka,TUMKUR,INC(I),INC,243229,M,1,4,4,FALSE,TRUE,55.46,117061,26.69,,4,4
AEKA9997,6,0,1977,K. LAKKAPPA,Karnataka,TUMKUR,INC,INC,237086,M,1,4,4,FALSE,TRUE,57.65,66817,16.25,,4,4
AEKA9997,5,0,1971,K. LAKKAPPA,Mysore,TUMKUR,INC,PSP,240718,M,1,4,4,TRUE,TRUE,74.48,161779,50.05,,4,4
AEKA9997,4,0,1967,K. LAKKAPPA,Mysore,TUMKUR,PSP,"",115312,M,1,4,4,FALSE,FALSE,42.9,261,0.1,,4,4
AERJ1018,7,0,1980,SHISH RAM OLA,Rajasthan,JHUNJHUNU,INC(I),"",123343,M,3,1,0,FALSE,FALSE,28.7,115728,26.93,,,1
AERJ1781,7,0,1980,GORDHAN SONI,Rajasthan,NAGAUR,JNP,"",161810,M,2,1,0,FALSE,FALSE,34.84,56180,12.09,,,1
AERJ2552,7,0,1980,VIRDHI CHAND,Rajasthan,BARMER,INC(I),"",180917,M,1,1,1,FALSE,FALSE,43.72,37977,9.18,,1,1
AERJ26,7,0,1980,SUMITRA SINGH,Rajasthan,JHUNJHUNU,INC(U),"",135556,F,2,1,0,FALSE,FALSE,31.54,12213,2.84,,,1
AERJ3455,7,1,1982,K.S.KALVI,Rajasthan,UDAIPUR,JNP,"",9083,"",3,1,0,FALSE,FALSE,2.53,1259,0.35,,,1
AERJ3475,7,0,1980,LAKSHMAN SINGH,Rajasthan,CHITTORGARH,JNP(S),"",30799,M,3,1,0,FALSE,FALSE,8.44,25680,7.04,,,1
AERJ4228,7,0,1980,JAGDISH PRASAD MATHUR,Rajasthan,SIKAR,JNP,BLD,112975,M,3,2,1,TRUE,TRUE,25.38,99528,22.36,,1,2
AERJ4228,6,0,1977,JAGDISH PRASAD MATHUR,Rajasthan,SIKAR,BLD,"",256672,M,1,2,1,FALSE,FALSE,66.16,157193,40.52,,1,2
AERJ4258,7,0,1980,RAM KANWAR BAIRWA,Rajasthan,TONK,JNP,"",117356,M,2,1,0,FALSE,FALSE,34.17,56850,16.55,,,1
AERJ4666,7,0,1980,JASVEER SINGH,Rajasthan,KOTA,JNP(S),"",29749,M,3,1,0,FALSE,FALSE,8.63,25219,7.32,,,1
AERJ5581,7,0,1980,DINESH CHNADRA SWAMI,Rajasthan,JAIPUR,INC(I),"",165722,M,2,1,0,FALSE,FALSE,43.38,137405,35.97,,,1
AERJ569,7,0,1980,BHANU KUMAR SHASTRI,Rajasthan,UDAIPUR,JNP,BLD,173792,M,2,2,1,TRUE,TRUE,40.45,167238,38.92,,1,2
AERJ569,6,0,1977,BHANU KUMAR SHASTRI,Rajasthan,UDAIPUR,BLD,"",240181,M,1,2,1,FALSE,FALSE,67.08,147056,41.07,,1,2
AERJ699,7,0,1980,VIRDA RAM,Rajasthan,JALORE,INC(I),INC,217975,M,1,2,1,FALSE,FALSE,65.27,146981,44.01,,1,2
AERJ699,6,0,1977,VIRDA RAM,Rajasthan,JALORE,INC,"",112297,M,2,2,1,FALSE,FALSE,40.02,0,0,,1,2
AERJ8668,7,0,1980,KRISHAN KUMAR GOYAL,Rajasthan,KOTA,JNP,BLD,151128,M,1,2,2,TRUE,TRUE,43.85,6220,1.8,,2,2
AERJ8668,6,0,1977,KRISHNA KUMAR GOYAL,Rajasthan,KOTA,BLD,"",241835,M,1,2,2,FALSE,FALSE,69.92,149384,43.19,,2,2
GEAN23680,7,0,1980,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC(I),INC,42046,M,1,2,2,FALSE,TRUE,53.29,26032,32.99,,2,2
GEAN23680,6,0,1977,MANORANJAN BHAKTA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,INC,"",35400,M,1,2,2,FALSE,FALSE,58.45,10232,16.89,,2,2
GEAN26152,7,0,1980,RAJENDER LALL SAHA,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,JNP(S),"",717,M,6,1,0,FALSE,FALSE,0.91,247,0.31,,,1
GEAN26153,7,0,1980,SAMAR CHOUDHURY,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,JNP,"",2034,M,4,1,0,FALSE,FALSE,2.58,911,1.15,,,1
GEAN26158,7,0,1980,P.K.S. PRASAD,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,CPM,"",16014,M,2,1,0,FALSE,FALSE,20.3,158,0.2,,,1
GEAP100044,7,0,1980,K. RAMA CHANDRA REDDI,Andhra_Pradesh,HINDUPUR,JNP,BLD,93962,M,2,2,0,TRUE,FALSE,32.09,73962,25.26,,,2
GEAP100044,6,0,1977,K. RAMACHANDRA REDDY,Andhra_Pradesh,HINDUPUR,BLD,"",146764,M,2,2,0,FALSE,FALSE,37.66,141611,36.34,,,2
GEAP14980,7,0,1980,INDRASENA REDDY NALLU,Andhra_Pradesh,NALGONDA,JNP,"",42335,M,3,1,0,FALSE,FALSE,9.19,24349,5.29,,,1
GEAP16019,7,0,1980,P. VENKATA SUBBAIAH,Andhra_Pradesh,NANDYAL,INC(I),INC(I),219606,M,1,6,5,FALSE,TRUE,55.78,78378,19.91,,5,5
GEAP16019,6,0,1977,PENDAKANTI VENKATA SUBBAIAH,Andhra_Pradesh,NANDYAL,INC,INC,222404,M,2,6,5,FALSE,TRUE,45.83,217630,44.84,,5,5
GEAP16019,6,1,1978,P.V.SUBBAIAH,Andhra_Pradesh,NANDYAL,INC(I),INC,257795,M,1,6,5,FALSE,FALSE,50.82,41003,8.08,,5,5
GEAP16019,5,0,1971,RENDEKANTI VENKATA SUBBAIAH,Andhra_Pradesh,NANDYAL,INC,INC,225740,M,1,6,5,FALSE,TRUE,66.18,130456,38.25,,5,5
GEAP16019,4,0,1967,P. V.SUBBAIAH,Andhra_Pradesh,NANDYAL,INC,INC,262256,M,1,6,5,FALSE,TRUE,66.22,168825,42.63,,5,5
GEAP16019,3,0,1962,PENDEKANTI VENKATASUBBAIAH,Andhra_Pradesh,ADONI,INC,"",136513,M,1,6,5,FALSE,FALSE,56.88,33022,13.76,,5,5
GEAP16203,7,0,1980,UDDARAJU RAMAM,Andhra_Pradesh,NARASAPUR,CPM,CPM,114156,M,2,5,0,FALSE,FALSE,25.82,65094,14.73,,,5
GEAP16203,6,0,1977,UDDARAJU RAMAM,Andhra_Pradesh,NARASAPUR,CPM,CPM,142162,M,2,5,0,FALSE,FALSE,30.84,99804,21.65,,,5
GEAP16203,5,0,1971,UDDARAJU RAMAN,Andhra_Pradesh,NARASAPUR,CPM,CPM,92601,M,2,5,0,FALSE,FALSE,23.56,86289,21.95,,,5
GEAP16203,4,0,1967,U. RAMAN,Andhra_Pradesh,NARASAPUR,CPM,CPI,148721,M,2,5,0,TRUE,FALSE,35.76,82788,19.91,,,5
GEAP16203,3,0,1962,UDDARAJU RAMAM,Andhra_Pradesh,NARASAPUR,CPI,"",167209,M,2,5,0,FALSE,FALSE,46,152823,42.05,,,5
GEAP16210,7,0,1980,ANKINEEDU MAGANTI,Andhra_Pradesh,MACHILIPATNAM,INC(I),INC,249444,M,1,5,5,FALSE,TRUE,53.93,134336,29.04,,5,5
GEAP16210,6,0,1977,ANKINEEDU MAGANTI,Andhra_Pradesh,MACHILIPATNAM,INC,INC,262551,M,1,5,5,FALSE,TRUE,57.48,76929,16.84,,5,5
GEAP16210,5,0,1971,ANKINEDU MAGANTI,Andhra_Pradesh,GUDIVADA,INC,INC,279225,M,1,5,5,FALSE,TRUE,70.9,210434,53.44,,5,5
GEAP16210,4,0,1967,M. ANKINEEDU,Andhra_Pradesh,GUDIVADA,INC,INC,139238,M,1,5,5,FALSE,TRUE,35.41,40198,10.22,,5,5
GEAP16210,3,0,1962,MANGANTI ANKINEEDU,Andhra_Pradesh,GUDIVADA,INC,"",186452,M,1,5,5,FALSE,FALSE,48.96,16734,4.39,,5,5
GEAP16664,7,0,1980,J. RAMESHWAR RAO,Andhra_Pradesh,MAHABUBNAGAR,INC(U),INC,89004,M,2,5,4,TRUE,TRUE,24.14,75624,20.51,,4,5
GEAP16664,6,0,1977,J. RAMESHWARA RAO,Andhra_Pradesh,MAHABUBNAGAR,INC,TPS,216455,M,1,5,4,TRUE,TRUE,62.98,94489,27.49,,4,5
GEAP16664,5,0,1971,J. RAMESHWAR RAO,Andhra_Pradesh,MAHBUBNAGAR,TPS,INC,127949,M,1,5,4,TRUE,TRUE,48.35,17490,6.61,,4,5
GEAP16664,4,0,1967,J. R. RAO,Andhra_Pradesh,MAHBUBNAGAR,INC,INC,177320,M,1,5,4,FALSE,TRUE,58.92,89817,29.85,,4,5
GEAP16664,3,0,1962,JANUMPALLY RAMESHWAR RAO,Andhra_Pradesh,GADWAL,INC,"",116150,M,1,5,4,FALSE,FALSE,44.76,15834,6.1,,4,5
GEAP16665,7,0,1980,GURRAM MAHDAVA REDDY,Andhra_Pradesh,KARIMNAGAR,JNP(S),IND,39733,M,3,2,0,FALSE,FALSE,11.05,12830,3.57,,,2
GEAP16665,3,0,1962,GURRAM MADHAVA REDDY,Andhra_Pradesh,KARIMNAGAR,IND,"",53069,M,2,2,0,FALSE,FALSE,22.35,1822,0.77,,,2
GEAP17967,7,0,1980,GOUTHU LATCHANNA,Andhra_Pradesh,SRIKAKULAM,JNP(S),BLD,118347,M,2,3,1,TRUE,FALSE,29.58,75142,18.78,,1,3
GEAP17967,6,0,1977,GOUTHU LATCHANNA,Andhra_Pradesh,SRIKAKULAM,BLD,SWA,178391,M,2,3,1,TRUE,FALSE,46.83,162956,42.78,,1,3
GEAP17967,4,0,1967,G. LATCHANNA,Andhra_Pradesh,SRIKAKULAM,SWA,"",189771,M,1,3,1,FALSE,FALSE,56.37,60358,17.93,,1,3
GEAP17982,7,0,1980,B.RADHABAI ANANDA RAO,Andhra_Pradesh,BHADRACHALAM,INC(I),INC,147534,F,1,4,4,FALSE,TRUE,53.35,68326,24.71,,4,4
GEAP17982,6,0,1977,RADHA BAI ANANDA RAO,Andhra_Pradesh,BHADRACHALAM,INC,INC,155198,F,1,4,4,FALSE,TRUE,59.91,95968,37.04,,4,4
GEAP17982,5,0,1971,B. RADHABAI ANANDA RAO,Andhra_Pradesh,BHADRACHALAM,INC,INC,115367,F,1,4,4,FALSE,TRUE,58.54,68048,34.53,,4,4
GEAP17982,4,0,1967,B.K. RADHABAI,Andhra_Pradesh,BHADRACHALAM,INC,"",121630,F,1,4,4,FALSE,FALSE,51.96,67235,28.72,,4,4
GEAP18134,7,0,1980,N. G. RANGA,Andhra_Pradesh,GUNTUR,INC(I),SWA,252961,M,1,4,2,TRUE,FALSE,57.6,157336,35.83,,2,3
GEAP18134,5,0,1971,N. G. RANGA,Andhra_Pradesh,SRIKAKULAM,SWA,SWA,95710,M,2,4,2,FALSE,TRUE,28.52,88974,26.51,,2,3
GEAP18134,4,1,1967,G.RANGA,Andhra_Pradesh,SRIKAKULAM,SWA,SWA,173556,M,1,4,2,FALSE,FALSE,58.94,52644,17.88,,2,3
GEAP18134,4,0,1967,N.G. RANGA,Andhra_Pradesh,CHITTOOR,SWA,"",158931,M,2,4,2,FALSE,FALSE,46,0,0,,2,3
GEAP18135,7,0,1980,P. PARTHASARATHY,Andhra_Pradesh,RAJAMPET,INC(I),INC,189311,M,1,4,4,FALSE,TRUE,52.51,41401,11.48,,4,4
GEAP18135,6,0,1977,POTHURAJU PARTHASARATHI,Andhra_Pradesh,RAJAMPET,INC,INC,233844,M,1,4,4,FALSE,TRUE,54.58,54551,12.73,,4,4
GEAP18135,5,0,1971,PARTHASARATHI POTHURAJU,Andhra_Pradesh,RAJAMPET,INC,INC,243603,M,1,4,4,FALSE,TRUE,72.97,177868,53.28,,4,4
GEAP18135,4,0,1967,P. PARTHASARATHY,Andhra_Pradesh,RAJAMPET,INC,"",189874,M,1,4,4,FALSE,FALSE,52.62,66549,18.44,,4,4
GEAP18159,7,0,1980,J. B.MUTHYAL RAO,Andhra_Pradesh,HYDERABAD,INC(U),INC,3966,M,5,3,2,TRUE,FALSE,0.93,3127,0.74,,2,3
GEAP18159,4,0,1967,J. B. M. RAO,Andhra_Pradesh,NAGARKURNOOL,INC,INC,129636,M,1,3,2,FALSE,TRUE,47.42,39659,14.51,,2,3
GEAP18159,3,0,1962,J.B. MUTYAL RAO,Andhra_Pradesh,MAHBUBNAGAR,INC,"",117573,M,1,3,2,FALSE,FALSE,61.55,66320,34.72,,2,3
GEAP18217,7,0,1980,K.SURYANARAYANA,Andhra_Pradesh,ELURU,JNP,INC,83470,M,2,4,3,TRUE,TRUE,18.5,2080,0.46,,3,4
GEAP18217,6,0,1977,KOMMAREDDY SURYANARAYANA,Andhra_Pradesh,ELURU,INC,INC,290410,M,1,4,3,FALSE,TRUE,63.62,134033,29.36,,3,4
GEAP18217,5,0,1971,KOMMAREDDI SURYANARAYANA,Andhra_Pradesh,ELURU,INC,INC,235933,M,1,4,3,FALSE,TRUE,66.31,175055,49.2,,3,4
GEAP18217,4,0,1967,K. SURYANARAYAN,Andhra_Pradesh,ELURU,INC,"",163360,M,1,4,3,FALSE,FALSE,41.83,1953,0.5,,3,4
GEAP18225,7,0,1980,K.L.RAO,Andhra_Pradesh,VIJAYAWADA,JNP,INC,141920,M,2,4,3,TRUE,FALSE,27.36,12846,2.48,,3,4
GEAP18225,5,0,1971,K. L. RAO,Andhra_Pradesh,VIJAYAWADA,INC,INC,251917,M,1,4,3,FALSE,TRUE,69.88,156004,43.27,,3,4
GEAP18225,4,0,1967,K.L. RAO,Andhra_Pradesh,VIJAYAWADA,INC,INC,0,M,1,4,3,FALSE,TRUE,,0,,,3,4
GEAP18225,3,0,1962,K.L.RAO,Andhra_Pradesh,VIJAYWADA,INC,"",177794,M,1,4,3,FALSE,FALSE,50.97,22983,6.59,,3,4
GEAP18367,7,0,1980,POPURI BRAHMANANDAM,Andhra_Pradesh,NARASARAOPET,IND,CPI,154558,M,2,2,0,FALSE,FALSE,35.5,141034,32.4,,,2
GEAP18367,4,0,1967,P. BRAHMANANDAM,Andhra_Pradesh,NARASARAOPET,CPI,"",91599,M,3,2,0,FALSE,FALSE,22.95,0,0,,,2
GEAP20322,7,0,1980,SANJEEVI RAO M.S.,Andhra_Pradesh,KAKINADA,INC(I),INC,242901,M,1,3,3,FALSE,TRUE,61.93,162977,41.55,,3,3
GEAP20322,6,0,1977,SANJEEVIRAO M. S.,Andhra_Pradesh,KAKINADA,INC,INC,269017,M,1,3,3,FALSE,TRUE,61.89,123268,28.36,,3,3
GEAP20322,5,0,1971,M. S. SANJEEVI RAO,Andhra_Pradesh,KAKINADA,INC,"",313060,M,1,3,3,FALSE,FALSE,87.47,292926,81.84,,3,3
GEAP20328,7,0,1980,S.B.P.PATTABHI RAMA RAO,Andhra_Pradesh,RAJAHMUNDRY,INC(I),INC,249377,M,1,3,3,FALSE,TRUE,53.18,118491,25.27,,3,3
GEAP20328,6,0,1977,PATTABHIRAMA RAO S. B. P.,Andhra_Pradesh,RAJAHMUNDRY,INC,INC,292323,M,1,3,3,FALSE,TRUE,61.07,116759,24.39,,3,3
GEAP20328,5,0,1971,S. B. P. PATTABHI RAMARAO,Andhra_Pradesh,RAJAHMUNDRY,INC,"",250124,M,1,3,3,FALSE,FALSE,64.59,196482,50.74,,3,3
GEAP20350,7,0,1980,D. KAMAKSHAIAH,Andhra_Pradesh,NELLORE,INC(I),INC,294326,M,1,3,3,FALSE,TRUE,71.05,227251,54.86,,3,3
GEAP20350,6,0,1977,KAMAKSHAIAH DODDAVARAPU,Andhra_Pradesh,NELLORE,INC,INC,272184,M,1,3,3,FALSE,TRUE,66.14,142780,34.69,,3,3
GEAP20350,5,0,1971,DODDAV ARAPUKAMAKSHIAH,Andhra_Pradesh,NELLORE,INC,"",235658,M,1,3,3,FALSE,FALSE,66.18,173934,48.85,,3,3
GEAP20375,7,0,1980,VENKATA REDDI PULI,Andhra_Pradesh,ONGOLE,INC(I),INC,266831,M,1,3,3,FALSE,TRUE,57.19,151175,32.4,,3,3
GEAP20375,6,0,1977,PULI VENKATA REDDY,Andhra_Pradesh,ONGOLE,INC,INC,252206,M,1,3,3,FALSE,TRUE,55.97,89325,19.82,,3,3
GEAP20375,5,0,1971,PULI VENKATA REDDY,Andhra_Pradesh,KAVALI,INC,"",196492,M,1,3,3,FALSE,FALSE,59.8,131114,39.91,,3,3
GEAP20384,7,0,1980,BALAKRISHNAIAH TAMBURA,Andhra_Pradesh,TIRUPATHI,JNP,INC,86659,M,2,3,2,TRUE,TRUE,24.59,73290,20.8,,2,3
GEAP20384,6,0,1977,BALAKRISHNAIAH TAMBURA,Andhra_Pradesh,TIRUPATHI,INC,INC,240394,M,1,3,2,FALSE,TRUE,54.56,40180,9.12,,2,3
GEAP20384,5,0,1971,BALAKRISHNAIAH THAMBURU,Andhra_Pradesh,TIRUPATHI,INC,"",231262,M,1,3,2,FALSE,FALSE,75.08,154509,50.16,,2,3
GEAP20387,7,0,1980,N. P. CHENGALRAYA NAYUDU,Andhra_Pradesh,CHITTOOR,JNP,BLD,172402,M,2,3,0,TRUE,FALSE,38.27,126545,28.09,,,3
GEAP20387,6,0,1977,N. P. CHANGALRAYA NAIDU,Andhra_Pradesh,CHITTOOR,BLD,NCO,218805,M,2,3,0,TRUE,FALSE,47.7,211099,46.02,,,3
GEAP20387,5,0,1971,K. P. CHENGALRAYA NAIDU,Andhra_Pradesh,CHITTOOR,NCO,"",116313,M,2,3,0,FALSE,FALSE,32.19,0,0,,,3
GEAP20533,7,0,1980,RAJAGOPALARAO BODDEPALLI,Andhra_Pradesh,SRIKAKULAM,INC(I),INC,197336,M,1,4,4,FALSE,TRUE,49.33,78989,19.74,,4,4
GEAP20533,6,0,1977,RAJGOPALARAO BODDEPALLI,Andhra_Pradesh,SRIKAKULAM,INC,INC,187125,M,1,4,4,FALSE,TRUE,49.12,8734,2.29,,4,4
GEAP20533,5,0,1971,RAJAGOPALARAO BODEPALLI,Andhra_Pradesh,SRIKAKULAM,INC,INC,233171,M,1,4,4,FALSE,FALSE,69.48,137461,40.96,,4,4
GEAP20533,3,0,1962,BODDIPALLI RAJAGOPALA ROW,Andhra_Pradesh,SRIKAKULAM,INC,"",112172,M,1,4,4,FALSE,FALSE,42.6,31815,12.08,,4,4
GEAP20536,7,0,1980,NARSIMHA RAO VISWASRAI,Andhra_Pradesh,PARVATHIPURAM,INC(I),SWA,158379,M,2,2,0,TRUE,FALSE,44.84,136727,38.71,,,2
GEAP20536,5,0,1971,NARASIMHARO VISWASARAI,Andhra_Pradesh,PARAVATHIPURAM,SWA,"",38847,M,2,2,0,FALSE,FALSE,15.02,9970,3.85,,,2
GEAP20539,7,0,1980,P.V.GAJAPATHI RAJU,Andhra_Pradesh,BOBBILI,INC(I),INC,189163,M,1,3,3,FALSE,TRUE,64.34,138126,46.98,,3,3
GEAP20539,6,0,1977,PUSAPATI VIJAYRAMA GAJAPATHI RAJU,Andhra_Pradesh,BOBBILI,INC,IND,171095,M,1,3,3,FALSE,TRUE,51.75,51588,15.6,,3,3
GEAP20539,5,0,1971,P. V. G. RAJU,Andhra_Pradesh,VISAKHAPATNAM,IND,"",184464,M,1,3,3,FALSE,FALSE,57.63,67188,20.99,,3,3
GEAP20590,7,0,1980,DASARI NAGABHUSHANA RAO,Andhra_Pradesh,VIJAYAWADA,CPI,CPI,129074,M,3,3,0,FALSE,FALSE,24.89,125370,24.17,,,3
GEAP20590,6,0,1977,DESARI NAGABHUSHANA RAO,Andhra_Pradesh,VIJAYAWADA,CPI,CPI,52786,M,3,3,0,FALSE,FALSE,11.62,15203,3.35,,,3
GEAP20590,5,0,1971,D. NAGABHUSHANA RAO,Andhra_Pradesh,VIJAYAWADA,CPI,"",95913,M,2,3,0,FALSE,FALSE,26.61,87633,24.31,,,3
GEAP20595,7,0,1980,MEDURI NAGESWARA RAO,Andhra_Pradesh,TENALI,INC(I),INC,214807,M,1,3,3,FALSE,TRUE,48.62,70350,15.92,,3,3
GEAP20595,6,0,1977,MEDURI NAGESWARA RAO,Andhra_Pradesh,TENALI,INC,INC,244928,M,1,3,3,FALSE,TRUE,55.76,57737,13.14,,3,3
GEAP20595,5,0,1971,MEDURI NAGESWARRAO,Andhra_Pradesh,MACHILIPATNAM,INC,"",278514,M,1,3,3,FALSE,FALSE,75.39,204874,55.46,,3,3
GEAP20653,7,0,1980,P. BAYAPA REDDY,Andhra_Pradesh,HINDUPUR,INC(I),INC,172401,M,1,3,3,FALSE,TRUE,58.88,78439,26.79,,3,3
GEAP20653,6,0,1977,P. BAYAPA REDDY,Andhra_Pradesh,HINDUPUR,INC,INC,236797,M,1,3,3,FALSE,TRUE,60.76,90033,23.1,,3,3
GEAP20653,5,0,1971,P. BAYAPA REDDY,Andhra_Pradesh,HINDUPUR,INC,"",198127,M,1,3,3,FALSE,FALSE,69.65,124010,43.59,,3,3
GEAP20715,7,0,1980,M. RAMGOPAL REDDY,Andhra_Pradesh,NIZAMABAD,INC(I),INC,248283,M,1,3,3,FALSE,TRUE,65.86,200315,53.14,,3,3
GEAP20715,6,0,1977,MUDAGANTI RAM GOPAL REDDY,Andhra_Pradesh,NIZAMABAD,INC,INC,252291,M,1,3,3,FALSE,TRUE,70.66,159393,44.64,,3,3
GEAP20715,5,0,1971,RAM GOPAL REDDY M.,Andhra_Pradesh,NIZAMABAD,INC,"",155323,M,1,3,3,FALSE,FALSE,51.73,59737,19.89,,3,3
GEAP20725,7,0,1980,M.SATYANARAYANA RAO,Andhra_Pradesh,KARIMNAGAR,INC(I),INC,201777,M,1,3,3,FALSE,TRUE,56.12,156328,43.48,,3,3
GEAP20725,6,0,1977,M. SATYANARAYAN RAO,Andhra_Pradesh,KARIMNAGAR,INC,TPS,210349,M,1,3,3,TRUE,TRUE,58.83,114048,31.9,,3,3
GEAP20725,5,0,1971,M. SATYANARAYAN RAO,Andhra_Pradesh,KARIMNAGAR,TPS,"",119869,M,1,3,3,FALSE,FALSE,47.19,10021,3.95,,3,3
GEAP20741,7,0,1980,B. DHARMA BHIKSHAM,Andhra_Pradesh,NALGONDA,CPI,CPI,167283,M,2,3,0,FALSE,FALSE,36.33,124948,27.14,,,3
GEAP20741,6,0,1977,DHARMA BHIKSHAM BOMMAGANI,Andhra_Pradesh,NALGONDA,CPI,CPI,80632,M,3,3,0,FALSE,FALSE,20.6,0,0,,,3
GEAP20741,5,0,1971,B. DHARMA BIKSHAM,Andhra_Pradesh,NALGONDA,CPI,"",78047,M,3,3,0,FALSE,FALSE,24.82,70252,22.34,,,3
