pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Mandates,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,MyNeta_age,Terms,Terms_Contested
1010,17,0,2019,MOHAN MANDAVI,Chhattisgarh,KANKER,BJP,"",546233,M,1,1,1,FALSE,FALSE,47.12,6914,0.6,61,1,1
105,17,0,2019,MARGANI BHARAT,Andhra_Pradesh,RAJAHMUNDRY,YSRCP,"",582024,M,1,1,1,FALSE,FALSE,46.55,121634,9.73,36,1,1
1054,17,0,2019,PRAJWAL REVANNA,Karnataka,HASSAN,JD(S),"",676606,M,1,1,1,FALSE,FALSE,52.96,141324,11.06,28,1,1
1075,17,0,2019,A NARAYANASWAMY,Karnataka,CHITRADURGA,BJP,"",626195,M,1,1,1,FALSE,FALSE,50.26,80178,6.44,62,1,1
1111,17,0,2019,SUMALATHA AMBAREESH,Karnataka,MANDYA,IND,"",703660,F,1,1,1,FALSE,FALSE,50.81,125876,9.09,55,1,1
114,17,0,2019,KANUMURU RAGHU RAMA KRISHNA RAJU,Andhra_Pradesh,NARSAPURAM,YSRCP,"",447594,M,1,1,1,FALSE,FALSE,38.11,31909,2.72,57,1,1
1156,17,0,2019,V. SRINIVAS PRASAD,Karnataka,CHAMARAJANAGAR,BJP,"",568537,M,1,1,1,FALSE,FALSE,44.74,1817,0.14,71,1,1
1234,17,0,2019,TEJASVI SURYA,Karnataka,BANGALORE SOUTH,BJP,"",739229,M,1,1,1,FALSE,FALSE,62.2,331192,27.87,28,1,1
1277,17,0,2019,S. MUNISWAMY,Karnataka,KOLAR,BJP,"",709165,M,1,1,1,FALSE,FALSE,56.35,210021,16.69,44,1,1
129,17,0,2019,KOTAGIRI SRIDHAR,Andhra_Pradesh,ELURU,YSRCP,"",676809,M,1,1,1,FALSE,FALSE,50.97,165925,12.5,46,1,1
1343,17,0,2019,Hemant Patil,Maharashtra,HINGOLI,SHS,"",586312,M,1,1,1,FALSE,FALSE,50.65,277856,24,48,1,1
1373,17,0,2019,Prataprao Patil Chikhalikar,Maharashtra,NANDED,BJP,"",486806,M,1,1,1,FALSE,FALSE,43.1,40148,3.55,57,1,1
1464,17,0,2019,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Maharashtra,OSMANABAD,SHS,"",596640,M,1,1,1,FALSE,FALSE,49.52,127566,10.59,35,1,1
1484,17,0,2019,Sudhakar Tukaram Shrangare,Maharashtra,LATUR,BJP,"",661495,M,1,1,1,FALSE,FALSE,56.22,289111,24.57,57,1,1
1492,17,0,2019,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,Maharashtra,SOLAPUR,BJP,"",524985,M,1,1,1,FALSE,FALSE,48.41,158608,14.62,63,1,1
1540,17,0,2019,ACHYUTANANDA SAMANTA,Odisha,KANDHAMAL,BJD,"",461679,M,1,1,1,FALSE,FALSE,49.01,149216,15.84,55,1,1
1547,17,0,2019,Pramila Bisoyi,Odisha,ASKA,BJD,"",552749,F,1,1,1,FALSE,FALSE,54.52,204707,20.19,70,1,1
1555,17,0,2019,Ve. VAITHILINGAM,Puducherry,PUDUCHERRY,INC,"",444981,M,1,1,1,FALSE,FALSE,56.27,197025,24.92,68,1,1
1592,17,0,2019,Dr. KALANIDHI VEERASWAMY,Tamil_Nadu,CHENNAI NORTH,DMK,"",590986,M,1,1,1,FALSE,FALSE,61.85,461518,48.3,49,1,1
1615,17,0,2019,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,Tamil_Nadu,CHENNAI SOUTH,DMK,"",564872,F,1,1,1,FALSE,FALSE,50.17,262223,23.29,56,1,1
1773,17,0,2019,DNV SENTHILKUMAR. S.,Tamil_Nadu,DHARMAPURI,DMK,"",574988,M,1,1,1,FALSE,FALSE,47.01,70753,5.78,41,1,1
1850,17,0,2019,Gautham Sigamani Pon,Tamil_Nadu,KALLAKURICHI,DMK,"",721713,M,1,1,1,FALSE,FALSE,59.92,399919,33.21,44,1,1
1866,17,0,2019,PARTHIBAN.S.R,Tamil_Nadu,SALEM,DMK,"",606302,M,1,1,1,FALSE,FALSE,48.29,146926,11.7,49,1,1
1887,17,0,2019,CHINRAJ A.K.P,Tamil_Nadu,NAMAKKAL,DMK,"",626293,M,1,1,1,FALSE,FALSE,55.24,265151,23.39,54,1,1
19,17,0,2019,GODDETI. MADHAVI,Andhra_Pradesh,ARUKU,YSRCP,"",557561,F,1,1,1,FALSE,FALSE,52.26,221398,20.75,26,1,1
190,17,0,2019,LAVU SRI KRISHNA DEVARAYALU,Andhra_Pradesh,NARASARAOPET,YSRCP,"",745089,M,1,1,1,FALSE,FALSE,51.83,153978,10.71,36,1,1
203,17,0,2019,NANDIGAM SURESH,Andhra_Pradesh,BAPATLA,YSRCP,"",598257,M,1,1,1,FALSE,FALSE,47.24,16065,1.27,43,1,1
2074,17,0,2019,"Dr.PAARIVENDHAR, T. R",Tamil_Nadu,PERAMBALUR,DMK,"",683697,M,1,1,1,FALSE,FALSE,62,403518,36.59,77,1,1
2105,17,0,2019,T. R. V .S. RAMESH,Tamil_Nadu,CUDDALORE,DMK,"",522160,M,1,1,1,FALSE,FALSE,50.05,143983,13.8,48,1,1
2140,17,0,2019,RAMALINGAM. S,Tamil_Nadu,MAYILADUTHURAI,DMK,"",599292,M,1,1,1,FALSE,FALSE,54.62,261314,23.82,74,1,1
2221,17,0,2019,VENKATESAN S,Tamil_Nadu,MADURAI,CPM,"",447075,M,1,1,1,FALSE,FALSE,44,139395,13.72,49,1,1
2248,17,0,2019,"RAVEENDRANATH KUMAR, P",Tamil_Nadu,THENI,ADMK,"",504813,M,1,1,1,FALSE,FALSE,43.02,76693,6.54,39,1,1
230,17,0,2019,POCHA . BRAHMANANDA REDDY,Andhra_Pradesh,NANDYAL,YSRCP,"",720888,M,1,1,1,FALSE,FALSE,55.49,250119,19.25,60,1,1
2307,17,0,2019,K. NAVASKANI,Tamil_Nadu,RAMANATHAPURAM,IUML,"",469943,M,1,1,1,FALSE,FALSE,44.08,127122,11.92,39,1,1
2327,17,0,2019,KANIMOZHI KARUNANIDHI,Tamil_Nadu,THOOTHUKKUDI,DMK,"",563143,F,1,1,1,FALSE,FALSE,56.81,347209,35.03,51,1,1
2365,17,0,2019,DHANUSH.M.KUMAR,Tamil_Nadu,TENKASI,DMK,"",476156,M,1,1,1,FALSE,FALSE,44.69,120286,11.29,44,1,1
2390,17,0,2019,GNANATHIRAVIAM S,Tamil_Nadu,TIRUNELVELI,DMK,"",522623,M,1,1,1,FALSE,FALSE,50.26,185457,17.84,54,1,1
2432,17,0,2019,SOYAM BAPU RAO,Telangana,ADILABAD,BJP,"",377374,M,1,1,1,FALSE,FALSE,35.48,58560,5.51,52,1,1
2444,17,0,2019,Venkatesh Netha Borlakunta,Telangana,PEDDAPALLE,TRS,"",441321,M,1,1,1,FALSE,FALSE,45.49,95180,9.81,42,1,1
2459,17,0,2019,BANDI SANJAY KUMAR,Telangana,KARIMNAGAR,BJP,"",498276,M,1,1,1,FALSE,FALSE,43.42,89508,7.8,47,1,1
2473,17,0,2019,ARVIND DHARMAPURI,Telangana,NIZAMABAD,BJP,"",480584,M,1,1,1,FALSE,FALSE,45.22,70875,6.67,43,1,1
251,17,0,2019,AYUSHMAN DOCTOR SANJEEV KUMAR,Andhra_Pradesh,KURNOOL,YSRCP,"",602554,M,1,1,1,FALSE,FALSE,50.98,148889,12.6,52,1,1
264,17,0,2019,TALARI RANGAIAH,Andhra_Pradesh,ANANTAPUR,YSRCP,"",695208,M,1,1,1,FALSE,FALSE,51.79,141428,10.54,48,1,1
2680,17,0,2019,ANUMULA REVANTH REDDY,Telangana,MALKAJGIRI,INC,"",603748,M,1,1,1,FALSE,FALSE,38.63,10919,0.7,51,1,1
2693,17,0,2019,G . KISHAN REDDY,Telangana,SECUNDRABAD,BJP,"",384780,M,1,1,1,FALSE,FALSE,42.05,62114,6.79,58,1,1
2739,17,0,2019,Dr. G. Ranjith Reddy,Telangana,CHELVELLA,TRS,"",528148,M,1,1,1,FALSE,FALSE,40.62,14317,1.1,54,1,1
2763,17,0,2019,MANNE SRINIVAS REDDY,Telangana,MAHBUBNAGAR,TRS,"",411402,M,1,1,1,FALSE,FALSE,41.78,77829,7.9,60,1,1
2774,17,0,2019,POTHUGANTI RAMULU,Telangana,NAGARKURNOOL,TRS,"",499672,M,1,1,1,FALSE,FALSE,50.48,189748,19.17,66,1,1
2785,17,0,2019,UTTAM KUMAR REDDY NALAMADA,Telangana,NALGONDA,INC,"",526028,M,1,1,1,FALSE,FALSE,44.74,25682,2.18,55,1,1
279,17,0,2019,KURUVA GORANTLA MADHAV,Andhra_Pradesh,HINDUPUR,YSRCP,"",706602,M,1,1,1,FALSE,FALSE,52.79,140748,10.52,50,1,1
2812,17,0,2019,Komati Reddy Venkat Reddy,Telangana,BHONGIR,INC,"",532795,M,1,1,1,FALSE,FALSE,43.94,5219,0.43,55,1,1
2847,17,0,2019,Kavitha Malothu,Telangana,MAHABUBABAD,TRS,"",462109,F,1,1,1,FALSE,FALSE,46.98,146663,14.91,39,1,1
2890,17,0,2019,Rebati Tripura,Tripura,TRIPURA EAST,BJP,"",482126,M,1,1,1,FALSE,FALSE,46.12,204290,19.54,43,1,1
2905,17,0,2019,KUNWAR DANISH ALI,Uttar_Pradesh,AMROHA,BSP,"",601082,M,1,1,1,FALSE,FALSE,51.41,63248,5.41,43,1,1
2937,17,0,2019,RAJVIR DILER,Uttar_Pradesh,HATHRAS,BJP,"",684299,M,1,1,1,FALSE,FALSE,59.49,260208,22.62,61,1,1
2967,17,0,2019,RAJKUMAR CHAHAR,Uttar_Pradesh,FATEHPUR SIKRI,BJP,"",667147,M,1,1,1,FALSE,FALSE,64.32,495065,47.73,52,1,1
2982,17,0,2019,Dr. JAYANTA KUMAR ROY,West_Bengal,JALPAIGURI,BJP,"",760145,M,1,1,1,FALSE,FALSE,50.65,184004,12.26,51,1,1
2995,17,0,2019,RAJU BISTA,West_Bengal,DARJEELING,BJP,"",750067,M,1,1,1,FALSE,FALSE,59.19,413443,32.62,33,1,1
319,17,0,2019,Balli Durga Prasad Rao,Andhra_Pradesh,TIRUPATI,YSRCP,"",722877,M,1,1,1,FALSE,FALSE,55.03,228376,17.39,63,1,1
342,17,0,2019,N. REDDEPPA,Andhra_Pradesh,CHITTOOR,YSRCP,"",686792,M,1,1,1,FALSE,FALSE,52.05,137271,10.4,68,1,1
3571,17,0,2019,"VELUSAMY, P.",Tamil_Nadu,DINDIGUL,DMK,"",746523,M,1,1,1,FALSE,FALSE,64.35,538972,46.46,52,1,1
358,17,0,2019,PALLAB LOCHAN DAS,Assam,TEZPUR,BJP,"",684166,M,1,1,1,FALSE,FALSE,57.48,242841,20.4,41,1,1
3596,17,0,2019,Abdul Khaleque,Assam,BARPETA,INC,"",645173,M,1,1,1,FALSE,FALSE,44.23,140307,9.62,44,1,1
3609,17,0,2019,QUEEN OJA,Assam,GAUHATI,BJP,"",1008936,F,1,1,1,FALSE,FALSE,57.2,345606,19.59,67,1,1
3628,17,0,2019,Ramprit Mandal,Bihar,JHANJHARPUR,JD(U),"",602391,M,1,1,1,FALSE,FALSE,56.8,322951,30.45,63,1,1
3710,17,0,2019,Renuka Singh Saruta,Chhattisgarh,SARGUJA,BJP,"",663711,F,1,1,1,FALSE,FALSE,51.82,157873,12.33,55,1,1
3719,17,0,2019,GOMATI SAI,Chhattisgarh,RAIGARH,BJP,"",658335,F,1,1,1,FALSE,FALSE,48.76,66027,4.89,43,1,1
374,17,0,2019,TOPON KUMAR GOGOI,Assam,JORHAT,BJP,"",543288,M,1,1,1,FALSE,FALSE,51.35,82653,7.81,50,1,1
3748,17,0,2019,JYOTSNA CHARANDAS MAHANT,Chhattisgarh,KORBA,INC,"",523410,F,1,1,1,FALSE,FALSE,46.03,26349,2.32,65,1,1
3761,17,0,2019,ARUN SAO,Chhattisgarh,BILASPUR,BJP,"",634559,M,1,1,1,FALSE,FALSE,52.47,141763,11.72,51,1,1
3787,17,0,2019,VIJAY BAGHEL,Chhattisgarh,DURG,BJP,"",849374,M,1,1,1,FALSE,FALSE,61.02,391978,28.16,59,1,1
3808,17,0,2019,Sunil Kumar Soni,Chhattisgarh,RAIPUR,BJP,"",837902,M,1,1,1,FALSE,FALSE,60.01,348238,24.94,57,1,1
3870,17,0,2019,PARBATBHAI SAVABHAI PATEL,Gujarat,BANASKANTHA,BJP,"",679108,M,1,1,1,FALSE,FALSE,61.62,368296,33.42,70,1,1
3884,17,0,2019,DABHI BHARATSINHJI SHANKARJI,Gujarat,PATAN,BJP,"",633368,M,1,1,1,FALSE,FALSE,56.24,193879,17.21,64,1,1
3896,17,0,2019,SHARDABEN ANILBHAI PATEL,Gujarat,MAHESANA,BJP,"",659525,F,1,1,1,FALSE,FALSE,60.96,281519,26.02,71,1,1
39,17,0,2019,Bellana Chandra Sekhar,Andhra_Pradesh,VIZIANAGARAM,YSRCP,"",578418,M,1,1,1,FALSE,FALSE,47.49,48036,3.94,57,1,1
3926,17,0,2019,AMIT SHAH,Gujarat,GANDHINAGAR,BJP,"",894624,M,1,1,1,FALSE,FALSE,69.67,557014,43.38,54,1,1
3944,17,0,2019,Patel Hasmukhbhai Somabhai,Gujarat,AHMEDABAD EAST,BJP,"",749834,M,1,1,1,FALSE,FALSE,67.17,434330,38.91,58,1,1
3984,17,0,2019,Dr. MUNJAPARA MAHENDRABHAI,Gujarat,SURENDRANAGAR,BJP,"",631844,M,1,1,1,FALSE,FALSE,58.63,277437,25.74,50,1,1
4023,17,0,2019,RAMESHBHAI LAVJIBHAI DHADUK,Gujarat,PORBANDAR,BJP,"",563881,M,1,1,1,FALSE,FALSE,59.36,229823,24.19,57,1,1
4102,17,0,2019,PATEL MITESH RAMESHBHAI (BAKABHAI),Gujarat,ANAND,BJP,"",633097,M,1,1,1,FALSE,FALSE,57.1,197718,17.83,54,1,1
412,17,0,2019,Vijay Kumar,Bihar,GAYA (SC),JD(U),"",467007,M,1,1,1,FALSE,FALSE,48.79,152426,15.92,55,1,1
4120,17,0,2019,Ratansinh Magansinh Rathod,Gujarat,PANCHMAHAL,BJP,"",732136,M,1,1,1,FALSE,FALSE,67.56,428541,39.55,59,1,1
4145,17,0,2019,RATHVA GITABEN VAJESINGBHAI,Gujarat,CHHOTA UDAIPUR,BJP,"",764445,F,1,1,1,FALSE,FALSE,62.03,377943,30.67,47,1,1
422,17,0,2019,Chandan Singh,Bihar,NAWADA,LJP,"",495684,M,1,1,1,FALSE,FALSE,52.59,148072,15.71,36,1,1
4229,17,0,2019,ANNASAHEB SHANKAR JOLLE,Karnataka,CHIKKODI,BJP,"",645017,M,1,1,1,FALSE,FALSE,52.98,118877,9.76,55,1,1
4267,17,0,2019,DR. UMESH G JADHAV,Karnataka,GULBARGA,BJP,"",620192,M,1,1,1,FALSE,FALSE,52.14,95452,8.03,60,1,1
4280,17,0,2019,RAJA AMARESHWARA NAIK,Karnataka,RAICHUR,BJP,"",598337,M,1,1,1,FALSE,FALSE,53.21,117716,10.47,62,1,1
4322,17,0,2019,Y. DEVENDRAPPA,Karnataka,BELLARY,BJP,"",616388,M,1,1,1,FALSE,FALSE,50.44,55707,4.56,67,1,1
4412,17,0,2019,Rajmohan Unnithan,Kerala,KASARAGOD,INC,"",474961,M,1,1,1,FALSE,FALSE,43.18,40438,3.68,65,1,1
445,17,0,2019,DEEPAK BAIJ,Chhattisgarh,BASTAR,INC,"",402527,M,1,1,1,FALSE,FALSE,44.1,38982,4.27,38,1,1
4500,17,0,2019,V K SREEKANDAN,Kerala,PALAKKAD,INC,"",399274,M,1,1,1,FALSE,FALSE,38.83,11637,1.13,49,1,1
4509,17,0,2019,RAMYA HARIDAS,Kerala,ALATHUR,INC,"",533815,F,1,1,1,FALSE,FALSE,52.4,158968,15.6,32,1,1
4514,17,0,2019,T. N. PRATHAPAN,Kerala,THRISSUR,INC,"",415089,M,1,1,1,FALSE,FALSE,39.84,93633,8.99,58,1,1
4537,17,0,2019,HIBI EDEN,Kerala,ERNAKULAM,INC,"",491263,M,1,1,1,FALSE,FALSE,50.79,169153,17.49,35,1,1
454,17,0,2019,MOHAMMAD AKBAR LONE,Jammu_&_Kashmir,BARAMULLA,JKN,"",133376,M,1,1,1,FALSE,FALSE,29.44,30758,6.79,71,1,1
4556,17,0,2019,Thomas Chazhikadan,Kerala,KOTTAYAM,KEC(M),"",421046,M,1,1,1,FALSE,FALSE,46.25,106259,11.67,66,1,1
4562,17,0,2019,Adv. A M ARIFF,Kerala,ALAPPUZHA,CPM,"",445970,M,1,1,1,FALSE,FALSE,40.96,10474,0.96,54,1,1
4601,17,0,2019,Adv. ADOOR PRAKASH,Kerala,ATTINGAL,INC,"",380995,M,1,1,1,FALSE,FALSE,37.91,38247,3.81,63,1,1
4637,17,0,2019,Unmesh Bhaiyyasaheb Patil,Maharashtra,JALGAON,BJP,"",713874,M,1,1,1,FALSE,FALSE,65.6,411617,37.82,41,1,1
4688,17,0,2019,Imtiaz Jaleel Syed,Maharashtra,AURANGABAD,AIMIM,"",389042,M,1,1,1,FALSE,FALSE,32.47,4492,0.37,50,1,1
4707,17,0,2019,Tatkare Sunil Dattatray,Maharashtra,RAIGAD,NCP,"",486968,M,1,1,1,FALSE,FALSE,47.49,31438,3.07,64,1,1
4723,17,0,2019,Girish Bhalchandra Bapat,Maharashtra,PUNE,BJP,"",632835,M,1,1,1,FALSE,FALSE,61.13,324628,31.36,68,1,1
4772,17,0,2019,Dr. SUJAY RADHAKRISHNA VIKHEPATIL,Maharashtra,AHMADNAGAR,BJP,"",704660,M,1,1,1,FALSE,FALSE,58.54,281474,23.38,37,1,1
4791,17,0,2019,Ranjeetsinha Hindurao Naik- Nimbalkar,Maharashtra,MADHA,BJP,"",586314,M,1,1,1,FALSE,FALSE,48.2,85764,7.05,42,1,1
4856,17,0,2019,Sanjay Sadashivrao Mandlik,Maharashtra,KOLHAPUR,SHS,"",749085,M,1,1,1,FALSE,FALSE,56.29,270568,20.33,54,1,1
4870,17,0,2019,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,SHS,"",585776,M,1,1,1,FALSE,FALSE,46.78,96039,7.67,38,1,1
4887,17,0,2019,NITESH GANGA DEB,Odisha,SAMBALPUR,BJP,"",473770,M,1,1,1,FALSE,FALSE,42.13,9162,0.81,47,1,1
4898,17,0,2019,Chandrani Murmu,Odisha,KEONJHAR,BJD,"",526359,F,1,1,1,FALSE,FALSE,44.75,66203,5.63,25,1,1
4907,17,0,2019,MAHESH SAHOO,Odisha,DHENKANAL,BJD,"",521954,M,1,1,1,FALSE,FALSE,46.33,37976,3.37,58,1,1
4933,17,0,2019,APARAJITA SARANGI,Odisha,BHUBANESWAR,BJP,"",486991,F,1,1,1,FALSE,FALSE,48.45,23839,2.37,49,1,1
4961,17,0,2019,Mohammad Azam Khan,Uttar_Pradesh,RAMPUR,SP,"",559177,M,1,1,1,FALSE,FALSE,52.71,109997,10.37,64,1,1
4984,17,0,2019,Dr. Chandra Sen Jadon,Uttar_Pradesh,FIROZABAD,BJP,"",495819,M,1,1,1,FALSE,FALSE,46.09,28781,2.68,68,1,1
5071,17,0,2019,Sukanta Majumdar,West_Bengal,BALURGHAT,BJP,"",539317,M,1,1,1,FALSE,FALSE,45.02,33293,2.78,40,1,1
5107,17,0,2019,KHALILUR RAHAMAN,West_Bengal,JANGIPUR,AITC,"",562838,M,1,1,1,FALSE,FALSE,43.15,245782,18.84,58,1,1
5117,17,0,2019,ABU TAHER KHAN,West_Bengal,MURSHIDABAD,AITC,"",604346,M,1,1,1,FALSE,FALSE,41.57,226417,15.57,57,1,1
5186,17,0,2019,Gopal Jee Thakur,Bihar,DARBHANGA,BJP,"",586668,M,1,1,1,FALSE,FALSE,60.79,267979,27.77,49,1,1
5339,17,0,2019,HIMADRI SINGH,Madhya_Pradesh,SHAHDOL,BJP,"",747977,F,1,1,1,FALSE,FALSE,60.43,403333,32.58,32,1,1
5383,17,0,2019,DR DHAL SINGH BISEN,Madhya_Pradesh,BALAGHAT,BJP,"",696102,M,1,1,1,FALSE,FALSE,50.74,242066,17.64,66,1,1
54,17,0,2019,M V V SATYANARAYANA,Andhra_Pradesh,VISAKHAPATNAM,YSRCP,"",436906,M,1,1,1,FALSE,FALSE,35.24,4414,0.36,52,1,1
5404,17,0,2019,NAKUL KAMAL NATH,Madhya_Pradesh,CHHINDWARA,INC,"",587305,M,1,1,1,FALSE,FALSE,47.06,37536,3.01,44,1,1
554,17,0,2019,Sunil Baburao Mendhe,Maharashtra,BHANDARA - GONDIYA,BJP,"",650243,M,1,1,1,FALSE,FALSE,52.23,197394,15.86,50,1,1
5601,17,0,2019,Manoj Kotak,Maharashtra,MUMBAI NORTH EAST,BJP,"",514599,M,1,1,1,FALSE,FALSE,56.61,226486,24.92,46,1,1
5678,17,0,2019,BISHWESWAR TUDU,Odisha,MAYURBHANJ,BJP,"",483175,M,1,1,1,FALSE,FALSE,42.05,25022,2.18,54,1,1
5700,17,0,2019,MANJULATA MANDAL,Odisha,BHADRAK,BJD,"",506080,F,1,1,1,FALSE,FALSE,41.85,27397,2.27,42,1,1
5707,17,0,2019,SARMISTHA SETHI,Odisha,JAJPUR,BJD,"",544020,F,1,1,1,FALSE,FALSE,49.81,101693,9.31,45,1,1
5713,17,0,2019,Anubhav Mohanty,Odisha,KENDRAPARA,BJD,"",628939,M,1,1,1,FALSE,FALSE,50.87,152584,12.34,37,1,1
5723,17,0,2019,RAJASHREE MALLICK,Odisha,JAGATSINGHPUR,BJD,"",618757,F,1,1,1,FALSE,FALSE,50.42,271009,22.08,55,1,1
5738,17,0,2019,Bhagirath Chaudhary,Rajasthan,AJMER,BJP,"",815076,M,1,1,1,FALSE,FALSE,64.58,416424,32.99,64,1,1
576,17,0,2019,Balubhau alias Suresh Narayan Dhanorkar,Maharashtra,CHANDRAPUR,INC,"",559507,M,1,1,1,FALSE,FALSE,45.18,44763,3.61,43,1,1
5762,17,0,2019,KAILASH CHOUDHARY,Rajasthan,BARMER,BJP,"",846526,M,1,1,1,FALSE,FALSE,59.52,323808,22.77,45,1,1
5793,17,0,2019,KANAKMAL KATARA,Rajasthan,BANSWARA,BJP,"",711709,M,1,1,1,FALSE,FALSE,49.44,305464,21.22,62,1,1
5809,17,0,2019,Diya Kumari,Rajasthan,RAJSAMAND,BJP,"",863039,F,1,1,1,FALSE,FALSE,69.61,551916,44.51,48,1,1
5845,17,0,2019,Arun Kumar Sagar,Uttar_Pradesh,SHAHJAHANPUR,BJP,"",688990,M,1,1,1,FALSE,FALSE,58.09,268418,22.63,42,1,1
5971,17,0,2019,Anurag Sharma,Uttar_Pradesh,JHANSI,BJP,"",809272,M,1,1,1,FALSE,FALSE,58.61,365683,26.48,54,1,1
6011,17,0,2019,MAHUA MOITRA,West_Bengal,KRISHNANAGAR,AITC,"",614872,F,1,1,1,FALSE,FALSE,45,63218,4.63,44,1,1
6019,17,0,2019,JAGANNATH SARKAR,West_Bengal,RANAGHAT,BJP,"",783253,M,1,1,1,FALSE,FALSE,52.78,233428,15.73,56,1,1
6032,17,0,2019,S.S AHLUWALIA,West_Bengal,BURDWAN - DURGAPUR,BJP,"",598376,M,1,1,1,FALSE,FALSE,41.76,2439,0.17,67,1,1
6086,17,0,2019,Dr. Amol Ramsing Kolhe,Maharashtra,SHIRUR,NCP,"",635830,M,1,1,1,FALSE,FALSE,49.17,58483,4.52,38,1,1
6140,17,0,2019,Sunil Kumar Pintu,Bihar,SITAMARHI,JD(U),"",567745,M,1,1,1,FALSE,FALSE,54.65,250539,24.12,58,1,1
6158,17,0,2019,ASHOK KUMAR YADAV,Bihar,MADHUBANI,BJP,"",595843,M,1,1,1,FALSE,FALSE,61.83,454940,47.21,49,1,1
618,17,0,2019,Lorho S. Pfoze,Manipur,OUTER MANIPUR,NPP,"",363527,M,1,1,1,FALSE,FALSE,42.37,73782,8.6,59,1,1
6211,17,0,2019,PASHU PATI KUMAR PARAS,Bihar,HAJIPUR (SC),LJP,"",541310,M,1,1,1,FALSE,FALSE,53.76,205449,20.41,66,1,1
6220,17,0,2019,HASNAIN MASOODI,Jammu_&_Kashmir,ANANTNAG,JKN,"",40180,M,1,1,1,FALSE,FALSE,32.17,6676,5.35,65,1,1
6238,17,0,2019,Jamyang Tsering Namgyal,Jammu_&_Kashmir,LADAKH,BJP,"",42914,M,1,1,1,FALSE,FALSE,33.94,10930,8.65,33,1,1
6242,17,0,2019,ANNPURNA DEVI,Jharkhand,KODARMA,BJP,"",753016,F,1,1,1,FALSE,FALSE,62.26,455600,37.67,50,1,1
6257,17,0,2019,SANJAY SETH,Jharkhand,RANCHI,BJP,"",706828,M,1,1,1,FALSE,FALSE,57.21,283026,22.91,60,1,1
632,17,0,2019,C LALROSANGA,Mizoram,MIZORAM,MNF,"",224286,M,1,1,1,FALSE,FALSE,44.89,8140,1.63,62,1,1
6333,17,0,2019,V.D. SHARMA (VISHNU DATT SHARMA),Madhya_Pradesh,KHAJURAHO,BJP,"",811135,M,1,1,1,FALSE,FALSE,64.49,492382,39.15,49,1,1
6383,17,0,2019,DURGA DAS (D.D.) UIKEY,Madhya_Pradesh,BETUL,BJP,"",811248,M,1,1,1,FALSE,FALSE,59.74,360241,26.53,55,1,1
6421,17,0,2019,NARENDRA KUMAR,Rajasthan,JHUNJHUNU,BJP,"",738163,M,1,1,1,FALSE,FALSE,61.57,302547,25.23,58,1,1
645,17,0,2019,BASANTA KUMAR PANDA,Odisha,KALAHANDI,BJP,"",429710,M,1,1,1,FALSE,FALSE,35.14,24069,1.97,58,1,1
6479,17,0,2019,Balak Nath,Rajasthan,ALWAR,BJP,"",760201,M,1,1,1,FALSE,FALSE,60.06,329971,26.07,35,1,1
6489,17,0,2019,RANJEETA KOLI,Rajasthan,BHARATPUR,BJP,"",707992,F,1,1,1,FALSE,FALSE,61.74,318399,27.76,39,1,1
652,17,0,2019,RAMESH CHANDRA MAJHI,Odisha,NABARANGPUR,BJD,"",391234,M,1,1,1,FALSE,FALSE,33.91,42900,3.72,40,1,1
664,17,0,2019,SAPTAGIRI SANKAR ULAKA,Odisha,KORAPUT,INC,"",371129,M,1,1,1,FALSE,FALSE,34.36,3613,0.33,40,1,1
6644,17,0,2019,Upendra Singh Rawat,Uttar_Pradesh,BARABANKI,BJP,"",535917,M,1,1,1,FALSE,FALSE,46.39,110140,9.53,51,1,1
67,17,0,2019,Dr.Beesetti Venkata Satyavathi,Andhra_Pradesh,ANAKAPALLI,YSRCP,"",586226,F,1,1,1,FALSE,FALSE,47.33,89192,7.2,52,1,1
671,17,0,2019,INDRA HANG SUBBA,Sikkim,SIKKIM,SKM,"",166922,M,1,1,1,FALSE,FALSE,47.46,12433,3.53,30,1,1
6710,17,0,2019,SHANTANU THAKUR,West_Bengal,BANGAON,BJP,"",687622,M,1,1,1,FALSE,FALSE,48.85,111594,7.93,37,1,1
6776,17,0,2019,LOCKET CHATTERJEE,West_Bengal,HOOGHLY,BJP,"",671448,F,1,1,1,FALSE,FALSE,46.06,73362,5.03,45,1,1
680,17,0,2019,Pratima Bhoumik,Tripura,TRIPURA WEST,BJP,"",573532,F,1,1,1,FALSE,FALSE,51.77,305689,27.6,50,1,1
6807,17,0,2019,ARJUN SINGH,West_Bengal,BARRACKPORE,BJP,"",472994,M,1,1,1,FALSE,FALSE,42.82,14857,1.35,57,1,1
6862,17,0,2019,DR. ALOK KUMAR SUMAN,Bihar,GOPALGANJ (SC),JD(U),"",568150,M,1,1,1,FALSE,FALSE,55.44,286434,27.95,61,1,1
